,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,4313,9,-858,-4687,23,-175,-77,69
1,4315,8,-853,-4684,23,-173,-74,70
2,4320,-2,-848,-4677,23,-171,-80,71
3,4326,8,-849,-4681,23,-172,-79,72
4,4315,0,-857,-4680,23,-177,-75,70
5,4317,4,-845,-4685,23,-172,-74,68
6,4324,-4,-869,-4689,23,-175,-79,69
7,4319,13,-840,-4686,23,-174,-78,74
8,4314,0,-844,-4688,23,-173,-74,67
9,4317,-3,-855,-4682,23,-172,-78,67
10,4324,9,-852,-4681,23,-176,-72,67
11,4318,7,-849,-4684,23,-177,-77,70
12,4322,3,-854,-4686,23,-172,-76,68
13,4314,-4,-844,-4696,23,-174,-78,61
14,4311,9,-853,-4689,23,-175,-75,68
15,4331,4,-835,-4687,23,-174,-74,68
16,4320,-1,-855,-4679,23,-176,-76,68
17,4305,9,-867,-4691,23,-172,-78,70
18,4327,12,-856,-4691,23,-174,-73,68
19,4319,0,-868,-4681,23,-174,-77,70
20,4331,-3,-862,-4687,23,-170,-71,69
21,4327,-4,-859,-4692,23,-169,-76,67
22,4319,5,-865,-4695,23,-172,-73,74
23,4330,-6,-871,-4684,23,-172,-72,68
24,4313,0,-838,-4688,23,-173,-79,69
25,4313,-3,-847,-4692,23,-172,-76,70
26,4321,-2,-853,-4686,23,-167,-75,69
27,4313,-4,-854,-4688,23,-179,-73,71
28,4309,9,-846,-4692,23,-171,-69,69
29,4319,-1,-852,-4692,23,-170,-78,72
30,4313,-6,-829,-4684,23,-174,-77,68
31,4312,4,-855,-4686,23,-173,-78,70
32,4325,11,-859,-4678,23,-173,-71,70
33,4317,8,-854,-4690,23,-174,-73,69
34,4326,5,-851,-4676,23,-171,-72,68
35,4313,-1,-854,-4683,23,-173,-72,70
36,4317,-6,-843,-4693,23,-171,-70,69
37,4315,-5,-851,-4685,23,-173,-70,68
38,4320,2,-857,-4686,23,-176,-73,68
39,4319,6,-858,-4683,23,-171,-77,68
40,4316,2,-848,-4689,23,-173,-67,70
41,4322,0,-836,-4689,23,-174,-77,71
42,4325,7,-851,-4683,23,-172,-75,67
43,4320,2,-850,-4690,23,-169,-72,67
44,4309,-6,-842,-4686,23,-172,-75,73
45,4314,-1,-844,-4684,23,-177,-74,69
46,4316,1,-848,-4684,23,-175,-77,68
47,4324,0,-861,-4679,23,-172,-71,71
48,4318,2,-866,-4687,23,-171,-76,69
49,4322,-3,-852,-4694,23,-176,-73,68
50,4318,-9,-837,-4686,23,-174,-71,72
51,4320,4,-842,-4684,23,-174,-72,70
52,4316,4,-853,-4677,23,-170,-75,67
53,4312,0,-862,-4681,23,-169,-76,67
54,4321,-2,-853,-4679,23,-172,-76,69
55,4322,-2,-843,-4687,23,-172,-74,67
56,4322,-1,-857,-4687,23,-174,-77,65
57,4316,-8,-845,-4691,23,-171,-80,71
58,4321,0,-867,-4690,23,-173,-77,67
59,4322,2,-851,-4681,23,-174,-77,68
60,4315,-7,-852,-4686,23,-169,-75,65
61,4315,1,-861,-4689,23,-166,-77,68
62,4316,4,-856,-4687,23,-171,-74,71
63,4315,-8,-862,-4691,23,-179,-74,69
64,4314,5,-861,-4693,23,-175,-79,66
65,4319,6,-843,-4687,23,-174,-80,69
66,4316,-2,-854,-4685,23,-172,-72,72
67,4319,1,-861,-4691,23,-173,-79,70
68,4320,1,-867,-4685,23,-172,-73,67
69,4312,3,-863,-4681,23,-167,-77,72
70,4314,-4,-866,-4687,23,-173,-77,69
71,4316,6,-847,-4687,23,-176,-72,68
72,4326,-3,-849,-4687,23,-171,-77,70
73,4327,10,-852,-4694,23,-173,-77,70
74,4318,5,-859,-4687,23,-172,-73,72
75,4320,0,-862,-4689,23,-173,-75,71
76,4314,-5,-860,-4688,23,-177,-80,69
77,4308,0,-848,-4678,23,-172,-74,67
78,4320,0,-854,-4694,23,-169,-80,71
79,4320,-5,-835,-4684,23,-171,-72,74
80,4319,-3,-856,-4671,23,-171,-76,73
81,4325,6,-850,-4681,23,-174,-76,74
82,4335,2,-855,-4680,23,-174,-68,72
83,4314,5,-861,-4681,23,-174,-74,72
84,4326,6,-854,-4683,23,-176,-75,73
85,4309,-10,-842,-4684,23,-176,-77,66
86,4332,-11,-849,-4683,23,-174,-76,69
87,4322,-4,-848,-4683,23,-176,-69,67
88,4320,-12,-837,-4684,23,-172,-75,68
89,4318,-11,-852,-4681,23,-174,-77,66
90,4318,-9,-865,-4693,23,-171,-78,70
91,4311,-6,-852,-4690,23,-174,-75,71
92,4330,-1,-860,-4691,23,-173,-83,65
93,4317,1,-847,-4684,23,-173,-78,69
94,4314,-12,-851,-4686,23,-178,-77,68
95,4320,-9,-861,-4685,23,-174,-82,70
96,4313,11,-866,-4688,23,-177,-72,67
