,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,2158,4,-432,-4883,22,-43,-18,17
1,2158,4,-432,-4883,22,-43,-19,17
2,2160,1,-432,-4882,22,-43,-18,17
3,2159,0,-431,-4882,22,-43,-18,17
4,2161,0,-429,-4878,22,-43,-18,17
5,2159,1,-432,-4875,22,-44,-19,17
6,2163,2,-428,-4878,22,-43,-19,17
7,2163,2,-430,-4879,22,-43,-19,17
8,2161,5,-430,-4875,22,-43,-19,17
9,2160,4,-432,-4874,22,-43,-20,17
10,2159,2,-432,-4875,22,-43,-19,17
11,2158,1,-428,-4876,22,-43,-19,18
12,2158,-1,-426,-4879,22,-43,-20,17
13,2158,0,-426,-4877,22,-43,-19,17
14,2158,1,-428,-4875,22,-43,-19,17
15,2157,1,-430,-4872,22,-43,-20,17
16,2157,0,-430,-4871,22,-43,-19,17
17,2160,2,-429,-4870,22,-43,-19,17
18,2158,1,-425,-4870,22,-44,-19,17
19,2161,2,-428,-4872,22,-43,-19,17
20,2162,1,-427,-4875,22,-43,-19,17
21,2160,2,-427,-4875,22,-44,-19,17
22,2159,0,-425,-4874,22,-43,-19,17
23,2157,0,-428,-4874,22,-43,-20,17
24,2157,-1,-427,-4876,22,-43,-19,18
25,2160,0,-429,-4875,22,-43,-19,17
26,2160,1,-429,-4870,22,-43,-19,17
27,2158,-1,-429,-4869,22,-43,-19,18
28,2159,0,-427,-4871,22,-43,-20,17
29,2160,2,-427,-4870,22,-43,-19,17
30,2160,1,-426,-4870,22,-43,-19,17
31,2159,2,-427,-4870,22,-43,-20,17
32,2158,3,-427,-4873,22,-43,-19,17
33,2160,3,-430,-4875,22,-43,-19,17
34,2160,2,-430,-4872,22,-43,-18,17
35,2158,3,-431,-4870,22,-44,-19,17
36,2158,3,-432,-4869,22,-44,-19,17
37,2157,2,-429,-4868,22,-44,-19,17
38,2158,3,-431,-4867,22,-44,-18,17
39,2157,1,-434,-4867,22,-44,-19,17
40,2157,4,-429,-4868,22,-43,-19,17
41,2159,2,-429,-4868,22,-43,-19,17
42,2158,2,-430,-4870,22,-43,-19,17
43,2159,2,-427,-4867,22,-43,-19,16
44,2161,1,-425,-4865,22,-43,-19,16
45,2163,2,-425,-4863,22,-44,-19,17
46,2162,0,-426,-4865,22,-43,-19,17
47,2161,1,-425,-4867,22,-43,-19,17
48,2160,1,-425,-4866,22,-43,-19,17
49,2162,3,-426,-4870,22,-43,-19,17
50,2159,3,-424,-4865,22,-44,-19,18
51,2157,3,-426,-4862,22,-43,-19,17
52,2156,2,-425,-4863,22,-43,-19,17
53,2157,0,-428,-4860,22,-43,-19,17
54,2158,0,-427,-4861,22,-43,-19,17
