,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,4316,3,-875,-4699,23,-172,-77,71
1,4311,10,-872,-4700,23,-171,-76,69
2,4316,0,-861,-4704,23,-172,-75,69
3,4318,-4,-860,-4710,23,-173,-77,71
4,4320,4,-861,-4702,23,-171,-74,70
5,4314,10,-861,-4703,23,-176,-73,67
6,4314,11,-864,-4701,23,-171,-75,70
7,4318,5,-847,-4702,23,-174,-73,72
8,4313,11,-863,-4703,23,-174,-77,74
9,4309,4,-855,-4703,23,-174,-76,66
10,4317,7,-862,-4702,23,-174,-76,69
11,4318,2,-863,-4706,23,-173,-79,71
12,4318,8,-859,-4705,23,-173,-74,71
13,4320,4,-859,-4703,23,-170,-75,71
14,4317,9,-868,-4708,23,-172,-74,69
15,4315,5,-866,-4705,23,-170,-76,70
16,4319,1,-870,-4705,23,-172,-75,72
17,4315,6,-861,-4707,23,-174,-81,72
18,4316,8,-865,-4700,23,-174,-79,70
19,4313,14,-857,-4704,23,-169,-78,69
20,4314,10,-857,-4705,23,-172,-76,71
21,4312,3,-855,-4706,23,-171,-75,73
22,4314,2,-848,-4706,23,-171,-77,71
23,4316,8,-844,-4710,23,-172,-73,70
24,4319,14,-853,-4708,23,-174,-76,71
25,4312,2,-845,-4707,23,-173,-77,66
26,4310,9,-847,-4700,23,-170,-79,67
27,4313,10,-847,-4700,23,-171,-74,70
28,4312,12,-857,-4697,23,-170,-72,69
29,4315,10,-858,-4702,23,-173,-74,71
30,4315,7,-857,-4698,23,-173,-75,73
31,4318,7,-861,-4703,23,-172,-75,72
32,4317,5,-861,-4700,23,-175,-77,72
33,4315,5,-856,-4699,23,-174,-79,73
34,4313,7,-849,-4699,23,-172,-76,71
35,4319,8,-855,-4694,23,-173,-74,69
36,4321,10,-865,-4704,23,-175,-76,70
37,4317,11,-860,-4701,23,-173,-74,67
38,4312,3,-861,-4706,23,-173,-76,72
39,4321,7,-859,-4702,23,-171,-74,71
40,4320,8,-858,-4702,23,-170,-74,70
41,4318,6,-854,-4705,23,-170,-78,71
42,4318,6,-862,-4701,23,-173,-74,72
43,4318,0,-865,-4707,23,-172,-72,70
44,4314,9,-863,-4704,23,-173,-71,71
45,4317,12,-873,-4705,23,-172,-75,70
46,4315,7,-868,-4705,23,-178,-78,69
47,4318,4,-870,-4700,23,-172,-78,69
48,4324,5,-859,-4702,23,-173,-76,69
49,4314,4,-864,-4708,23,-172,-77,70
50,4325,7,-864,-4704,23,-171,-74,71
51,4316,2,-861,-4705,23,-175,-76,69
52,4314,1,-857,-4707,23,-176,-68,66
53,4308,6,-861,-4705,23,-174,-72,71
54,4316,5,-866,-4704,23,-175,-78,72
55,4315,3,-871,-4706,23,-171,-76,73
56,4307,5,-862,-4701,23,-173,-76,71
57,4313,7,-862,-4702,23,-176,-72,68
58,4307,1,-864,-4700,23,-173,-75,68
59,4319,-1,-852,-4703,23,-170,-71,67
60,4317,5,-868,-4705,23,-172,-75,67
61,4322,5,-871,-4700,23,-176,-77,69
62,4315,6,-869,-4704,23,-171,-73,66
63,4311,7,-867,-4705,23,-172,-78,70
64,4313,6,-869,-4704,23,-172,-76,68
65,4314,2,-864,-4701,23,-174,-75,72
66,4320,1,-868,-4698,23,-173,-73,73
67,4316,2,-861,-4701,23,-173,-71,70
68,4310,9,-870,-4704,23,-170,-74,72
69,4316,10,-865,-4706,23,-173,-75,71
70,4311,6,-868,-4707,23,-172,-77,70
71,4315,8,-862,-4707,23,-171,-75,70
72,4317,2,-857,-4700,23,-171,-72,65
73,4311,13,-858,-4706,23,-170,-73,70
74,4310,7,-853,-4703,23,-172,-74,69
75,4311,0,-865,-4701,23,-173,-76,69
76,4316,18,-866,-4705,23,-174,-78,67
77,4320,7,-854,-4707,23,-175,-77,70
78,4323,6,-854,-4706,23,-170,-71,70
79,4318,10,-860,-4705,23,-174,-75,71
80,4319,9,-865,-4707,23,-175,-76,70
81,4325,14,-857,-4707,23,-177,-73,69
82,4312,7,-851,-4708,23,-174,-76,69
83,4314,5,-853,-4709,23,-172,-74,68
84,4318,8,-856,-4704,23,-171,-76,69
85,4320,3,-870,-4701,23,-169,-76,70
86,4317,-3,-864,-4698,23,-172,-76,71
87,4316,3,-856,-4701,23,-174,-75,71
88,4316,9,-868,-4699,23,-171,-70,71
89,4316,3,-849,-4699,23,-170,-75,71
90,4322,10,-860,-4704,23,-170,-76,70
