,raw_data,distance[cm]
0,7737,131.529
1,7638,129.846
2,7662,130.25400000000002
3,7761,131.937
4,7664,130.288
5,7638,129.846
6,7662,130.25400000000002
7,7662,130.25400000000002
8,7662,130.25400000000002
9,7712,131.104
10,7664,130.288
11,7662,130.25400000000002
12,7639,129.863
13,7763,131.971
14,7664,130.288
15,7662,130.25400000000002
16,7664,130.288
17,7664,130.288
18,7737,131.529
19,14449,245.633
20,7662,130.25400000000002
21,7688,130.696
22,14348,243.91600000000003
23,7663,130.27100000000002
24,7662,130.25400000000002
25,7662,130.25400000000002
26,7613,129.42100000000002
27,7611,129.387
28,7688,130.696
29,7687,130.679
30,7737,131.529
31,7688,130.696
32,7612,129.404
33,7613,129.42100000000002
34,7712,131.104
35,7611,129.387
36,7710,131.07000000000002
37,7664,130.288
38,7686,130.662
39,7686,130.662
40,7637,129.829
41,7760,131.92000000000002
42,7686,130.662
43,7637,129.829
44,7760,131.92000000000002
45,7709,131.053
46,7688,130.696
47,7686,130.662
48,7761,131.937
49,7760,131.92000000000002
50,7710,131.07000000000002
51,7686,130.662
52,7736,131.512
53,7710,131.07000000000002
54,7710,131.07000000000002
55,7635,129.79500000000002
56,7637,129.829
57,7637,129.829
58,7637,129.829
59,7659,130.203
60,7736,131.512
61,7661,130.23700000000002
62,7636,129.812
63,7635,129.79500000000002
64,7637,129.829
65,7661,130.23700000000002
66,7661,130.23700000000002
67,7635,129.79500000000002
68,7710,131.07000000000002
69,7635,129.79500000000002
70,7712,131.104
71,7610,129.37
72,14372,244.324
73,7782,132.294
74,7731,131.42700000000002
75,7661,130.23700000000002
76,7758,131.886
77,7684,130.62800000000001
78,7758,131.886
79,7734,131.478
80,7684,130.62800000000001
81,7659,130.203
82,7659,130.203
83,7732,131.44400000000002
84,7784,132.328
85,7683,130.61100000000002
86,7782,132.294
87,7707,131.019
88,7659,130.203
89,7684,130.62800000000001
90,7806,132.702
91,7659,130.203
92,7684,130.62800000000001
93,7659,130.203
94,7634,129.77800000000002
95,7660,130.22
96,7685,130.645
97,7659,130.203
98,7660,130.22
99,7659,130.203
100,7757,131.869
