,raw_data,distance[cm]
0,5801,98.617
1,5801,98.617
2,5876,99.89200000000001
3,5800,98.60000000000001
4,5801,98.617
5,5801,98.617
6,5825,99.025
7,5851,99.46700000000001
8,5801,98.617
9,5874,99.858
10,5850,99.45
11,5800,98.60000000000001
12,5801,98.617
13,5851,99.46700000000001
14,5852,99.48400000000001
15,5851,99.46700000000001
16,5852,99.48400000000001
17,5852,99.48400000000001
18,5852,99.48400000000001
19,5800,98.60000000000001
20,5850,99.45
21,5852,99.48400000000001
22,5799,98.58300000000001
23,5851,99.46700000000001
24,5801,98.617
25,5801,98.617
26,5802,98.634
27,5801,98.617
28,5801,98.617
29,5801,98.617
30,5799,98.58300000000001
31,5801,98.617
32,5852,99.48400000000001
33,5801,98.617
34,5801,98.617
35,5852,99.48400000000001
36,5825,99.025
37,5925,100.72500000000001
38,5827,99.05900000000001
39,5826,99.042
40,5801,98.617
41,5852,99.48400000000001
42,5851,99.46700000000001
43,5801,98.617
44,5801,98.617
45,5801,98.617
46,5801,98.617
47,5852,99.48400000000001
48,5925,100.72500000000001
49,5799,98.58300000000001
50,5851,99.46700000000001
51,5901,100.31700000000001
52,5828,99.07600000000001
53,5801,98.617
54,5901,100.31700000000001
55,5801,98.617
56,5901,100.31700000000001
57,5826,99.042
58,5827,99.05900000000001
59,5826,99.042
60,5826,99.042
61,5801,98.617
62,5800,98.60000000000001
63,5828,99.07600000000001
64,5826,99.042
65,5828,99.07600000000001
66,5800,98.60000000000001
67,5876,99.89200000000001
68,5901,100.31700000000001
69,5828,99.07600000000001
70,5902,100.334
71,5801,98.617
72,5801,98.617
73,5828,99.07600000000001
74,5902,100.334
75,5828,99.07600000000001
76,5826,99.042
77,5854,99.518
78,5854,99.518
79,5826,99.042
80,5877,99.909
81,5826,99.042
82,5801,98.617
83,5853,99.501
84,5828,99.07600000000001
85,5853,99.501
86,5828,99.07600000000001
87,5828,99.07600000000001
88,5828,99.07600000000001
89,5827,99.05900000000001
90,5826,99.042
91,5801,98.617
92,5828,99.07600000000001
93,5800,98.60000000000001
94,5828,99.07600000000001
95,5799,98.58300000000001
96,5828,99.07600000000001
97,5827,99.05900000000001
98,5828,99.07600000000001
99,5853,99.501
100,5826,99.042
