,raw_data,distance[cm]
0,14387,244.579
1,14335,243.69500000000002
2,14335,243.69500000000002
3,14335,243.69500000000002
4,14309,243.25300000000001
5,14361,244.13700000000003
6,14335,243.69500000000002
7,14309,243.25300000000001
8,14310,243.27
9,14309,243.25300000000001
10,14311,243.287
11,14311,243.287
12,14461,245.83700000000002
13,14337,243.729
14,14309,243.25300000000001
15,14337,243.729
16,14311,243.287
17,14389,244.61300000000003
18,14337,243.729
19,14338,243.746
20,14313,243.32100000000003
21,14362,244.15400000000002
22,14338,243.746
23,14362,244.15400000000002
24,14311,243.287
25,14311,243.287
26,14415,245.055
27,14336,243.71200000000002
28,14312,243.30400000000003
29,14311,243.287
30,14338,243.746
31,14311,243.287
32,14337,243.729
33,14337,243.729
34,14389,244.61300000000003
35,14337,243.729
36,14311,243.287
37,14338,243.746
38,14362,244.15400000000002
39,14337,243.729
40,14364,244.18800000000002
41,14339,243.763
42,14337,243.729
43,14364,244.18800000000002
44,14363,244.17100000000002
45,14364,244.18800000000002
46,14310,243.27
47,14337,243.729
48,14337,243.729
49,14389,244.61300000000003
50,14311,243.287
51,14338,243.746
52,14337,243.729
53,14338,243.746
54,14314,243.33800000000002
55,14313,243.32100000000003
56,14363,244.17100000000002
57,14336,243.71200000000002
58,14338,243.746
59,14338,243.746
60,14310,243.27
61,14413,245.02100000000002
62,14339,243.763
63,14337,243.729
64,14311,243.287
65,14310,243.27
66,14338,243.746
67,14337,243.729
68,14336,243.71200000000002
69,14337,243.729
70,14310,243.27
71,14312,243.30400000000003
72,14364,244.18800000000002
73,14311,243.287
74,14362,244.15400000000002
75,14337,243.729
76,14311,243.287
77,14311,243.287
78,14338,243.746
79,14310,243.27
80,14335,243.69500000000002
81,14337,243.729
82,14310,243.27
83,14311,243.287
84,14336,243.71200000000002
85,14311,243.287
86,14338,243.746
87,14337,243.729
88,14337,243.729
89,14337,243.729
90,14413,245.02100000000002
91,14363,244.17100000000002
92,14337,243.729
93,14312,243.30400000000003
94,14310,243.27
95,14411,244.98700000000002
96,14362,244.15400000000002
97,14311,243.287
98,14338,243.746
99,14312,243.30400000000003
100,14311,243.287
