,raw_data,distance[cm]
0,7406,125.90200000000002
1,7332,124.644
2,7332,124.644
3,7454,126.718
4,7356,125.052
5,7356,125.052
6,7405,125.885
7,7355,125.03500000000001
8,7406,125.90200000000002
9,7355,125.03500000000001
10,7356,125.052
11,7355,125.03500000000001
12,7355,125.03500000000001
13,7356,125.052
14,7356,125.052
15,7406,125.90200000000002
16,7356,125.052
17,7356,125.052
18,7356,125.052
19,7354,125.01800000000001
20,7356,125.052
21,7380,125.46000000000001
22,7429,126.293
23,7355,125.03500000000001
24,7355,125.03500000000001
25,7355,125.03500000000001
26,7406,125.90200000000002
27,7356,125.052
28,7355,125.03500000000001
29,7356,125.052
30,7355,125.03500000000001
31,7430,126.31
32,7355,125.03500000000001
33,7355,125.03500000000001
34,7331,124.62700000000001
35,7407,125.91900000000001
36,7332,124.644
37,7355,125.03500000000001
38,7379,125.44300000000001
39,7356,125.052
40,7356,125.052
41,7355,125.03500000000001
42,7356,125.052
43,7380,125.46000000000001
44,7355,125.03500000000001
45,7355,125.03500000000001
46,7403,125.85100000000001
47,7454,126.718
48,7380,125.46000000000001
49,7478,127.126
50,7354,125.01800000000001
51,7355,125.03500000000001
52,7329,124.593
53,7355,125.03500000000001
54,7379,125.44300000000001
55,7356,125.052
56,7356,125.052
57,7354,125.01800000000001
58,7356,125.052
59,7355,125.03500000000001
60,7379,125.44300000000001
61,7355,125.03500000000001
62,7355,125.03500000000001
63,7355,125.03500000000001
64,7380,125.46000000000001
65,7380,125.46000000000001
66,7379,125.44300000000001
67,7404,125.86800000000001
68,7454,126.718
69,7454,126.718
70,7430,126.31
71,7355,125.03500000000001
72,7353,125.001
73,7380,125.46000000000001
74,7380,125.46000000000001
75,7379,125.44300000000001
76,7379,125.44300000000001
77,7379,125.44300000000001
78,7355,125.03500000000001
79,7379,125.44300000000001
80,7379,125.44300000000001
81,7379,125.44300000000001
82,7379,125.44300000000001
83,7329,124.593
84,7355,125.03500000000001
85,7403,125.85100000000001
86,7404,125.86800000000001
87,7329,124.593
88,7329,124.593
89,7379,125.44300000000001
90,7329,124.593
91,7329,124.593
92,7329,124.593
93,7404,125.86800000000001
94,7380,125.46000000000001
95,7378,125.426
96,7329,124.593
97,7329,124.593
98,7330,124.61000000000001
99,7305,124.185
100,7331,124.62700000000001
