,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-7569,-5,365,-4790,22,-346,-153,142
1,-7574,-2,373,-4790,22,-344,-152,142
2,-7576,-2,363,-4790,22,-346,-154,141
3,-7580,-2,360,-4790,22,-346,-153,138
4,-7582,-7,364,-4789,22,-345,-152,141
5,-7578,-3,367,-4790,22,-345,-152,142
6,-7580,-6,365,-4789,22,-343,-154,141
7,-7580,1,365,-4790,22,-342,-155,139
8,-7578,-2,377,-4790,22,-344,-156,138
9,-7577,-6,383,-4789,22,-343,-157,136
10,-7580,-7,380,-4788,22,-345,-159,137
11,-7579,-9,379,-4788,22,-346,-159,136
12,-7578,-2,387,-4788,22,-345,-160,137
13,-7576,0,387,-4788,22,-345,-156,137
14,-7577,-4,387,-4789,22,-345,-156,138
15,-7573,-2,380,-4786,22,-345,-154,138
16,-7567,-2,373,-4785,22,-344,-151,139
17,-7573,-7,374,-4784,22,-343,-152,138
18,-7573,-11,380,-4786,22,-344,-154,138
19,-7574,-13,372,-4788,22,-343,-157,140
20,-7573,-15,375,-4787,22,-344,-157,138
21,-7572,-11,369,-4789,22,-346,-156,138
22,-7571,-7,372,-4790,22,-344,-158,140
23,-7570,-9,368,-4790,22,-344,-157,140
24,-7574,-14,370,-4790,22,-344,-154,139
25,-7574,-14,371,-4790,22,-343,-153,137
26,-7574,-10,372,-4789,22,-345,-153,137
27,-7574,-8,368,-4788,22,-344,-151,136
28,-7577,-9,373,-4787,22,-346,-150,137
29,-7577,-12,370,-4787,22,-347,-151,137
30,-7578,-10,370,-4786,22,-345,-153,138
31,-7581,-11,374,-4788,22,-344,-154,139
32,-7579,-12,369,-4787,22,-345,-153,139
33,-7577,-10,370,-4786,22,-343,-154,140
34,-7578,-12,371,-4786,22,-347,-155,137
35,-7573,-9,369,-4789,22,-346,-155,137
36,-7573,-6,368,-4790,22,-347,-157,139
37,-7570,-4,371,-4792,22,-347,-155,139
38,-7566,-3,366,-4792,22,-347,-153,141
39,-7569,-3,367,-4791,22,-347,-153,140
40,-7571,-4,362,-4792,22,-345,-154,139
41,-7575,-4,365,-4792,22,-344,-152,137
42,-7573,-6,366,-4792,22,-343,-154,136
43,-7568,-8,368,-4789,22,-343,-153,137
44,-7572,-4,363,-4789,22,-344,-153,137
45,-7575,-5,358,-4790,22,-345,-155,136
46,-7578,-3,362,-4790,22,-344,-154,136
47,-7580,-7,361,-4791,22,-346,-155,138
48,-7581,-9,369,-4791,22,-347,-158,137
49,-7577,-7,371,-4791,22,-346,-157,139
50,-7570,-9,377,-4788,22,-346,-157,139
51,-7574,-10,375,-4789,22,-345,-158,138
52,-7572,-6,374,-4790,22,-345,-158,138
53,-7574,-5,375,-4790,22,-347,-155,138
54,-7574,-1,376,-4790,22,-347,-155,138
55,-7576,-1,379,-4789,22,-348,-158,140
56,-7576,-5,377,-4788,22,-346,-158,139
57,-7568,2,372,-4785,22,-348,-157,140
58,-7575,3,371,-4786,22,-344,-156,140
59,-7573,2,367,-4788,22,-342,-153,141
60,-7576,-2,371,-4789,22,-342,-155,140
61,-7580,-2,371,-4791,22,-343,-155,140
62,-7580,-4,373,-4789,22,-344,-155,141
63,-7581,-4,374,-4790,22,-346,-157,141
64,-7579,-3,377,-4791,22,-344,-155,141
65,-7582,-3,382,-4791,22,-343,-154,140
66,-7583,-6,379,-4792,22,-343,-153,141
67,-7578,-5,377,-4792,22,-342,-154,142
68,-7582,-6,379,-4790,22,-342,-156,141
69,-7581,-8,379,-4789,22,-341,-154,138
70,-7579,-8,372,-4788,22,-343,-151,140
71,-7580,-6,368,-4790,22,-343,-152,140
72,-7580,-1,363,-4788,22,-344,-153,138
73,-7579,-3,363,-4789,22,-344,-152,137
74,-7581,-6,361,-4788,22,-345,-151,134
75,-7578,2,370,-4788,22,-345,-153,135
76,-7572,1,370,-4788,22,-343,-152,136
77,-7576,-2,371,-4787,22,-344,-152,136
78,-7578,-7,369,-4787,22,-344,-153,134
79,-7579,-7,372,-4787,22,-343,-153,135
80,-7581,-4,370,-4787,22,-346,-150,136
81,-7583,-8,371,-4787,22,-346,-150,136
82,-7583,-4,368,-4788,22,-343,-153,135
83,-7580,-14,369,-4788,22,-343,-154,138
84,-7580,-11,371,-4790,22,-341,-154,137
85,-7577,-11,372,-4790,22,-344,-154,137
86,-7573,-7,367,-4790,22,-344,-153,138
87,-7570,-5,373,-4788,22,-345,-153,138
88,-7575,-2,376,-4788,22,-344,-151,137
89,-7574,-3,376,-4788,22,-346,-153,138
90,-7573,-7,377,-4789,22,-346,-153,138
91,-7576,-9,371,-4788,22,-343,-155,138
92,-7575,-10,366,-4789,22,-343,-153,138
93,-7573,-9,361,-4787,22,-344,-152,137
94,-7578,-10,363,-4787,22,-344,-154,136
95,-7581,-13,365,-4788,22,-345,-154,134
96,-7577,-11,367,-4787,22,-347,-154,135
97,-7575,-7,366,-4789,22,-345,-155,136
98,-7576,-4,365,-4789,22,-347,-155,134
99,-7579,-8,372,-4790,22,-346,-154,134
100,-7579,-5,371,-4788,22,-346,-155,137
101,-7580,-3,373,-4788,22,-345,-155,136
102,-7579,-6,369,-4786,22,-345,-155,135
103,-7577,-7,367,-4785,22,-344,-156,138
104,-7579,-6,360,-4786,22,-346,-155,139
105,-7579,-5,359,-4786,22,-347,-153,139
106,-7578,-6,364,-4786,22,-347,-151,140
107,-7581,-6,368,-4785,22,-349,-152,140
108,-7583,-1,374,-4785,22,-344,-154,143
109,-7578,-3,377,-4784,22,-344,-154,141
110,-7584,-9,378,-4784,22,-345,-154,140
111,-7590,-13,375,-4785,22,-345,-155,140
