,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-3785,-2,189,-4670,23,-174,-75,70
1,-3785,-3,186,-4676,23,-175,-77,70
2,-3794,-4,189,-4676,23,-173,-77,68
3,-3788,-3,197,-4672,23,-175,-76,71
4,-3791,-4,183,-4668,23,-171,-77,68
5,-3790,-5,186,-4668,23,-175,-75,66
6,-3787,-8,176,-4668,23,-173,-76,70
7,-3789,0,186,-4668,23,-175,-75,69
8,-3789,-2,184,-4669,23,-176,-76,72
9,-3793,-4,188,-4670,23,-176,-78,71
10,-3786,-10,191,-4668,23,-177,-79,71
11,-3785,-2,191,-4666,23,-173,-78,70
12,-3789,-4,193,-4671,23,-173,-80,67
13,-3793,3,197,-4673,23,-173,-80,68
14,-3791,4,193,-4671,23,-175,-78,69
15,-3790,-7,193,-4670,23,-174,-79,69
16,-3785,-11,181,-4667,23,-174,-78,70
17,-3791,-10,181,-4665,23,-173,-73,70
18,-3783,3,186,-4669,23,-175,-73,68
19,-3789,0,181,-4668,23,-177,-76,69
20,-3790,-5,195,-4668,23,-173,-77,67
21,-3794,-4,183,-4671,23,-173,-78,69
22,-3782,-2,176,-4666,23,-174,-78,71
23,-3782,-4,194,-4664,23,-173,-77,71
24,-3793,-10,195,-4676,23,-172,-78,67
25,-3790,0,193,-4674,23,-173,-80,70
26,-3795,-5,192,-4673,23,-175,-80,70
27,-3794,-5,186,-4674,23,-174,-78,68
28,-3789,-6,195,-4674,23,-175,-78,74
29,-3784,-5,200,-4669,23,-177,-80,71
30,-3788,-11,193,-4669,23,-174,-77,72
31,-3784,-6,190,-4670,23,-176,-81,71
32,-3787,-8,180,-4671,23,-172,-78,71
33,-3782,-3,186,-4673,23,-176,-75,71
34,-3782,-5,194,-4669,23,-171,-74,70
35,-3786,-1,195,-4673,23,-175,-78,70
36,-3792,-1,188,-4673,23,-173,-78,69
37,-3796,-5,188,-4677,23,-174,-80,70
38,-3792,0,190,-4676,23,-174,-79,66
39,-3786,-3,196,-4669,23,-178,-79,69
40,-3782,-1,191,-4665,23,-176,-80,68
41,-3787,-3,190,-4665,23,-173,-78,67
42,-3795,2,186,-4672,23,-174,-79,67
43,-3795,0,187,-4672,23,-173,-75,70
44,-3799,1,189,-4674,23,-170,-76,68
45,-3790,-13,182,-4678,23,-170,-78,70
46,-3787,-8,184,-4667,23,-174,-79,69
47,-3791,-5,187,-4672,23,-180,-78,72
48,-3788,-10,179,-4675,23,-178,-77,70
49,-3787,-8,180,-4675,23,-172,-78,72
50,-3790,-7,186,-4673,23,-179,-78,72
51,-3780,-7,177,-4675,23,-176,-75,70
52,-3790,-7,174,-4676,23,-176,-77,68
53,-3790,-6,177,-4674,23,-174,-76,66
54,-3782,-8,181,-4669,23,-175,-77,67
55,-3784,-7,191,-4669,23,-174,-74,73
56,-3786,-4,181,-4668,23,-174,-79,72
57,-3789,-6,189,-4673,23,-177,-76,72
58,-3786,-7,189,-4667,23,-179,-74,68
59,-3793,0,185,-4666,23,-175,-75,67
60,-3803,2,183,-4664,23,-178,-73,68
61,-3797,5,184,-4664,23,-176,-72,68
62,-3789,9,188,-4663,23,-174,-75,67
63,-3785,10,190,-4673,23,-173,-74,67
64,-3789,0,177,-4674,23,-176,-75,70
65,-3784,1,193,-4671,23,-175,-74,69
66,-3796,-1,187,-4671,23,-176,-76,65
67,-3790,-3,181,-4675,23,-176,-78,67
68,-3786,-4,195,-4671,23,-174,-77,66
69,-3790,-1,194,-4670,23,-173,-77,68
70,-3793,-5,192,-4671,23,-170,-75,71
71,-3794,0,197,-4674,23,-172,-80,69
72,-3792,-4,186,-4674,23,-172,-75,68
73,-3787,-5,183,-4672,23,-175,-74,68
74,-3789,6,188,-4673,23,-173,-73,68
75,-3782,-1,192,-4670,23,-173,-75,69
76,-3791,5,192,-4668,23,-176,-71,69
77,-3791,3,188,-4671,23,-174,-73,70
78,-3784,-6,188,-4672,23,-173,-77,71
79,-3787,-10,192,-4671,23,-175,-77,73
80,-3790,-2,194,-4676,23,-177,-75,71
81,-3793,-8,204,-4680,23,-176,-75,70
82,-3794,-5,192,-4683,23,-175,-76,67
83,-3790,-3,192,-4676,23,-171,-75,69
84,-3787,-14,188,-4672,23,-171,-75,70
85,-3791,-8,187,-4676,23,-172,-74,69
86,-3790,-11,199,-4676,23,-170,-73,71
87,-3795,-5,200,-4672,23,-175,-75,68
88,-3790,0,195,-4677,23,-173,-75,70
89,-3784,-15,189,-4670,23,-175,-78,68
90,-3793,-13,192,-4671,23,-173,-76,70
91,-3796,-7,188,-4667,23,-174,-77,69
92,-3790,2,191,-4670,23,-175,-78,71
93,-3793,-1,186,-4671,23,-174,-71,68
94,-3799,-2,185,-4669,23,-174,-70,71
95,-3794,-1,192,-4671,23,-171,-75,69
96,-3785,-1,192,-4675,23,-172,-78,67
97,-3789,6,170,-4672,23,-173,-77,68
98,-3794,6,186,-4671,23,-176,-76,67
99,-3791,-2,185,-4673,23,-175,-75,70
100,-3792,-1,185,-4674,23,-174,-76,72
101,-3795,-3,192,-4674,23,-171,-77,71
102,-3790,-1,193,-4672,23,-174,-80,70
103,-3789,-10,199,-4673,23,-174,-76,70
104,-3789,-10,193,-4672,23,-179,-75,72
105,-3783,-3,183,-4670,23,-177,-75,70
106,-3790,-3,189,-4669,23,-176,-78,70
107,-3791,-6,191,-4674,23,-176,-75,69
108,-3790,-2,197,-4675,23,-174,-75,70
109,-3782,-4,186,-4671,23,-178,-75,72
110,-3790,4,178,-4672,23,-174,-75,71
111,-3793,1,175,-4673,23,-173,-79,68
112,-3793,-5,177,-4673,23,-171,-77,67
113,-3791,-4,181,-4671,23,-172,-78,72
114,-3790,2,189,-4676,23,-173,-76,70
115,-3790,0,189,-4676,23,-176,-74,71
116,-3781,-2,191,-4669,23,-176,-76,72
117,-3783,-3,194,-4670,23,-174,-75,71
118,-3791,2,190,-4672,23,-176,-76,72
119,-3789,-3,191,-4664,23,-178,-75,71
120,-3792,-1,197,-4669,23,-174,-75,71
121,-3792,-6,201,-4669,23,-176,-74,72
122,-3792,-6,185,-4671,23,-173,-75,69
123,-3788,-4,178,-4674,23,-177,-73,67
124,-3786,-7,186,-4671,23,-179,-74,66
125,-3787,-4,183,-4671,23,-178,-76,70
126,-3788,-8,182,-4667,23,-178,-78,69
127,-3792,-12,189,-4672,23,-177,-77,64
128,-3795,-9,202,-4670,23,-177,-75,70
129,-3786,-7,189,-4672,23,-172,-73,68
130,-3790,-6,190,-4670,23,-175,-76,71
131,-3793,-2,189,-4676,23,-174,-74,69
132,-3788,-3,188,-4674,23,-174,-76,69
133,-3789,-2,192,-4670,23,-172,-77,71
134,-3799,-9,194,-4673,23,-171,-75,72
135,-3786,-4,194,-4675,23,-175,-77,71
136,-3784,8,188,-4675,23,-176,-77,70
137,-3790,-8,188,-4678,23,-174,-75,67
