,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-15148,28,826,-4875,22,-179,-80,70
1,-15132,68,724,-4880,22,-165,-81,77
2,-15192,-66,636,-4868,22,-168,-78,68
3,-15128,-92,738,-4867,22,-175,-76,70
4,-15106,-66,748,-4884,22,-167,-81,70
5,-15158,-78,680,-4873,22,-178,-90,70
6,-15242,-44,854,-4866,22,-165,-79,76
7,-15192,-6,756,-4887,22,-174,-67,73
8,-15180,22,760,-4879,22,-180,-75,67
9,-15070,-16,738,-4871,22,-173,-73,72
10,-15106,2,628,-4877,22,-179,-72,74
11,-15078,-56,742,-4874,22,-171,-75,72
12,-15138,-24,730,-4867,22,-173,-73,67
13,-15094,8,682,-4881,22,-177,-75,63
14,-15164,12,852,-4865,22,-171,-70,70
15,-15224,30,764,-4875,22,-188,-81,75
16,-15124,-16,774,-4871,22,-167,-70,69
17,-15142,28,770,-4863,22,-167,-81,74
18,-15242,-12,700,-4863,22,-172,-75,66
19,-15122,-4,756,-4871,22,-157,-73,63
20,-15130,10,862,-4868,22,-169,-70,66
21,-15108,-6,778,-4862,22,-173,-80,75
22,-15164,12,742,-4860,22,-174,-74,71
23,-15170,10,814,-4879,22,-175,-68,63
24,-15230,0,700,-4846,22,-169,-78,66
25,-15176,-46,798,-4871,22,-170,-80,62
26,-15150,-20,752,-4855,22,-170,-76,69
27,-15208,-64,702,-4861,22,-166,-73,76
28,-15196,-64,696,-4867,22,-179,-79,67
29,-15122,-12,740,-4858,22,-174,-78,68
30,-15186,24,722,-4858,22,-177,-79,68
31,-15268,84,776,-4866,22,-176,-71,71
32,-15196,-38,806,-4865,22,-174,-68,69
33,-15084,-64,800,-4866,22,-169,-72,69
34,-15184,-120,708,-4854,22,-166,-71,68
35,-15214,26,902,-4856,22,-163,-68,68
36,-15104,-32,780,-4871,22,-174,-77,65
37,-15234,-46,766,-4870,22,-176,-80,69
38,-15198,-8,624,-4859,22,-176,-75,68
39,-15140,12,738,-4861,22,-165,-71,70
40,-15142,10,686,-4850,22,-169,-79,83
41,-15028,-96,704,-4862,22,-170,-81,71
42,-15136,20,760,-4853,22,-170,-78,61
43,-15180,14,634,-4865,22,-166,-87,59
44,-15226,-50,808,-4853,22,-175,-73,73
45,-15146,0,692,-4857,22,-173,-75,64
46,-15176,-62,706,-4856,22,-171,-81,68
47,-15102,-44,628,-4857,22,-175,-74,65
48,-15202,40,732,-4873,22,-177,-80,69
49,-15144,46,800,-4863,22,-166,-65,67
50,-15202,-6,684,-4862,22,-169,-83,78
51,-15122,-22,712,-4860,22,-167,-75,68
52,-15178,60,826,-4864,22,-176,-78,69
53,-15132,-24,796,-4844,22,-171,-79,68
54,-15120,-50,656,-4865,22,-165,-81,67
55,-15202,-72,660,-4853,22,-174,-74,69
56,-15090,-2,732,-4859,22,-168,-76,71
57,-15098,-26,876,-4871,22,-175,-79,68
58,-15222,0,668,-4858,22,-173,-80,61
59,-15158,2,786,-4862,22,-171,-73,72
60,-15136,6,842,-4854,22,-169,-81,72
61,-15084,-96,836,-4850,22,-179,-74,74
62,-15150,8,840,-4853,22,-175,-74,77
63,-15132,-136,684,-4867,22,-168,-72,72
64,-15140,52,726,-4839,22,-175,-78,69
65,-15116,-40,770,-4855,22,-181,-75,57
66,-15176,-52,684,-4856,22,-179,-78,73
67,-15082,28,746,-4864,22,-169,-80,65
68,-15136,-72,830,-4858,22,-162,-78,74
69,-15180,20,784,-4860,22,-176,-76,81
70,-15090,26,778,-4850,22,-175,-74,76
71,-15224,-46,726,-4841,22,-171,-74,70
72,-15106,-6,848,-4849,22,-163,-71,66
