,raw_data,distance[cm]
0,2246,38.182
1,2246,38.182
2,2246,38.182
3,2246,38.182
4,2246,38.182
5,2247,38.199000000000005
6,2247,38.199000000000005
7,2249,38.233000000000004
8,2249,38.233000000000004
9,2248,38.216
10,2249,38.233000000000004
11,2248,38.216
12,2246,38.182
13,2246,38.182
14,2251,38.267
15,2246,38.182
16,2249,38.233000000000004
17,2249,38.233000000000004
18,2249,38.233000000000004
19,2251,38.267
20,2249,38.233000000000004
21,2248,38.216
22,2248,38.216
23,2246,38.182
24,2246,38.182
25,2249,38.233000000000004
26,2246,38.182
27,2246,38.182
28,2249,38.233000000000004
29,2249,38.233000000000004
30,2251,38.267
31,2249,38.233000000000004
32,2248,38.216
33,2249,38.233000000000004
34,2249,38.233000000000004
35,2270,38.59
36,2249,38.233000000000004
37,2246,38.182
38,2251,38.267
39,2249,38.233000000000004
40,2248,38.216
41,2249,38.233000000000004
42,2249,38.233000000000004
43,2249,38.233000000000004
44,2246,38.182
45,2246,38.182
46,2246,38.182
47,2270,38.59
48,2246,38.182
49,2270,38.59
50,2246,38.182
51,2246,38.182
52,2246,38.182
53,2248,38.216
54,2246,38.182
55,2249,38.233000000000004
56,2246,38.182
57,2246,38.182
58,2246,38.182
59,2246,38.182
60,2248,38.216
61,2249,38.233000000000004
62,2249,38.233000000000004
63,2249,38.233000000000004
64,2246,38.182
65,2246,38.182
66,2246,38.182
67,2249,38.233000000000004
68,2248,38.216
69,2246,38.182
70,2246,38.182
71,2248,38.216
72,2246,38.182
73,2246,38.182
74,2246,38.182
75,2246,38.182
76,2248,38.216
77,2247,38.199000000000005
78,2246,38.182
79,2246,38.182
80,2246,38.182
81,2246,38.182
82,2246,38.182
83,2246,38.182
84,2246,38.182
85,2246,38.182
86,2247,38.199000000000005
87,2246,38.182
88,2246,38.182
89,2246,38.182
90,2248,38.216
91,2246,38.182
92,2246,38.182
93,2246,38.182
94,2246,38.182
95,2247,38.199000000000005
96,2246,38.182
97,2246,38.182
98,2246,38.182
99,2246,38.182
100,2246,38.182
