,raw_data,distance[cm]
0,4548,77.316
1,4519,76.82300000000001
2,4519,76.82300000000001
3,4548,77.316
4,4562,77.554
5,4564,77.58800000000001
6,4557,77.46900000000001
7,4550,77.35000000000001
8,4545,77.265
9,4541,77.197
10,4549,77.33300000000001
11,4541,77.197
12,4541,77.197
13,4539,77.16300000000001
14,4568,77.656
15,4547,77.299
16,4541,77.197
17,4541,77.197
18,4541,77.197
19,4541,77.197
20,4575,77.775
21,4541,77.197
22,4520,76.84
23,4541,77.197
24,4553,77.40100000000001
25,4547,77.299
26,4541,77.197
27,4566,77.622
28,4566,77.622
29,4566,77.622
30,4547,77.299
31,4563,77.57100000000001
32,4563,77.57100000000001
33,4542,77.214
34,4568,77.656
35,4519,76.82300000000001
36,4519,76.82300000000001
37,4544,77.248
38,4566,77.622
39,4542,77.214
40,4573,77.741
41,4566,77.622
42,4520,76.84
43,4544,77.248
44,4567,77.63900000000001
45,4519,76.82300000000001
46,4563,77.57100000000001
47,4565,77.605
48,4519,76.82300000000001
49,4565,77.605
50,4550,77.35000000000001
51,4542,77.214
52,4519,76.82300000000001
53,4520,76.84
54,4519,76.82300000000001
55,4548,77.316
56,4542,77.214
57,4520,76.84
58,4544,77.248
59,4519,76.82300000000001
60,4544,77.248
61,4544,77.248
62,4568,77.656
63,4565,77.605
64,4519,76.82300000000001
65,4553,77.40100000000001
66,4544,77.248
67,4568,77.656
68,4568,77.656
69,4567,77.63900000000001
70,4541,77.197
71,4541,77.197
72,4544,77.248
73,4565,77.605
74,4549,77.33300000000001
75,4568,77.656
76,4568,77.656
77,4542,77.214
78,4542,77.214
79,4632,78.744
80,4565,77.605
81,4568,77.656
82,4563,77.57100000000001
83,4566,77.622
84,4567,77.63900000000001
85,4567,77.63900000000001
86,4565,77.605
87,4541,77.197
88,4542,77.214
89,4567,77.63900000000001
90,4568,77.656
91,4541,77.197
92,4568,77.656
93,4541,77.197
94,4567,77.63900000000001
95,4566,77.622
96,4519,76.82300000000001
97,4568,77.656
98,4566,77.622
99,4575,77.775
100,4541,77.197
