,raw_data,distance[cm]
0,229,3.8930000000000002
1,208,3.5360000000000005
2,232,3.9440000000000004
3,253,4.301
4,238,4.046
5,205,3.4850000000000003
6,235,3.995
7,247,4.199000000000001
8,247,4.199000000000001
9,265,4.505
10,259,4.4030000000000005
11,230,3.91
12,259,4.4030000000000005
13,289,4.913
14,268,4.556
15,250,4.25
16,229,3.8930000000000002
17,250,4.25
18,250,4.25
19,229,3.8930000000000002
20,208,3.5360000000000005
21,184,3.128
22,209,3.5530000000000004
23,191,3.2470000000000003
24,193,3.281
25,193,3.281
26,191,3.2470000000000003
27,215,3.6550000000000002
28,184,3.128
29,205,3.4850000000000003
30,208,3.5360000000000005
31,209,3.5530000000000004
32,206,3.5020000000000002
33,205,3.4850000000000003
34,184,3.128
35,208,3.5360000000000005
36,209,3.5530000000000004
37,205,3.4850000000000003
38,250,4.25
39,208,3.5360000000000005
40,188,3.196
41,211,3.587
42,185,3.145
43,187,3.1790000000000003
44,191,3.2470000000000003
45,163,2.7710000000000004
46,164,2.7880000000000003
47,167,2.8390000000000004
48,193,3.281
49,271,4.607
50,298,5.066000000000001
51,310,5.2700000000000005
52,172,2.9240000000000004
53,217,3.689
54,271,4.607
55,164,2.7880000000000003
56,208,3.5360000000000005
57,208,3.5360000000000005
58,209,3.5530000000000004
59,229,3.8930000000000002
60,224,3.8080000000000003
61,223,3.7910000000000004
62,227,3.8590000000000004
63,226,3.842
64,241,4.097
65,283,4.811
66,289,4.913
67,268,4.556
68,245,4.165
69,286,4.862
70,247,4.199000000000001
71,343,5.831
72,271,4.607
73,760,12.920000000000002
74,760,12.920000000000002
75,760,12.920000000000002
76,274,4.658
77,265,4.505
78,269,4.573
79,286,4.862
80,304,5.168
81,277,4.7090000000000005
82,304,5.168
83,334,5.678000000000001
84,292,4.964
85,250,4.25
86,208,3.5360000000000005
87,188,3.196
88,218,3.7060000000000004
89,217,3.689
90,217,3.689
91,190,3.2300000000000004
92,214,3.6380000000000003
93,212,3.604
94,209,3.5530000000000004
95,208,3.5360000000000005
96,232,3.9440000000000004
97,254,4.3180000000000005
98,253,4.301
99,211,3.587
100,191,3.2470000000000003
