,raw_data,distance[cm]
0,5142,87.414
1,5120,87.04
2,5118,87.006
3,5118,87.006
4,5118,87.006
5,5120,87.04
6,5118,87.006
7,5144,87.44800000000001
8,5140,87.38000000000001
9,5142,87.414
10,5118,87.006
11,5117,86.989
12,5117,86.989
13,5096,86.632
14,5118,87.006
15,5096,86.632
16,5142,87.414
17,5143,87.43100000000001
18,5144,87.44800000000001
19,5118,87.006
20,5120,87.04
21,5118,87.006
22,5120,87.04
23,5120,87.04
24,5118,87.006
25,5120,87.04
26,5114,86.938
27,5118,87.006
28,5118,87.006
29,5119,87.02300000000001
30,5119,87.02300000000001
31,5120,87.04
32,5118,87.006
33,5120,87.04
34,5119,87.02300000000001
35,5118,87.006
36,5118,87.006
37,5118,87.006
38,5118,87.006
39,5118,87.006
40,5120,87.04
41,5118,87.006
42,5118,87.006
43,5117,86.989
44,5118,87.006
45,5120,87.04
46,5118,87.006
47,5119,87.02300000000001
48,5117,86.989
49,5120,87.04
50,5120,87.04
51,5120,87.04
52,5120,87.04
53,5120,87.04
54,5120,87.04
55,5120,87.04
56,5120,87.04
57,5118,87.006
58,5118,87.006
59,5120,87.04
60,5120,87.04
61,5118,87.006
62,5120,87.04
63,5118,87.006
64,5118,87.006
65,5119,87.02300000000001
66,5118,87.006
67,5118,87.006
68,5120,87.04
69,5118,87.006
70,5119,87.02300000000001
71,5120,87.04
72,5120,87.04
73,5097,86.649
74,5119,87.02300000000001
75,5118,87.006
76,5097,86.649
77,5099,86.683
78,5118,87.006
79,5119,87.02300000000001
80,5120,87.04
81,5145,87.465
82,5097,86.649
83,5119,87.02300000000001
84,5118,87.006
85,5097,86.649
86,5145,87.465
87,5097,86.649
88,5099,86.683
89,5097,86.649
90,5097,86.649
91,5121,87.057
92,5119,87.02300000000001
93,5097,86.649
94,5145,87.465
95,5145,87.465
96,5098,86.66600000000001
97,5145,87.465
98,5097,86.649
99,5097,86.649
100,5169,87.873
