,raw_data,distance[cm]
0,4652,79.084
1,4605,78.28500000000001
2,4653,79.101
3,4677,79.509
4,4629,78.69300000000001
5,4654,79.11800000000001
6,4677,79.509
7,4653,79.101
8,4653,79.101
9,4677,79.509
10,4652,79.084
11,4653,79.101
12,4652,79.084
13,4679,79.543
14,4679,79.543
15,4653,79.101
16,4679,79.543
17,4653,79.101
18,4653,79.101
19,4630,78.71000000000001
20,4629,78.69300000000001
21,4605,78.28500000000001
22,4605,78.28500000000001
23,4605,78.28500000000001
24,4606,78.302
25,4607,78.319
26,4607,78.319
27,4605,78.28500000000001
28,4605,78.28500000000001
29,4606,78.302
30,4605,78.28500000000001
31,4680,79.56
32,4606,78.302
33,4629,78.69300000000001
34,4630,78.71000000000001
35,4607,78.319
36,4631,78.727
37,4680,79.56
38,4680,79.56
39,4681,79.57700000000001
40,4655,79.135
41,4629,78.69300000000001
42,4605,78.28500000000001
43,4605,78.28500000000001
44,4606,78.302
45,4607,78.319
46,4629,78.69300000000001
47,4605,78.28500000000001
48,4606,78.302
49,4607,78.319
50,4607,78.319
51,4607,78.319
52,4606,78.302
53,4606,78.302
54,4605,78.28500000000001
55,4607,78.319
56,4607,78.319
57,4605,78.28500000000001
58,4606,78.302
59,4605,78.28500000000001
60,4605,78.28500000000001
61,4605,78.28500000000001
62,4605,78.28500000000001
63,4606,78.302
64,4605,78.28500000000001
65,4607,78.319
66,4607,78.319
67,4607,78.319
68,4606,78.302
69,4605,78.28500000000001
70,4605,78.28500000000001
71,4607,78.319
72,4630,78.71000000000001
73,4630,78.71000000000001
74,4631,78.727
75,4629,78.69300000000001
76,4629,78.69300000000001
77,4604,78.268
78,4631,78.727
79,4629,78.69300000000001
80,4653,79.101
81,4653,79.101
82,4630,78.71000000000001
83,4605,78.28500000000001
84,4655,79.135
85,4605,78.28500000000001
86,4605,78.28500000000001
87,4630,78.71000000000001
88,4629,78.69300000000001
89,4605,78.28500000000001
90,4653,79.101
91,4629,78.69300000000001
92,4655,79.135
93,4629,78.69300000000001
94,4629,78.69300000000001
95,4629,78.69300000000001
96,4605,78.28500000000001
97,4630,78.71000000000001
98,4629,78.69300000000001
99,4605,78.28500000000001
100,4677,79.509
