,raw_data,distance[cm]
0,3331,56.627
1,3367,57.239000000000004
2,3346,56.882000000000005
3,3358,57.086000000000006
4,3400,57.800000000000004
5,3389,57.61300000000001
6,3362,57.154
7,3406,57.902
8,3391,57.647000000000006
9,3380,57.46
10,3422,58.17400000000001
11,3398,57.766000000000005
12,3452,58.684000000000005
13,3422,58.17400000000001
14,3424,58.208000000000006
15,3401,57.81700000000001
16,3400,57.800000000000004
17,3449,58.633
18,3425,58.225
19,3473,59.041000000000004
20,3449,58.633
21,3401,57.81700000000001
22,3473,59.041000000000004
23,3473,59.041000000000004
24,3451,58.667
25,3449,58.633
26,3449,58.633
27,3449,58.633
28,3451,58.667
29,3449,58.633
30,3449,58.633
31,3449,58.633
32,3451,58.667
33,3449,58.633
34,3475,59.075
35,3449,58.633
36,3425,58.225
37,3449,58.633
38,3475,59.075
39,3424,58.208000000000006
40,3424,58.208000000000006
41,3424,58.208000000000006
42,3473,59.041000000000004
43,3422,58.17400000000001
44,3473,59.041000000000004
45,3451,58.667
46,3451,58.667
47,3449,58.633
48,3449,58.633
49,3473,59.041000000000004
50,3451,58.667
51,3449,58.633
52,3449,58.633
53,3451,58.667
54,3449,58.633
55,3449,58.633
56,3473,59.041000000000004
57,3450,58.650000000000006
58,3400,57.800000000000004
59,3449,58.633
60,3424,58.208000000000006
61,3449,58.633
62,3449,58.633
63,3450,58.650000000000006
64,3449,58.633
65,3473,59.041000000000004
66,3449,58.633
67,3449,58.633
68,3451,58.667
69,3450,58.650000000000006
70,3475,59.075
71,3473,59.041000000000004
72,3449,58.633
73,3422,58.17400000000001
74,3424,58.208000000000006
75,3451,58.667
76,3423,58.191
77,3424,58.208000000000006
78,3449,58.633
79,3475,59.075
80,3424,58.208000000000006
81,3473,59.041000000000004
82,3451,58.667
83,3449,58.633
84,3449,58.633
85,3449,58.633
86,3449,58.633
87,3449,58.633
88,3401,57.81700000000001
89,3427,58.25900000000001
90,3449,58.633
91,3425,58.225
92,3425,58.225
93,3425,58.225
94,3449,58.633
95,3425,58.225
96,3425,58.225
97,3427,58.25900000000001
98,3425,58.225
99,3425,58.225
100,3403,57.851000000000006
