,raw_data,distance[cm]
0,7770,132.09
1,7821,132.95700000000002
2,7747,131.699
3,7746,131.68200000000002
4,7748,131.716
5,7747,131.699
6,7724,131.30800000000002
7,7797,132.549
8,7820,132.94
9,7871,133.80700000000002
10,7797,132.549
11,7723,131.291
12,7799,132.583
13,7772,132.12400000000002
14,7747,131.699
15,7697,130.84900000000002
16,7746,131.68200000000002
17,7723,131.291
18,7746,131.68200000000002
19,7722,131.274
20,7796,132.532
21,7796,132.532
22,7748,131.716
23,7747,131.699
24,7748,131.716
25,7845,133.365
26,7822,132.97400000000002
27,7772,132.12400000000002
28,7748,131.716
29,7747,131.699
30,7746,131.68200000000002
31,7797,132.549
32,7748,131.716
33,7746,131.68200000000002
34,7871,133.80700000000002
35,7846,133.382
36,7772,132.12400000000002
37,7772,132.12400000000002
38,7771,132.107
39,7821,132.95700000000002
40,7821,132.95700000000002
41,7747,131.699
42,7746,131.68200000000002
43,7746,131.68200000000002
44,7845,133.365
45,7746,131.68200000000002
46,7745,131.66500000000002
47,7822,132.97400000000002
48,7798,132.566
49,7845,133.365
50,7769,132.073
51,7770,132.09
52,7796,132.532
53,7770,132.09
54,7748,131.716
55,7821,132.95700000000002
56,7821,132.95700000000002
57,7748,131.716
58,7746,131.68200000000002
59,7794,132.49800000000002
60,7869,133.773
61,7772,132.12400000000002
62,7845,133.365
63,7772,132.12400000000002
64,7772,132.12400000000002
65,7770,132.09
66,7748,131.716
67,7748,131.716
68,7821,132.95700000000002
69,7770,132.09
70,7772,132.12400000000002
71,14368,244.25600000000003
72,7746,131.68200000000002
73,7772,132.12400000000002
74,7772,132.12400000000002
75,7721,131.257
76,7746,131.68200000000002
77,7746,131.68200000000002
78,7722,131.274
79,7770,132.09
80,7748,131.716
81,7821,132.95700000000002
82,7821,132.95700000000002
83,7746,131.68200000000002
84,7746,131.68200000000002
85,7747,131.699
86,7821,132.95700000000002
87,7721,131.257
88,7845,133.365
89,7845,133.365
90,7772,132.12400000000002
91,7697,130.84900000000002
92,7748,131.716
93,7748,131.716
94,7748,131.716
95,7746,131.68200000000002
96,7896,134.232
97,7746,131.68200000000002
98,7671,130.407
99,7746,131.68200000000002
100,7697,130.84900000000002
