,raw_data,distance[cm]
0,2917,49.589000000000006
1,2917,49.589000000000006
2,2917,49.589000000000006
3,2917,49.589000000000006
4,2917,49.589000000000006
5,2917,49.589000000000006
6,2916,49.572
7,2917,49.589000000000006
8,2917,49.589000000000006
9,2917,49.589000000000006
10,2917,49.589000000000006
11,2917,49.589000000000006
12,2917,49.589000000000006
13,2917,49.589000000000006
14,2917,49.589000000000006
15,2917,49.589000000000006
16,2917,49.589000000000006
17,2917,49.589000000000006
18,2917,49.589000000000006
19,2917,49.589000000000006
20,2917,49.589000000000006
21,2917,49.589000000000006
22,2917,49.589000000000006
23,2917,49.589000000000006
24,2917,49.589000000000006
25,2917,49.589000000000006
26,2917,49.589000000000006
27,2917,49.589000000000006
28,2915,49.55500000000001
29,2915,49.55500000000001
30,2917,49.589000000000006
31,2917,49.589000000000006
32,2917,49.589000000000006
33,2917,49.589000000000006
34,2917,49.589000000000006
35,2917,49.589000000000006
36,2917,49.589000000000006
37,2917,49.589000000000006
38,2917,49.589000000000006
39,2917,49.589000000000006
40,2917,49.589000000000006
41,2917,49.589000000000006
42,2917,49.589000000000006
43,2917,49.589000000000006
44,2917,49.589000000000006
45,2917,49.589000000000006
46,2917,49.589000000000006
47,2917,49.589000000000006
48,2917,49.589000000000006
49,2917,49.589000000000006
50,2916,49.572
51,2917,49.589000000000006
52,2917,49.589000000000006
53,2917,49.589000000000006
54,2915,49.55500000000001
55,2917,49.589000000000006
56,2915,49.55500000000001
57,2917,49.589000000000006
58,2917,49.589000000000006
59,2917,49.589000000000006
60,2917,49.589000000000006
61,2917,49.589000000000006
62,2917,49.589000000000006
63,2917,49.589000000000006
64,2917,49.589000000000006
65,2917,49.589000000000006
66,2917,49.589000000000006
67,2917,49.589000000000006
68,2917,49.589000000000006
69,2917,49.589000000000006
70,2917,49.589000000000006
71,2917,49.589000000000006
72,2916,49.572
73,2917,49.589000000000006
74,2917,49.589000000000006
75,2917,49.589000000000006
76,2917,49.589000000000006
77,2917,49.589000000000006
78,2917,49.589000000000006
79,2917,49.589000000000006
80,2917,49.589000000000006
81,2917,49.589000000000006
82,2917,49.589000000000006
83,2917,49.589000000000006
84,2917,49.589000000000006
85,2917,49.589000000000006
86,2917,49.589000000000006
87,2917,49.589000000000006
88,2917,49.589000000000006
89,2917,49.589000000000006
90,2917,49.589000000000006
91,2917,49.589000000000006
92,2915,49.55500000000001
93,2917,49.589000000000006
94,2917,49.589000000000006
95,2917,49.589000000000006
96,2917,49.589000000000006
97,2917,49.589000000000006
98,2917,49.589000000000006
99,2917,49.589000000000006
100,2915,49.55500000000001
