,raw_data,distance[cm]
0,7656,130.15200000000002
1,7754,131.818
2,7754,131.818
3,7680,130.56
4,7754,131.818
5,7655,130.13500000000002
6,7656,130.15200000000002
7,7679,130.543
8,7706,131.002
9,14311,243.287
10,7632,129.744
11,7706,131.002
12,7634,129.77800000000002
13,7656,130.15200000000002
14,7731,131.42700000000002
15,7680,130.56
16,7658,130.186
17,7731,131.42700000000002
18,7681,130.577
19,7680,130.56
20,7755,131.835
21,7680,130.56
22,14336,243.71200000000002
23,7682,130.59400000000002
24,7705,130.985
25,7658,130.186
26,7731,131.42700000000002
27,14339,243.763
28,7658,130.186
29,7708,131.036
30,7656,130.15200000000002
31,7658,130.186
32,7707,131.019
33,7707,131.019
34,7634,129.77800000000002
35,7633,129.761
36,7709,131.053
37,14338,243.746
38,7683,130.61100000000002
39,7707,131.019
40,7632,129.744
41,7684,130.62800000000001
42,7683,130.61100000000002
43,7782,132.294
44,7658,130.186
45,7707,131.019
46,14313,243.32100000000003
47,7683,130.61100000000002
48,7707,131.019
49,7708,131.036
50,7707,131.019
51,7683,130.61100000000002
52,7684,130.62800000000001
53,7707,131.019
54,7758,131.886
55,7659,130.203
56,7683,130.61100000000002
57,7659,130.203
58,7682,130.59400000000002
59,7707,131.019
60,7683,130.61100000000002
61,7757,131.869
62,7709,131.053
63,7685,130.645
64,7732,131.44400000000002
65,7634,129.77800000000002
66,7683,130.61100000000002
67,7783,132.311
68,7758,131.886
69,7758,131.886
70,7733,131.461
71,7660,130.22
72,7659,130.203
73,7708,131.036
74,7685,130.645
75,7683,130.61100000000002
76,7732,131.44400000000002
77,7659,130.203
78,7683,130.61100000000002
79,7657,130.169
80,7683,130.61100000000002
81,7683,130.61100000000002
82,7783,132.311
83,7758,131.886
84,7733,131.461
85,7682,130.59400000000002
86,7709,131.053
87,7685,130.645
88,7709,131.053
89,7758,131.886
90,14364,244.18800000000002
91,7682,130.59400000000002
92,7707,131.019
93,7683,130.61100000000002
94,7683,130.61100000000002
95,7683,130.61100000000002
96,7707,131.019
97,7707,131.019
98,7707,131.019
99,7656,130.15200000000002
100,7708,131.036
