,raw_data,distance[cm]
0,1280,21.76
1,1280,21.76
2,1282,21.794
3,1280,21.76
4,1280,21.76
5,1306,22.202
6,1304,22.168000000000003
7,1305,22.185000000000002
8,1306,22.202
9,1304,22.168000000000003
10,1304,22.168000000000003
11,1304,22.168000000000003
12,1304,22.168000000000003
13,1282,21.794
14,1280,21.76
15,1280,21.76
16,1280,21.76
17,1282,21.794
18,1304,22.168000000000003
19,1280,21.76
20,1304,22.168000000000003
21,1280,21.76
22,1280,21.76
23,1282,21.794
24,1280,21.76
25,1304,22.168000000000003
26,1304,22.168000000000003
27,1304,22.168000000000003
28,1304,22.168000000000003
29,1304,22.168000000000003
30,1306,22.202
31,1304,22.168000000000003
32,1304,22.168000000000003
33,1306,22.202
34,1305,22.185000000000002
35,1304,22.168000000000003
36,1304,22.168000000000003
37,1304,22.168000000000003
38,1304,22.168000000000003
39,1304,22.168000000000003
40,1304,22.168000000000003
41,1304,22.168000000000003
42,1304,22.168000000000003
43,1306,22.202
44,1304,22.168000000000003
45,1306,22.202
46,1304,22.168000000000003
47,1304,22.168000000000003
48,1305,22.185000000000002
49,1305,22.185000000000002
50,1304,22.168000000000003
51,1304,22.168000000000003
52,1306,22.202
53,1306,22.202
54,1306,22.202
55,1304,22.168000000000003
56,1304,22.168000000000003
57,1304,22.168000000000003
58,1304,22.168000000000003
59,1304,22.168000000000003
60,1328,22.576
61,1304,22.168000000000003
62,1328,22.576
63,1328,22.576
64,1304,22.168000000000003
65,1328,22.576
66,1328,22.576
67,1328,22.576
68,1306,22.202
69,1306,22.202
70,1328,22.576
71,1328,22.576
72,1328,22.576
73,1328,22.576
74,1328,22.576
75,1328,22.576
76,1328,22.576
77,1304,22.168000000000003
78,1304,22.168000000000003
79,1328,22.576
80,1330,22.610000000000003
81,1304,22.168000000000003
82,1304,22.168000000000003
83,1304,22.168000000000003
84,1328,22.576
85,1328,22.576
86,1304,22.168000000000003
87,1304,22.168000000000003
88,1304,22.168000000000003
89,1304,22.168000000000003
90,1304,22.168000000000003
91,1328,22.576
92,1304,22.168000000000003
93,1328,22.576
94,1328,22.576
95,1328,22.576
96,1328,22.576
97,1328,22.576
98,1328,22.576
99,1328,22.576
100,1304,22.168000000000003
