,raw_data,distance[cm]
0,7821,132.95700000000002
1,7746,131.68200000000002
2,7722,131.274
3,7722,131.274
4,7673,130.441
5,7673,130.441
6,7722,131.274
7,7724,131.30800000000002
8,7671,130.407
9,7799,132.583
10,7848,133.416
11,7722,131.274
12,7722,131.274
13,7773,132.14100000000002
14,7797,132.549
15,7774,132.15800000000002
16,7896,134.232
17,7821,132.95700000000002
18,7724,131.30800000000002
19,7748,131.716
20,7724,131.30800000000002
21,7724,131.30800000000002
22,7700,130.9
23,7773,132.14100000000002
24,7751,131.767
25,7850,133.45000000000002
26,7751,131.767
27,7899,134.28300000000002
28,7899,134.28300000000002
29,7725,131.32500000000002
30,7824,133.008
31,7749,131.733
32,14369,244.27300000000002
33,7751,131.767
34,7824,133.008
35,7751,131.767
36,7773,132.14100000000002
37,7824,133.008
38,7874,133.858
39,7850,133.45000000000002
40,7751,131.767
41,7774,132.15800000000002
42,7824,133.008
43,7749,131.733
44,7774,132.15800000000002
45,7875,133.875
46,7773,132.14100000000002
47,7798,132.566
48,7799,132.583
49,7824,133.008
50,7774,132.15800000000002
51,7749,131.733
52,7773,132.14100000000002
53,7823,132.991
54,7749,131.733
55,7773,132.14100000000002
56,7774,132.15800000000002
57,7848,133.416
58,7775,132.175
59,7799,132.583
60,7824,133.008
61,7848,133.416
62,7775,132.175
63,7826,133.042
64,7775,132.175
65,7724,131.30800000000002
66,7725,131.32500000000002
67,7824,133.008
68,7774,132.15800000000002
69,7773,132.14100000000002
70,7824,133.008
71,7825,133.025
72,7751,131.767
73,7700,130.9
74,7823,132.991
75,7848,133.416
76,7749,131.733
77,7824,133.008
78,7700,130.9
79,7773,132.14100000000002
80,7849,133.43300000000002
81,7797,132.549
82,7724,131.30800000000002
83,7799,132.583
84,7724,131.30800000000002
85,7775,132.175
86,7774,132.15800000000002
87,7824,133.008
88,7700,130.9
89,7824,133.008
90,7799,132.583
91,7751,131.767
92,7749,131.733
93,7700,130.9
94,7824,133.008
95,7823,132.991
96,760,12.920000000000002
97,14368,244.25600000000003
98,14318,243.406
99,14395,244.715
100,14366,244.222
