,raw_data,distance[cm]
0,6540,111.18
1,6540,111.18
2,2489,42.313
3,2467,41.939
4,2467,41.939
5,2467,41.939
6,2467,41.939
7,2467,41.939
8,2491,42.347
9,2467,41.939
10,2467,41.939
11,2467,41.939
12,2491,42.347
13,2393,40.681000000000004
14,2467,41.939
15,2491,42.347
16,2491,42.347
17,2490,42.330000000000005
18,2467,41.939
19,2491,42.347
20,2491,42.347
21,2465,41.905
22,2491,42.347
23,2491,42.347
24,2491,42.347
25,2491,42.347
26,2465,41.905
27,2465,41.905
28,2491,42.347
29,2491,42.347
30,2491,42.347
31,2467,41.939
32,2491,42.347
33,2491,42.347
34,6564,111.58800000000001
35,6587,111.97900000000001
36,6564,111.58800000000001
37,6564,111.58800000000001
38,6564,111.58800000000001
39,6537,111.129
40,2491,42.347
41,7656,130.15200000000002
42,6563,111.57100000000001
43,2491,42.347
44,6563,111.57100000000001
45,6539,111.16300000000001
46,2491,42.347
47,6540,111.18
48,6563,111.57100000000001
49,6563,111.57100000000001
50,6611,112.38700000000001
51,6564,111.58800000000001
52,6540,111.18
53,6588,111.99600000000001
54,6589,112.013
55,6539,111.16300000000001
56,6540,111.18
57,6539,111.16300000000001
58,6540,111.18
59,6540,111.18
60,6564,111.58800000000001
61,6541,111.197
62,6540,111.18
63,6540,111.18
64,2467,41.939
65,2467,41.939
66,2467,41.939
67,6540,111.18
68,6539,111.16300000000001
69,7685,130.645
70,6587,111.97900000000001
71,2467,41.939
72,2467,41.939
73,2467,41.939
74,2467,41.939
75,2465,41.905
76,7707,131.019
77,2491,42.347
78,6588,111.99600000000001
79,7683,130.61100000000002
80,6662,113.254
81,6614,112.438
82,6590,112.03
83,6638,112.846
84,6590,112.03
85,6615,112.45500000000001
86,6591,112.04700000000001
87,6638,112.846
88,6614,112.438
89,2467,41.939
90,2467,41.939
91,6638,112.846
92,2467,41.939
93,2465,41.905
94,2467,41.939
95,6614,112.438
96,6590,112.03
97,6614,112.438
98,6539,111.16300000000001
99,6566,111.62200000000001
100,7634,129.77800000000002
