,raw_data,distance[cm]
0,4270,72.59
1,4225,71.825
2,4243,72.131
3,4270,72.59
4,4321,73.45700000000001
5,4292,72.964
6,4270,72.59
7,4246,72.182
8,4270,72.59
9,4246,72.182
10,4222,71.774
11,4244,72.14800000000001
12,4246,72.182
13,4246,72.182
14,4246,72.182
15,4222,71.774
16,4222,71.774
17,4246,72.182
18,4222,71.774
19,4222,71.774
20,4222,71.774
21,4222,71.774
22,4222,71.774
23,4246,72.182
24,4222,71.774
25,4246,72.182
26,4246,72.182
27,4222,71.774
28,4222,71.774
29,4222,71.774
30,4271,72.607
31,4246,72.182
32,4222,71.774
33,4270,72.59
34,4246,72.182
35,4220,71.74000000000001
36,4222,71.774
37,4246,72.182
38,4222,71.774
39,4270,72.59
40,4222,71.774
41,4246,72.182
42,4222,71.774
43,4247,72.19900000000001
44,4246,72.182
45,4222,71.774
46,4246,72.182
47,4246,72.182
48,4268,72.55600000000001
49,4270,72.59
50,4246,72.182
51,4270,72.59
52,4270,72.59
53,4294,72.998
54,4294,72.998
55,4292,72.964
56,4292,72.964
57,4294,72.998
58,4294,72.998
59,4243,72.131
60,4294,72.998
61,4294,72.998
62,4294,72.998
63,4294,72.998
64,4243,72.131
65,4294,72.998
66,4294,72.998
67,4294,72.998
68,4270,72.59
69,4294,72.998
70,4270,72.59
71,4294,72.998
72,4294,72.998
73,4270,72.59
74,4246,72.182
75,4294,72.998
76,4293,72.98100000000001
77,4268,72.55600000000001
78,4243,72.131
79,4294,72.998
80,4294,72.998
81,4294,72.998
82,4219,71.723
83,4294,72.998
84,4268,72.55600000000001
85,4294,72.998
86,4243,72.131
87,4243,72.131
88,4243,72.131
89,4219,71.723
90,4243,72.131
91,4220,71.74000000000001
92,4243,72.131
93,4270,72.59
94,4294,72.998
95,4268,72.55600000000001
96,4294,72.998
97,4268,72.55600000000001
98,4294,72.998
99,4292,72.964
100,4243,72.131
