,raw_data,distance[cm]
0,4679,79.543
1,4707,80.019
2,4704,79.968
3,4656,79.152
4,4680,79.56
5,4655,79.135
6,4658,79.186
7,4680,79.56
8,4658,79.186
9,4680,79.56
10,4679,79.543
11,4680,79.56
12,4680,79.56
13,4680,79.56
14,4679,79.543
15,4680,79.56
16,4656,79.152
17,4656,79.152
18,4656,79.152
19,4655,79.135
20,4656,79.152
21,4656,79.152
22,4658,79.186
23,4656,79.152
24,4655,79.135
25,4681,79.57700000000001
26,4656,79.152
27,4682,79.59400000000001
28,4680,79.56
29,4657,79.16900000000001
30,4679,79.543
31,4656,79.152
32,4656,79.152
33,4656,79.152
34,4657,79.16900000000001
35,4682,79.59400000000001
36,4680,79.56
37,4658,79.186
38,4657,79.16900000000001
39,4680,79.56
40,4680,79.56
41,4656,79.152
42,4679,79.543
43,4679,79.543
44,4680,79.56
45,4657,79.16900000000001
46,4680,79.56
47,4731,80.427
48,4706,80.00200000000001
49,4707,80.019
50,4659,79.203
51,4661,79.23700000000001
52,4661,79.23700000000001
53,4660,79.22
54,4683,79.611
55,4683,79.611
56,4659,79.203
57,4661,79.23700000000001
58,4660,79.22
59,4661,79.23700000000001
60,4659,79.203
61,4685,79.64500000000001
62,4682,79.59400000000001
63,4661,79.23700000000001
64,4659,79.203
65,4684,79.628
66,4685,79.64500000000001
67,4684,79.628
68,4661,79.23700000000001
69,4683,79.611
70,4683,79.611
71,4683,79.611
72,4683,79.611
73,4685,79.64500000000001
74,4683,79.611
75,4683,79.611
76,4683,79.611
77,4684,79.628
78,4683,79.611
79,4685,79.64500000000001
80,4683,79.611
81,4683,79.611
82,4683,79.611
83,4683,79.611
84,4659,79.203
85,4683,79.611
86,4660,79.22
87,4683,79.611
88,4659,79.203
89,4707,80.019
90,4685,79.64500000000001
91,4707,80.019
92,4707,80.019
93,4683,79.611
94,4683,79.611
95,4683,79.611
96,4682,79.59400000000001
97,4683,79.611
98,4707,80.019
99,4707,80.019
100,4731,80.427
