,raw_data,distance[cm]
0,5744,97.64800000000001
1,5768,98.05600000000001
2,5744,97.64800000000001
3,5795,98.515
4,5744,97.64800000000001
5,5744,97.64800000000001
6,5795,98.515
7,5744,97.64800000000001
8,5795,98.515
9,5794,98.498
10,5744,97.64800000000001
11,5795,98.515
12,5768,98.05600000000001
13,5767,98.039
14,5744,97.64800000000001
15,5744,97.64800000000001
16,5794,98.498
17,5795,98.515
18,5744,97.64800000000001
19,5744,97.64800000000001
20,5768,98.05600000000001
21,5743,97.631
22,5744,97.64800000000001
23,5744,97.64800000000001
24,5744,97.64800000000001
25,5768,98.05600000000001
26,5795,98.515
27,5793,98.48100000000001
28,5744,97.64800000000001
29,5744,97.64800000000001
30,5769,98.07300000000001
31,5744,97.64800000000001
32,5744,97.64800000000001
33,5767,98.039
34,5819,98.923
35,5768,98.05600000000001
36,5843,99.331
37,5744,97.64800000000001
38,5768,98.05600000000001
39,5841,99.29700000000001
40,5744,97.64800000000001
41,5842,99.31400000000001
42,5744,97.64800000000001
43,5744,97.64800000000001
44,5793,98.48100000000001
45,5841,99.29700000000001
46,5768,98.05600000000001
47,5769,98.07300000000001
48,5744,97.64800000000001
49,5744,97.64800000000001
50,5843,99.331
51,5793,98.48100000000001
52,5819,98.923
53,5744,97.64800000000001
54,5744,97.64800000000001
55,5744,97.64800000000001
56,5795,98.515
57,5768,98.05600000000001
58,5744,97.64800000000001
59,5744,97.64800000000001
60,5768,98.05600000000001
61,5768,98.05600000000001
62,5768,98.05600000000001
63,5768,98.05600000000001
64,5768,98.05600000000001
65,5743,97.631
66,5744,97.64800000000001
67,5744,97.64800000000001
68,5768,98.05600000000001
69,5743,97.631
70,5744,97.64800000000001
71,5742,97.614
72,5766,98.022
73,5794,98.498
74,5744,97.64800000000001
75,5793,98.48100000000001
76,5793,98.48100000000001
77,5793,98.48100000000001
78,5795,98.515
79,5744,97.64800000000001
80,5744,97.64800000000001
81,5744,97.64800000000001
82,5744,97.64800000000001
83,5795,98.515
84,5744,97.64800000000001
85,5744,97.64800000000001
86,5769,98.07300000000001
87,5793,98.48100000000001
88,5841,99.29700000000001
89,5843,99.331
90,5768,98.05600000000001
91,5744,97.64800000000001
92,5744,97.64800000000001
93,5768,98.05600000000001
94,5745,97.665
95,5768,98.05600000000001
96,5768,98.05600000000001
97,5793,98.48100000000001
98,5795,98.515
99,5744,97.64800000000001
100,5793,98.48100000000001
