,raw_data,distance[cm]
0,7775,132.175
1,7774,132.15800000000002
2,7751,131.767
3,7749,131.733
4,7772,132.12400000000002
5,7724,131.30800000000002
6,7722,131.274
7,7796,132.532
8,7775,132.175
9,7749,131.733
10,7774,132.15800000000002
11,7751,131.767
12,7775,132.175
13,7773,132.14100000000002
14,7775,132.175
15,7749,131.733
16,7774,132.15800000000002
17,7700,130.9
18,7749,131.733
19,7749,131.733
20,7751,131.767
21,7749,131.733
22,7873,133.841
23,7725,131.32500000000002
24,7725,131.32500000000002
25,7725,131.32500000000002
26,7725,131.32500000000002
27,7749,131.733
28,7773,132.14100000000002
29,7701,130.917
30,7773,132.14100000000002
31,7772,132.12400000000002
32,7749,131.733
33,7727,131.359
34,7751,131.767
35,7676,130.49200000000002
36,7725,131.32500000000002
37,7773,132.14100000000002
38,7800,132.60000000000002
39,7701,130.917
40,7727,131.359
41,7749,131.733
42,7773,132.14100000000002
43,7676,130.49200000000002
44,7676,130.49200000000002
45,7751,131.767
46,7725,131.32500000000002
47,7703,130.95100000000002
48,7725,131.32500000000002
49,7724,131.30800000000002
50,7727,131.359
51,7775,132.175
52,7725,131.32500000000002
53,7727,131.359
54,7701,130.917
55,7727,131.359
56,7727,131.359
57,7701,130.917
58,7726,131.342
59,7701,130.917
60,7776,132.192
61,7775,132.175
62,7776,132.192
63,7727,131.359
64,7749,131.733
65,7776,132.192
66,7727,131.359
67,7923,134.691
68,7800,132.60000000000002
69,7824,133.008
70,7725,131.32500000000002
71,7725,131.32500000000002
72,7725,131.32500000000002
73,7701,130.917
74,7725,131.32500000000002
75,7701,130.917
76,7701,130.917
77,7703,130.95100000000002
78,7701,130.917
79,7749,131.733
80,7727,131.359
81,7800,132.60000000000002
82,7749,131.733
83,14341,243.79700000000003
84,7751,131.767
85,7800,132.60000000000002
86,7799,132.583
87,7800,132.60000000000002
88,7726,131.342
89,14393,244.681
90,7825,133.025
91,7749,131.733
92,7749,131.733
93,7750,131.75
94,7775,132.175
95,7776,132.192
96,7776,132.192
97,7701,130.917
98,7776,132.192
99,7775,132.175
100,7701,130.917
