,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,4356,6,-496,-4394,24,-87,-38,36
1,4340,0,-481,-4395,24,-84,-37,36
2,4355,-2,-491,-4400,24,-88,-38,36
3,4355,-2,-493,-4400,24,-86,-39,34
4,4353,-4,-486,-4403,24,-86,-39,35
5,4357,-1,-489,-4403,24,-86,-40,35
6,4355,0,-482,-4399,24,-87,-39,36
7,4352,-1,-491,-4402,24,-87,-38,35
8,4348,3,-496,-4402,24,-88,-39,34
9,4352,4,-492,-4405,24,-88,-40,33
10,4354,0,-485,-4400,24,-86,-39,33
11,4357,-9,-483,-4396,24,-87,-40,35
12,4350,-4,-488,-4402,24,-86,-39,34
13,4360,2,-499,-4397,24,-85,-40,36
14,4359,0,-486,-4400,24,-84,-39,35
15,4354,1,-494,-4397,24,-87,-39,33
16,4353,-1,-488,-4398,24,-85,-38,35
17,4349,-4,-486,-4399,24,-86,-39,35
18,4354,-4,-492,-4400,24,-87,-41,35
19,4346,4,-492,-4401,24,-86,-40,34
20,4350,4,-489,-4400,24,-87,-42,33
21,4357,-3,-482,-4398,24,-86,-40,35
22,4352,1,-487,-4393,24,-85,-38,37
23,4353,-1,-500,-4397,24,-87,-40,35
24,4349,1,-493,-4401,24,-86,-40,37
25,4345,4,-479,-4398,24,-87,-38,36
26,4346,-7,-483,-4397,24,-85,-37,37
27,4351,-2,-478,-4401,24,-86,-39,35
28,4344,-8,-482,-4400,24,-86,-38,35
29,4345,7,-480,-4400,24,-85,-37,33
30,4351,6,-492,-4401,24,-85,-38,33
31,4347,0,-487,-4403,24,-85,-39,36
32,4350,-2,-483,-4401,24,-86,-40,35
33,4354,-2,-485,-4397,24,-86,-40,36
34,4350,2,-482,-4398,24,-86,-40,37
35,4353,7,-485,-4399,24,-86,-39,36
36,4353,12,-488,-4402,24,-87,-39,35
37,4357,7,-490,-4401,24,-85,-38,35
38,4352,-3,-499,-4407,24,-87,-39,35
39,4354,6,-489,-4404,24,-88,-41,35
40,4358,5,-482,-4405,24,-86,-40,34
41,4354,4,-493,-4402,24,-85,-40,34
42,4358,2,-493,-4398,24,-85,-38,33
43,4359,-2,-493,-4399,24,-85,-37,34
44,4358,3,-477,-4403,24,-85,-36,34
45,4352,0,-479,-4399,24,-86,-37,35
46,4359,-4,-488,-4403,24,-87,-38,35
47,4354,0,-489,-4400,24,-87,-39,37
48,4356,4,-485,-4403,24,-87,-39,37
49,4351,12,-488,-4404,24,-86,-38,36
50,4355,6,-481,-4404,24,-85,-39,34
51,4349,6,-489,-4401,24,-86,-37,34
52,4351,3,-483,-4403,24,-88,-38,35
53,4353,2,-483,-4402,24,-87,-39,35
54,4350,4,-485,-4398,24,-87,-39,35
55,4348,4,-488,-4397,24,-85,-39,35
56,4350,0,-483,-4397,24,-87,-38,35
57,4346,-6,-484,-4397,24,-87,-39,35
58,4350,4,-489,-4397,24,-87,-37,36
59,4342,0,-499,-4399,24,-86,-40,34
60,4355,-1,-494,-4401,24,-86,-40,34
61,4349,-4,-477,-4400,24,-87,-40,33
62,4352,-2,-485,-4403,24,-87,-40,34
63,4360,-5,-487,-4401,24,-87,-39,35
64,4356,0,-484,-4406,24,-87,-40,35
65,4357,4,-481,-4406,24,-87,-40,35
66,4356,2,-483,-4399,24,-87,-38,35
67,4355,6,-502,-4399,24,-85,-38,36
68,4351,4,-487,-4404,24,-85,-37,36
69,4356,1,-487,-4400,24,-86,-38,36
70,4356,2,-490,-4398,24,-86,-38,36
71,4354,5,-503,-4398,24,-86,-39,35
72,4352,6,-489,-4399,24,-85,-38,36
73,4349,5,-486,-4399,24,-86,-38,37
74,4348,-1,-490,-4395,24,-85,-39,35
75,4350,-2,-491,-4399,24,-87,-38,35
76,4348,-3,-490,-4403,24,-87,-39,36
77,4346,-9,-479,-4396,24,-86,-39,35
78,4351,-2,-478,-4398,24,-85,-40,34
