,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8682,-24,-962,-4335,24,-165,-77,74
1,8695,40,-1018,-4355,24,-177,-71,77
2,8708,-45,-958,-4364,24,-181,-74,68
3,8724,-11,-982,-4323,24,-170,-73,72
4,8709,-15,-947,-4339,24,-175,-77,68
5,8717,-19,-964,-4337,24,-180,-72,72
6,8688,-23,-945,-4332,24,-170,-80,63
7,8646,29,-930,-4336,24,-186,-77,81
8,8730,-8,-970,-4337,24,-176,-77,74
9,8717,-13,-1042,-4350,24,-173,-84,74
10,8675,34,-935,-4346,24,-167,-75,75
11,8692,-46,-970,-4345,24,-177,-77,75
12,8675,-5,-957,-4343,24,-177,-80,73
13,8691,-15,-994,-4358,24,-172,-84,73
14,8708,16,-1007,-4336,24,-171,-72,60
15,8694,-28,-950,-4347,24,-176,-91,66
16,8686,-16,-990,-4348,24,-173,-82,72
17,8700,20,-950,-4338,24,-179,-77,73
18,8691,-17,-964,-4336,24,-175,-76,74
19,8707,-41,-944,-4347,24,-175,-86,63
20,8695,-3,-1008,-4344,24,-170,-80,65
21,8684,43,-975,-4355,24,-170,-81,69
22,8658,-19,-957,-4328,24,-177,-85,70
23,8706,0,-999,-4334,24,-180,-83,63
24,8702,-32,-1032,-4342,24,-173,-71,86
25,8685,33,-986,-4335,24,-182,-72,68
26,8693,36,-976,-4327,24,-165,-85,68
27,8676,-22,-1027,-4340,24,-174,-67,68
28,8691,-14,-919,-4346,24,-172,-67,71
29,8699,-12,-947,-4342,24,-168,-66,77
30,8720,9,-999,-4350,24,-163,-58,70
31,8707,-3,-1007,-4332,24,-180,-85,68
32,8685,-2,-990,-4350,24,-176,-77,71
33,8714,7,-908,-4344,24,-170,-75,73
34,8707,-14,-971,-4339,24,-159,-76,70
35,8674,9,-1005,-4333,24,-164,-76,63
36,8718,5,-971,-4332,24,-167,-84,72
37,8735,28,-957,-4336,24,-173,-79,73
38,8720,-9,-1011,-4340,24,-174,-75,69
39,8713,11,-985,-4350,24,-170,-77,68
40,8672,30,-954,-4338,24,-170,-79,68
41,8675,8,-965,-4360,24,-176,-70,68
42,8716,-6,-976,-4343,24,-172,-76,70
43,8693,23,-999,-4345,24,-177,-82,69
44,8710,-7,-925,-4349,24,-172,-79,73
45,8705,3,-1000,-4339,24,-179,-73,73
46,8727,14,-939,-4349,24,-173,-71,78
47,8706,48,-971,-4349,24,-172,-72,72
48,8722,-31,-978,-4352,24,-177,-75,65
49,8667,-1,-1014,-4351,24,-183,-75,68
50,8722,28,-943,-4347,24,-169,-73,70
51,8703,6,-1018,-4337,24,-177,-78,77
52,8669,-37,-1015,-4352,24,-175,-73,74
53,8685,-24,-975,-4354,24,-179,-75,70
54,8712,14,-945,-4348,24,-175,-74,72
55,8710,35,-983,-4340,24,-175,-72,70
56,8695,-12,-948,-4346,24,-174,-84,75
57,8686,10,-994,-4348,24,-179,-74,74
58,8697,4,-990,-4343,24,-170,-71,73
59,8738,26,-974,-4336,24,-168,-88,76
60,8680,-11,-974,-4351,24,-178,-75,72
61,8685,-47,-987,-4337,24,-177,-75,72
62,8751,-23,-969,-4335,24,-178,-83,82
63,8731,-20,-1009,-4338,24,-178,-81,72
64,8699,-25,-1006,-4344,24,-168,-85,72
65,8701,4,-997,-4345,24,-174,-80,76
66,8680,27,-971,-4345,24,-177,-80,68
67,8714,-1,-942,-4343,24,-171,-79,66
68,8709,3,-975,-4351,24,-174,-79,64
69,8728,48,-972,-4329,24,-171,-71,74
