,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8712,-9,-985,-4378,24,-175,-76,72
1,8705,-7,-992,-4384,24,-175,-77,71
2,8698,2,-975,-4381,24,-176,-76,73
3,8714,-4,-973,-4382,24,-178,-75,75
4,8713,10,-973,-4385,24,-175,-75,74
5,8700,14,-966,-4385,24,-174,-76,72
6,8700,11,-973,-4388,24,-176,-78,74
7,8690,-3,-978,-4385,24,-173,-78,73
8,8684,-5,-969,-4381,24,-172,-77,70
9,8703,-6,-980,-4383,24,-174,-71,70
10,8687,-12,-962,-4383,24,-175,-74,72
11,8686,0,-949,-4380,24,-175,-78,70
12,8692,-8,-965,-4384,24,-176,-76,71
13,8698,5,-969,-4378,24,-174,-77,73
14,8694,-1,-976,-4376,24,-176,-78,74
15,8699,7,-984,-4376,24,-175,-75,70
16,8703,3,-980,-4379,24,-175,-77,71
17,8712,4,-975,-4376,24,-175,-79,71
18,8721,4,-989,-4378,24,-175,-79,73
19,8703,-14,-965,-4378,24,-173,-80,73
20,8686,-2,-985,-4381,24,-172,-74,73
21,8689,-4,-981,-4382,24,-173,-75,71
22,8705,-9,-966,-4386,24,-175,-75,72
23,8706,0,-942,-4383,24,-176,-74,72
24,8689,-17,-974,-4382,24,-176,-74,70
25,8706,-7,-978,-4386,24,-176,-75,73
26,8689,-17,-973,-4382,24,-174,-74,73
27,8680,-10,-968,-4379,24,-175,-75,71
28,8693,-2,-948,-4378,24,-175,-76,73
29,8707,1,-950,-4384,24,-175,-75,71
30,8702,-18,-973,-4385,24,-173,-76,72
31,8696,-2,-962,-4385,24,-174,-77,71
32,8707,9,-980,-4378,24,-175,-79,69
33,8691,1,-980,-4386,24,-174,-75,72
34,8698,4,-955,-4385,24,-176,-77,72
35,8691,-7,-953,-4389,24,-174,-76,71
36,8693,11,-951,-4382,24,-173,-79,69
37,8699,5,-978,-4383,24,-174,-79,70
38,8686,7,-968,-4389,24,-175,-74,70
39,8684,11,-969,-4384,24,-173,-78,70
40,8694,-6,-985,-4380,24,-174,-78,72
41,8701,-3,-977,-4385,24,-171,-76,70
42,8706,1,-964,-4387,24,-173,-75,70
43,8693,-6,-959,-4383,24,-174,-75,71
44,8699,-9,-970,-4380,24,-173,-76,73
45,8681,9,-980,-4384,24,-175,-76,72
46,8685,-1,-984,-4384,24,-174,-74,71
47,8697,9,-974,-4382,24,-174,-77,70
48,8691,1,-955,-4386,24,-177,-79,71
49,8693,-14,-964,-4382,24,-177,-77,70
50,8706,6,-968,-4378,24,-176,-75,74
51,8707,7,-971,-4376,24,-173,-77,72
52,8704,-11,-974,-4372,24,-172,-78,73
53,8701,11,-969,-4378,24,-175,-76,72
54,8713,4,-969,-4381,24,-174,-78,69
55,8696,0,-958,-4384,24,-173,-74,72
56,8698,0,-969,-4386,24,-172,-75,72
57,8689,-5,-955,-4378,24,-175,-78,73
58,8703,8,-971,-4379,24,-173,-78,71
59,8711,1,-965,-4380,24,-173,-78,70
60,8703,14,-959,-4384,24,-173,-79,72
61,8699,16,-971,-4382,24,-176,-77,73
62,8711,-1,-983,-4376,24,-175,-78,72
63,8700,13,-972,-4375,24,-175,-77,73
64,8704,27,-967,-4379,24,-174,-78,73
65,8700,13,-967,-4382,24,-175,-77,71
66,8692,7,-965,-4386,24,-175,-77,69
67,8693,15,-970,-4384,24,-175,-76,70
68,8702,3,-952,-4381,24,-172,-77,70
69,8697,8,-951,-4382,24,-174,-75,69
70,8707,-3,-989,-4379,24,-175,-78,71
71,8690,-12,-961,-4380,24,-178,-77,72
72,8701,-14,-979,-4380,24,-176,-76,72
73,8707,-12,-975,-4383,24,-174,-74,71
74,8704,-9,-974,-4381,24,-174,-76,71
75,8698,4,-957,-4377,24,-174,-77,71
76,8714,-5,-952,-4380,24,-176,-78,72
77,8714,-6,-962,-4383,24,-174,-77,72
78,8697,-13,-959,-4383,24,-174,-76,71
79,8693,2,-966,-4381,24,-173,-79,71
80,8694,-9,-958,-4380,24,-174,-77,72
81,8703,-20,-974,-4378,24,-172,-77,71
82,8704,-13,-945,-4381,24,-176,-76,72
83,8696,-15,-953,-4385,24,-181,-76,71
84,8699,-16,-978,-4378,24,-175,-77,70
85,8699,-5,-976,-4378,24,-172,-80,72
86,8709,-11,-969,-4375,24,-175,-78,74
87,8691,-9,-984,-4380,24,-174,-77,73
88,8717,-4,-969,-4384,24,-174,-79,71
89,8699,-3,-945,-4382,24,-175,-78,69
90,8689,-6,-957,-4379,24,-178,-74,70
91,8696,3,-963,-4380,24,-180,-75,70
92,8707,5,-947,-4378,24,-176,-76,69
93,8714,7,-936,-4377,24,-174,-78,72
94,8699,6,-949,-4381,24,-172,-76,71
95,8702,5,-962,-4377,24,-173,-73,70
96,8709,0,-967,-4380,24,-176,-75,74
97,8712,5,-985,-4380,24,-175,-75,69
98,8707,-6,-973,-4378,24,-175,-78,69
99,8693,0,-961,-4381,24,-175,-79,69
100,8689,-11,-958,-4381,24,-174,-77,72
101,8695,-10,-957,-4383,24,-174,-77,71
102,8684,-4,-920,-4380,24,-173,-78,71
103,8697,-1,-940,-4378,24,-176,-78,74
104,8713,-5,-969,-4378,24,-174,-76,72
105,8713,-8,-994,-4375,24,-174,-72,73
106,8714,-8,-976,-4376,24,-176,-73,74
107,8708,-8,-971,-4376,24,-175,-75,73
108,8704,-3,-979,-4377,24,-177,-77,71
109,8714,1,-976,-4382,24,-176,-76,70
110,8707,3,-964,-4380,24,-175,-76,71
111,8710,8,-956,-4380,24,-176,-73,69
112,8708,0,-961,-4381,24,-174,-75,70
113,8705,4,-947,-4377,24,-175,-75,72
114,8715,5,-957,-4383,24,-177,-77,70
115,8714,3,-962,-4379,24,-174,-79,71
116,8718,-12,-963,-4377,24,-175,-80,71
117,8704,-12,-963,-4379,24,-174,-80,70
118,8699,-2,-964,-4378,24,-174,-76,67
119,8690,12,-962,-4381,24,-173,-78,70
120,8701,14,-959,-4381,24,-173,-73,72
121,8702,12,-976,-4377,24,-173,-75,71
122,8699,11,-971,-4378,24,-175,-73,69
123,8694,-3,-972,-4382,24,-174,-74,72
124,8699,-9,-983,-4381,24,-175,-75,69
125,8699,2,-987,-4380,24,-174,-76,69
126,8700,2,-976,-4383,24,-175,-77,69
127,8697,10,-976,-4382,24,-175,-75,72
128,8694,13,-975,-4380,24,-174,-74,72
129,8709,8,-963,-4375,24,-173,-74,71
130,8703,10,-976,-4379,24,-174,-75,67
131,8709,-12,-963,-4377,24,-172,-74,69
132,8707,-10,-983,-4379,24,-174,-75,70
133,8709,-8,-975,-4380,24,-174,-76,70
134,8695,0,-974,-4381,24,-174,-76,67
135,8704,11,-968,-4379,24,-173,-74,73
136,8697,9,-967,-4380,24,-173,-76,74
137,8705,-6,-951,-4380,24,-173,-78,73
138,8705,-4,-972,-4380,24,-172,-78,72
139,8691,6,-983,-4383,24,-173,-76,69
140,8707,-12,-970,-4373,24,-174,-79,71
141,8696,-8,-978,-4380,24,-174,-76,71
142,8703,-17,-973,-4381,24,-173,-76,76
143,8688,-13,-964,-4382,24,-174,-76,71
144,8695,-13,-961,-4380,24,-173,-76,72
145,8694,-3,-967,-4383,24,-175,-78,71
146,8696,1,-955,-4378,24,-176,-75,74
147,8707,8,-977,-4386,24,-177,-73,72
148,8709,-9,-984,-4383,24,-175,-72,71
149,8709,-15,-952,-4383,24,-175,-75,71
150,8691,-2,-959,-4382,24,-175,-74,73
151,8715,9,-979,-4379,24,-174,-71,73
152,8720,0,-970,-4379,24,-174,-75,72
153,8714,0,-958,-4384,24,-174,-80,71
154,8700,-6,-962,-4379,24,-176,-78,72
155,8725,-14,-962,-4384,24,-173,-74,73
156,8705,0,-970,-4385,24,-173,-73,71
157,8704,-4,-977,-4381,24,-177,-71,71
158,8693,9,-1013,-4380,24,-178,-76,70
159,8692,2,-976,-4380,24,-177,-80,72
160,8689,-4,-978,-4379,24,-175,-78,71
161,8704,-17,-974,-4383,24,-178,-77,72
162,8708,-19,-988,-4381,24,-173,-78,73
163,8711,1,-961,-4377,24,-175,-79,71
164,8713,-3,-978,-4380,24,-174,-75,73
165,8702,-7,-971,-4381,24,-176,-76,76
166,8689,-1,-968,-4382,24,-179,-75,72
167,8693,0,-973,-4382,24,-177,-72,72
168,8709,3,-1002,-4382,24,-176,-75,68
169,8707,8,-973,-4377,24,-175,-78,71
170,8685,9,-963,-4376,24,-177,-76,73
171,8699,2,-964,-4378,24,-176,-75,73
172,8700,-9,-965,-4376,24,-177,-74,71
173,8696,-22,-982,-4378,24,-175,-76,70
174,8700,5,-949,-4377,24,-173,-76,72
175,8693,-7,-961,-4376,24,-176,-75,73
176,8687,2,-991,-4384,24,-176,-77,72
177,8683,-8,-986,-4377,24,-176,-76,70
178,8704,3,-948,-4377,24,-178,-77,69
179,8712,7,-937,-4380,24,-177,-77,70
180,8694,13,-958,-4378,24,-174,-78,74
181,8701,3,-961,-4378,24,-174,-78,74
182,8706,5,-948,-4372,24,-175,-77,70
183,8705,-5,-953,-4382,24,-176,-77,69
184,8709,0,-963,-4378,24,-176,-71,69
185,8700,7,-956,-4377,24,-175,-74,71
186,8704,1,-977,-4372,24,-173,-78,73
187,8715,9,-958,-4375,24,-176,-76,71
188,8704,9,-979,-4374,24,-174,-74,71
189,8705,-3,-980,-4375,24,-174,-76,70
190,8700,-10,-975,-4375,24,-176,-74,73
191,8717,0,-983,-4380,24,-173,-77,73
192,8709,-10,-998,-4382,24,-173,-79,70
193,8716,-3,-980,-4379,24,-174,-78,68
194,8708,-9,-966,-4378,24,-174,-75,69
195,8694,1,-972,-4369,24,-171,-76,70
196,8718,-6,-967,-4379,24,-172,-75,69
197,8710,-11,-972,-4378,24,-174,-74,69
198,8693,-5,-972,-4375,24,-175,-79,70
199,8695,-1,-984,-4373,24,-173,-82,72
200,8698,4,-974,-4376,24,-172,-77,72
201,8707,-7,-964,-4377,24,-176,-73,71
202,8703,-1,-953,-4376,24,-175,-75,72
203,8699,-7,-981,-4377,24,-174,-76,71
204,8691,-16,-987,-4375,24,-176,-77,70
205,8697,-12,-988,-4378,24,-177,-77,70
206,8696,-11,-991,-4375,24,-177,-76,71
207,8701,-17,-985,-4378,24,-176,-77,71
208,8690,-5,-979,-4375,24,-174,-77,71
209,8695,3,-958,-4376,24,-174,-76,70
