,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,4358,5,-475,-4381,24,-88,-40,35
1,4353,0,-473,-4382,24,-86,-37,36
2,4356,3,-483,-4382,24,-86,-37,36
3,4360,2,-489,-4385,24,-84,-37,36
4,4364,-3,-486,-4386,24,-87,-41,36
5,4352,15,-507,-4385,24,-86,-36,37
6,4343,10,-504,-4388,24,-88,-35,39
7,4353,17,-502,-4383,24,-88,-37,35
8,4344,12,-508,-4384,24,-88,-36,37
9,4340,22,-488,-4394,24,-88,-36,38
10,4346,7,-479,-4393,24,-87,-37,38
11,4353,7,-489,-4385,24,-88,-37,33
12,4356,6,-486,-4380,24,-87,-39,37
13,4349,9,-490,-4389,24,-88,-38,35
14,4362,3,-490,-4384,24,-88,-37,36
15,4366,2,-506,-4390,24,-88,-37,36
16,4347,-1,-474,-4388,24,-88,-36,38
17,4347,-11,-478,-4391,24,-90,-36,37
18,4347,10,-471,-4385,24,-88,-37,37
19,4340,8,-485,-4386,24,-87,-38,34
20,4341,-2,-482,-4377,24,-88,-39,36
21,4333,-4,-489,-4382,24,-87,-43,35
22,4336,-2,-480,-4387,24,-87,-43,30
23,4348,-7,-474,-4379,24,-85,-44,31
24,4360,-6,-498,-4387,24,-87,-43,30
25,4359,-8,-499,-4384,24,-88,-42,32
26,4351,6,-502,-4381,24,-86,-44,33
27,4356,2,-507,-4385,24,-86,-43,31
28,4363,12,-503,-4384,24,-86,-41,34
29,4359,20,-496,-4379,24,-87,-39,35
30,4355,11,-500,-4382,24,-86,-36,38
31,4344,28,-502,-4381,24,-85,-37,37
32,4345,15,-508,-4387,24,-89,-40,36
33,4348,14,-500,-4384,24,-86,-39,36
34,4357,8,-511,-4388,24,-88,-38,37
35,4348,1,-491,-4387,24,-86,-36,36
36,4358,-1,-498,-4381,24,-87,-38,37
37,4357,-7,-482,-4385,24,-87,-40,35
38,4351,-7,-498,-4378,24,-87,-37,33
39,4355,-17,-476,-4384,24,-87,-38,37
40,4346,-20,-490,-4379,24,-88,-39,38
41,4348,-9,-482,-4379,24,-86,-38,37
42,4341,-7,-500,-4381,24,-88,-36,36
43,4339,-6,-481,-4385,24,-87,-39,34
44,4349,-10,-510,-4387,24,-83,-39,34
45,4351,2,-480,-4378,24,-86,-40,34
46,4341,12,-488,-4381,24,-86,-44,32
47,4358,-2,-487,-4382,24,-86,-44,34
48,4356,7,-488,-4387,24,-86,-43,33
49,4359,-2,-497,-4385,24,-88,-40,37
50,4362,-1,-500,-4379,24,-87,-37,34
51,4358,3,-495,-4381,24,-88,-38,38
52,4354,5,-506,-4380,24,-87,-37,36
53,4353,15,-505,-4383,24,-84,-37,36
54,4352,10,-502,-4383,24,-86,-34,37
55,4348,8,-501,-4391,24,-86,-38,35
56,4336,20,-503,-4385,24,-86,-39,35
57,4341,18,-485,-4386,24,-87,-39,35
58,4351,19,-484,-4388,24,-88,-36,35
59,4352,6,-482,-4392,24,-87,-35,32
60,4345,15,-486,-4388,24,-88,-36,34
61,4358,10,-490,-4388,24,-88,-33,35
62,4357,7,-476,-4382,24,-88,-36,39
63,4351,10,-480,-4384,24,-89,-35,36
64,4357,4,-509,-4385,24,-89,-34,38
65,4351,2,-490,-4388,24,-89,-36,42
66,4344,8,-497,-4382,24,-87,-33,39
67,4337,3,-503,-4385,24,-87,-35,38
68,4337,1,-480,-4391,24,-91,-35,38
69,4339,-11,-483,-4388,24,-90,-38,36
70,4360,-12,-483,-4383,24,-87,-37,37
71,4365,-11,-471,-4386,24,-85,-39,35
72,4350,-21,-467,-4382,24,-86,-41,33
73,4351,-7,-467,-4381,24,-85,-42,35
74,4359,1,-483,-4379,24,-85,-41,35
75,4344,7,-467,-4385,24,-86,-41,35
76,4353,2,-486,-4387,24,-85,-40,34
77,4346,0,-489,-4381,24,-85,-39,35
78,4356,10,-471,-4389,24,-88,-41,34
79,4346,17,-478,-4384,24,-85,-39,32
80,4351,3,-494,-4377,24,-86,-40,31
81,4355,8,-491,-4383,24,-87,-42,32
82,4341,3,-490,-4380,24,-88,-46,32
83,4356,9,-508,-4387,24,-86,-40,31
84,4350,6,-511,-4392,24,-87,-42,33
85,4354,-3,-521,-4389,24,-89,-36,35
86,4363,-9,-510,-4388,24,-86,-37,35
87,4355,-10,-498,-4395,24,-85,-35,35
88,4346,-3,-493,-4384,24,-86,-33,39
89,4358,-2,-485,-4388,24,-88,-33,39
90,4335,8,-479,-4383,24,-86,-38,37
91,4352,-15,-482,-4384,24,-86,-42,35
92,4356,16,-488,-4377,24,-87,-41,34
93,4350,13,-477,-4387,24,-84,-40,33
94,4343,9,-500,-4387,24,-86,-41,33
95,4357,5,-488,-4390,24,-85,-38,34
96,4359,11,-493,-4396,24,-84,-37,35
97,4360,-1,-466,-4384,24,-82,-39,37
98,4354,5,-494,-4394,24,-88,-39,37
99,4352,-22,-473,-4387,24,-88,-35,37
100,4338,-6,-484,-4384,24,-90,-41,35
101,4347,-6,-502,-4382,24,-90,-41,33
102,4357,-13,-494,-4393,24,-86,-43,33
103,4351,-4,-496,-4383,24,-83,-41,35
104,4360,9,-498,-4386,24,-86,-43,33
105,4353,-5,-503,-4381,24,-83,-43,34
106,4350,1,-524,-4384,24,-87,-40,35
107,4349,12,-495,-4376,24,-85,-38,35
108,4339,14,-491,-4380,24,-86,-36,36
109,4346,15,-497,-4377,24,-86,-34,38
110,4348,9,-495,-4381,24,-87,-34,37
111,4339,7,-493,-4380,24,-87,-36,37
112,4344,0,-487,-4387,24,-86,-35,37
113,4357,11,-487,-4389,24,-84,-39,35
114,4349,7,-483,-4389,24,-88,-37,36
115,4340,5,-488,-4390,24,-86,-37,35
116,4349,2,-486,-4382,24,-86,-34,36
117,4356,1,-488,-4374,24,-87,-37,35
118,4348,-6,-488,-4379,24,-86,-37,36
119,4352,-6,-492,-4384,24,-88,-41,36
120,4349,0,-481,-4389,24,-87,-37,35
121,4346,1,-473,-4391,24,-88,-41,35
122,4350,-9,-475,-4384,24,-86,-43,33
123,4345,-7,-482,-4388,24,-88,-45,33
124,4353,-3,-508,-4389,24,-88,-45,33
125,4352,-9,-499,-4388,24,-85,-43,32
126,4340,-5,-519,-4386,24,-85,-43,36
127,4345,-2,-520,-4379,24,-87,-40,34
128,4358,9,-515,-4383,24,-87,-41,36
129,4346,-1,-504,-4388,24,-86,-40,38
130,4359,0,-505,-4390,24,-89,-36,34
131,4346,0,-496,-4386,24,-87,-38,34
132,4338,5,-497,-4385,24,-87,-36,36
133,4342,15,-487,-4382,24,-88,-42,33
134,4347,18,-474,-4369,24,-85,-38,32
135,4357,1,-472,-4385,24,-86,-42,34
136,4347,6,-487,-4380,24,-87,-42,32
137,4355,5,-481,-4377,24,-86,-41,34
138,4352,12,-482,-4382,24,-84,-42,34
139,4347,3,-477,-4386,24,-87,-40,36
140,4349,14,-486,-4383,24,-88,-42,37
141,4349,11,-500,-4387,24,-88,-39,33
142,4346,-3,-500,-4389,24,-87,-40,33
143,4352,1,-498,-4387,24,-88,-39,34
144,4352,-8,-489,-4385,24,-85,-39,32
145,4346,-8,-476,-4377,24,-87,-40,34
146,4351,-4,-480,-4391,24,-85,-39,35
147,4354,-1,-502,-4394,24,-88,-39,34
148,4356,-3,-518,-4382,24,-83,-41,34
149,4344,-1,-500,-4384,24,-86,-39,33
150,4334,-2,-494,-4380,24,-85,-41,32
151,4355,-1,-488,-4384,24,-87,-42,35
152,4356,-5,-485,-4389,24,-87,-41,32
153,4362,-9,-479,-4386,24,-88,-38,33
154,4354,13,-491,-4380,24,-87,-39,35
155,4356,12,-487,-4393,24,-86,-42,33
156,4352,22,-473,-4381,24,-86,-42,34
157,4352,8,-489,-4385,24,-86,-40,35
158,4338,14,-490,-4394,24,-87,-41,33
159,4349,30,-490,-4386,24,-85,-40,32
160,4347,17,-484,-4388,24,-85,-40,33
161,4352,15,-507,-4390,24,-87,-40,35
162,4353,2,-501,-4383,24,-89,-40,34
163,4353,10,-506,-4390,24,-88,-39,34
164,4355,-6,-482,-4393,24,-84,-37,34
165,4354,-4,-511,-4388,24,-88,-38,39
166,4354,0,-516,-4391,24,-85,-37,37
167,4360,-2,-488,-4386,24,-87,-37,36
168,4351,6,-510,-4379,24,-84,-38,37
169,4345,8,-526,-4392,24,-86,-37,37
170,4354,-3,-513,-4385,24,-87,-36,38
171,4356,3,-493,-4376,24,-87,-34,40
172,4336,-6,-507,-4381,24,-86,-32,37
173,4343,-10,-471,-4381,24,-86,-35,37
174,4359,-3,-465,-4384,24,-86,-37,35
175,4348,-9,-472,-4382,24,-86,-37,37
176,4343,-7,-474,-4373,24,-86,-38,36
177,4347,-8,-475,-4384,24,-84,-39,37
178,4355,-1,-490,-4383,24,-86,-39,33
179,4350,-8,-487,-4381,24,-88,-41,33
180,4356,4,-493,-4378,24,-87,-40,33
181,4356,11,-499,-4391,24,-87,-40,33
182,4345,11,-481,-4387,24,-87,-42,35
183,4348,16,-496,-4387,24,-88,-42,37
184,4354,12,-508,-4381,24,-86,-37,35
185,4358,7,-500,-4384,24,-86,-39,34
186,4361,3,-512,-4390,24,-85,-39,37
187,4350,5,-489,-4385,24,-85,-38,37
188,4343,-2,-504,-4387,24,-86,-33,37
189,4342,13,-489,-4390,24,-86,-33,37
190,4339,1,-472,-4391,24,-88,-33,37
191,4346,-2,-483,-4389,24,-86,-36,35
192,4343,-10,-488,-4376,24,-88,-37,37
193,4343,-13,-497,-4381,24,-85,-38,35
194,4361,-17,-477,-4390,24,-86,-36,35
195,4352,-13,-482,-4387,24,-87,-40,37
196,4351,-6,-461,-4382,24,-86,-36,35
197,4358,1,-490,-4386,24,-86,-38,37
198,4348,-4,-496,-4388,24,-85,-39,36
199,4343,12,-498,-4386,24,-83,-41,35
200,4337,6,-489,-4384,24,-86,-37,33
201,4341,10,-488,-4392,24,-89,-38,36
202,4355,5,-476,-4382,24,-84,-42,35
203,4354,9,-499,-4383,24,-86,-42,31
204,4355,4,-497,-4378,24,-88,-41,32
205,4348,-4,-493,-4388,24,-85,-39,32
206,4356,3,-485,-4390,24,-86,-38,34
207,4354,-7,-506,-4385,24,-86,-39,35
208,4353,3,-497,-4385,24,-85,-42,36
209,4345,-3,-486,-4390,24,-86,-38,35
210,4353,6,-482,-4378,24,-85,-37,34
211,4344,6,-494,-4393,24,-86,-39,37
212,4350,5,-519,-4389,24,-85,-38,34
213,4346,8,-508,-4382,24,-84,-39,34
214,4353,12,-500,-4380,24,-83,-37,32
215,4347,4,-499,-4378,24,-85,-36,33
216,4347,9,-488,-4386,24,-87,-39,36
217,4339,9,-465,-4379,24,-88,-36,37
218,4348,4,-500,-4383,24,-89,-38,36
219,4352,5,-494,-4382,24,-85,-39,35
220,4349,1,-497,-4384,24,-87,-40,36
