,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8679,7,-982,-4370,24,-171,-77,75
1,8705,-35,-949,-4367,24,-174,-75,75
2,8703,8,-953,-4369,24,-178,-80,69
3,8702,-16,-949,-4369,24,-178,-77,73
4,8680,7,-969,-4366,24,-173,-76,74
5,8711,10,-979,-4373,24,-176,-78,70
6,8724,-13,-1005,-4373,24,-173,-69,77
7,8748,-5,-946,-4367,24,-178,-74,66
8,8730,21,-989,-4375,24,-177,-74,72
9,8706,-40,-954,-4374,24,-171,-77,70
10,8674,-21,-957,-4377,24,-173,-75,73
11,8713,-20,-970,-4367,24,-177,-76,69
12,8694,-16,-970,-4379,24,-173,-67,72
13,8725,-7,-963,-4379,24,-170,-76,72
14,8727,-23,-1025,-4356,24,-169,-80,70
15,8701,10,-926,-4369,24,-172,-74,71
16,8725,-15,-991,-4358,24,-171,-76,74
17,8727,36,-976,-4376,24,-173,-72,69
18,8687,-6,-987,-4385,24,-177,-79,72
19,8705,-14,-931,-4382,24,-177,-77,75
20,8725,-12,-985,-4376,24,-174,-75,68
21,8703,-1,-945,-4369,24,-172,-75,71
22,8691,-24,-978,-4370,24,-176,-86,72
23,8696,-9,-937,-4364,24,-179,-66,71
24,8706,6,-995,-4378,24,-173,-72,71
25,8687,3,-948,-4376,24,-173,-70,72
26,8704,-30,-944,-4375,24,-174,-79,70
27,8702,7,-1002,-4368,24,-176,-77,69
28,8716,13,-1015,-4378,24,-173,-74,71
29,8674,-7,-1031,-4383,24,-170,-78,71
30,8699,-19,-974,-4373,24,-169,-79,67
31,8706,-7,-1003,-4366,24,-173,-78,70
32,8718,-14,-956,-4374,24,-172,-74,74
33,8710,-29,-989,-4370,24,-168,-75,74
34,8695,-7,-962,-4373,24,-173,-77,72
35,8712,-32,-996,-4372,24,-171,-82,74
36,8714,-13,-934,-4378,24,-175,-77,71
37,8702,8,-996,-4382,24,-181,-77,63
38,8705,6,-972,-4375,24,-176,-78,69
39,8681,9,-966,-4388,24,-175,-76,70
40,8697,2,-1003,-4373,24,-176,-77,74
41,8695,5,-958,-4373,24,-179,-71,73
42,8706,-42,-963,-4366,24,-175,-74,68
43,8707,-12,-946,-4375,24,-176,-69,72
44,8705,-22,-971,-4388,24,-176,-82,74
45,8732,-14,-968,-4375,24,-169,-71,75
46,8693,-8,-935,-4375,24,-177,-75,78
47,8741,-18,-991,-4380,24,-176,-75,64
48,8684,20,-957,-4377,24,-175,-76,73
49,8739,2,-980,-4377,24,-171,-76,66
50,8710,1,-987,-4369,24,-178,-77,73
51,8746,19,-950,-4364,24,-177,-74,72
52,8698,-12,-1015,-4376,24,-171,-75,70
53,8710,-16,-979,-4365,24,-171,-76,67
54,8683,3,-938,-4367,24,-184,-82,75
55,8684,-10,-950,-4376,24,-176,-78,72
56,8720,-9,-958,-4387,24,-174,-78,73
57,8711,-22,-979,-4388,24,-175,-79,73
58,8687,-15,-960,-4373,24,-172,-81,74
59,8678,-18,-978,-4374,24,-176,-74,72
60,8690,17,-1014,-4381,24,-175,-77,69
61,8697,6,-933,-4376,24,-175,-76,69
62,8726,-5,-960,-4367,24,-173,-72,72
63,8706,-29,-977,-4375,24,-177,-73,73
64,8682,-4,-1014,-4377,24,-170,-72,72
65,8700,15,-955,-4373,24,-178,-73,69
66,8712,-16,-982,-4374,24,-172,-74,71
67,8710,-35,-998,-4366,24,-172,-74,70
68,8739,1,-964,-4375,24,-175,-76,63
69,8675,1,-965,-4361,24,-171,-78,65
70,8704,15,-976,-4373,24,-175,-79,76
71,8719,43,-965,-4374,24,-170,-78,74
72,8706,-19,-958,-4377,24,-174,-72,71
73,8687,2,-985,-4373,24,-176,-74,77
74,8714,-10,-925,-4364,24,-172,-77,65
75,8707,-2,-994,-4369,24,-174,-75,72
76,8698,24,-1016,-4387,24,-172,-79,67
77,8770,-14,-951,-4386,24,-173,-85,76
78,8686,12,-996,-4369,24,-172,-77,70
79,8693,-1,-970,-4372,24,-171,-77,71
80,8724,2,-926,-4373,24,-168,-76,71
81,8684,11,-952,-4372,24,-176,-79,69
82,8694,-13,-967,-4376,24,-172,-73,72
83,8693,-25,-947,-4377,24,-172,-78,75
84,8697,9,-967,-4368,24,-176,-75,71
85,8706,-24,-983,-4379,24,-173,-79,71
86,8687,-25,-943,-4367,24,-176,-71,68
87,8705,-33,-980,-4377,24,-175,-79,69
88,8694,16,-962,-4368,24,-177,-81,72
89,8694,22,-968,-4368,24,-176,-76,70
90,8703,-18,-944,-4374,24,-180,-75,71
91,8705,-14,-969,-4376,24,-176,-85,70
92,8696,-17,-959,-4369,24,-181,-76,76
93,8744,-4,-979,-4372,24,-177,-79,73
94,8698,-5,-976,-4377,24,-170,-80,72
95,8688,15,-992,-4369,24,-173,-78,73
96,8690,-9,-961,-4371,24,-176,-76,75
97,8691,-16,-1003,-4381,24,-170,-72,67
98,8690,-33,-943,-4376,24,-173,-76,69
99,8713,-8,-926,-4372,24,-176,-82,74
100,8702,0,-962,-4377,24,-175,-73,70
101,8722,-17,-961,-4375,24,-177,-78,71
102,8719,-25,-953,-4367,24,-174,-76,72
103,8702,-15,-972,-4377,24,-174,-76,71
104,8718,-22,-931,-4363,24,-178,-81,68
105,8707,17,-958,-4369,24,-175,-75,71
106,8718,-8,-956,-4364,24,-172,-80,76
107,8746,-7,-944,-4373,24,-173,-78,67
108,8730,-15,-952,-4374,24,-171,-78,67
109,8685,-2,-974,-4373,24,-171,-87,68
110,8719,20,-954,-4372,24,-170,-79,69
111,8679,17,-987,-4374,24,-175,-76,67
112,8694,21,-990,-4379,24,-178,-80,71
113,8713,-27,-939,-4378,24,-174,-75,80
114,8727,12,-997,-4369,24,-174,-77,68
115,8686,-18,-986,-4375,24,-178,-77,66
116,8688,3,-1041,-4380,24,-171,-74,69
117,8708,-7,-1003,-4366,24,-169,-73,75
118,8720,2,-976,-4367,24,-174,-76,72
119,8693,-46,-976,-4378,24,-175,-73,69
120,8703,-2,-921,-4371,24,-177,-69,67
121,8673,14,-925,-4378,24,-174,-76,68
122,8698,8,-993,-4375,24,-173,-79,73
123,8711,12,-957,-4383,24,-174,-81,71
124,8716,-8,-945,-4370,24,-174,-73,73
