,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8698,-6,-972,-4378,24,-176,-79,72
1,8697,-2,-968,-4374,24,-169,-71,70
2,8730,-9,-926,-4388,24,-178,-80,65
3,8708,11,-978,-4375,24,-170,-75,73
4,8705,14,-1012,-4379,24,-178,-82,75
5,8718,43,-982,-4375,24,-173,-75,68
6,8693,-11,-1023,-4377,24,-173,-74,75
7,8674,2,-965,-4387,24,-175,-79,78
8,8718,-13,-966,-4388,24,-175,-77,75
9,8691,1,-973,-4381,24,-175,-76,72
10,8680,-34,-977,-4376,24,-173,-74,77
11,8690,2,-994,-4381,24,-178,-75,71
12,8703,-40,-930,-4369,24,-173,-75,66
13,8686,4,-971,-4385,24,-169,-77,72
14,8679,14,-937,-4382,24,-174,-80,70
15,8708,-2,-980,-4385,24,-173,-81,66
16,8709,12,-976,-4386,24,-176,-79,74
17,8689,14,-999,-4379,24,-174,-76,70
18,8704,0,-952,-4373,24,-171,-80,71
19,8707,5,-954,-4383,24,-177,-73,72
20,8700,-23,-972,-4372,24,-170,-75,72
21,8713,-4,-965,-4380,24,-181,-77,72
22,8722,-17,-966,-4383,24,-173,-78,75
23,8693,16,-921,-4368,24,-173,-79,74
24,8693,-6,-1000,-4379,24,-174,-75,71
25,8705,-26,-959,-4379,24,-176,-72,77
26,8708,-6,-964,-4369,24,-175,-70,71
27,8716,-14,-965,-4377,24,-174,-72,69
28,8682,-2,-965,-4383,24,-178,-76,74
29,8709,17,-936,-4370,24,-172,-69,74
30,8706,-28,-990,-4381,24,-174,-80,68
31,8713,12,-961,-4379,24,-171,-80,73
32,8687,19,-995,-4377,24,-174,-77,71
33,8729,11,-987,-4384,24,-176,-80,69
34,8695,-20,-929,-4382,24,-168,-83,75
35,8699,-20,-950,-4372,24,-174,-74,81
36,8700,-23,-953,-4369,24,-176,-78,71
37,8735,8,-962,-4379,24,-170,-72,71
38,8704,-2,-982,-4370,24,-171,-82,73
39,8687,-26,-953,-4370,24,-173,-77,67
40,8709,4,-989,-4384,24,-169,-78,69
41,8718,-13,-996,-4375,24,-178,-75,71
42,8697,14,-982,-4381,24,-176,-74,76
43,8730,3,-1019,-4384,24,-181,-69,68
44,8705,-9,-983,-4369,24,-176,-82,76
45,8689,-7,-977,-4375,24,-174,-74,69
46,8694,-5,-994,-4375,24,-175,-75,70
47,8690,-5,-978,-4380,24,-174,-75,68
48,8692,4,-975,-4387,24,-171,-78,71
49,8709,-20,-964,-4372,24,-176,-82,74
50,8694,-17,-969,-4374,24,-174,-76,68
51,8708,-8,-958,-4374,24,-176,-78,69
52,8713,2,-964,-4378,24,-172,-75,67
53,8694,-17,-980,-4387,24,-169,-78,69
54,8713,-7,-978,-4374,24,-170,-73,75
55,8694,-12,-970,-4376,24,-171,-78,66
56,8709,-1,-984,-4381,24,-172,-72,67
57,8719,44,-1008,-4375,24,-177,-80,76
58,8731,-12,-979,-4370,24,-175,-80,70
59,8697,-22,-936,-4375,24,-174,-83,77
60,8714,-20,-986,-4376,24,-180,-73,76
61,8703,-8,-965,-4363,24,-174,-75,74
62,8711,-2,-966,-4383,24,-171,-72,74
63,8709,-6,-940,-4378,24,-174,-73,72
64,8704,40,-945,-4374,24,-177,-79,73
65,8692,-14,-964,-4382,24,-174,-78,73
66,8706,-10,-934,-4382,24,-173,-77,67
67,8697,3,-973,-4379,24,-177,-82,70
68,8720,-8,-940,-4381,24,-181,-79,72
69,8687,-21,-992,-4387,24,-178,-79,71
70,8688,-7,-946,-4376,24,-178,-77,73
71,8702,-26,-984,-4376,24,-175,-78,71
72,8704,-20,-970,-4384,24,-177,-78,69
73,8697,-36,-930,-4375,24,-174,-78,75
74,8687,-1,-960,-4375,24,-178,-79,70
75,8695,8,-946,-4367,24,-175,-78,71
76,8717,10,-886,-4372,24,-173,-79,71
77,8679,-7,-998,-4374,24,-172,-78,71
78,8669,2,-978,-4375,24,-174,-82,76
79,8706,-12,-968,-4365,24,-171,-85,72
80,8708,-13,-1009,-4378,24,-174,-77,72
81,8694,-9,-982,-4370,24,-178,-82,71
82,8701,-17,-971,-4373,24,-180,-79,71
83,8705,-15,-999,-4380,24,-173,-76,69
84,8694,4,-963,-4379,24,-174,-77,71
85,8686,-15,-992,-4373,24,-175,-79,72
86,8695,0,-977,-4393,24,-174,-80,74
87,8679,-2,-999,-4375,24,-177,-69,67
88,8708,-2,-961,-4369,24,-179,-81,71
89,8690,5,-978,-4380,24,-178,-78,69
90,8694,33,-956,-4372,24,-177,-77,70
91,8712,-13,-1000,-4371,24,-171,-77,69
92,8730,1,-951,-4380,24,-175,-76,74
93,8697,-14,-988,-4385,24,-174,-79,72
