,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,2178,-2,-170,-4684,23,-44,-20,17
1,2178,-2,-171,-4684,23,-44,-20,17
2,2178,-2,-171,-4683,23,-44,-20,17
3,2178,-2,-170,-4680,23,-44,-20,17
4,2178,-2,-171,-4681,23,-44,-20,17
5,2178,-2,-173,-4680,23,-43,-20,17
6,2179,-1,-172,-4679,23,-43,-19,17
7,2179,-1,-171,-4679,23,-44,-20,17
8,2179,0,-171,-4680,23,-44,-20,17
9,2179,0,-171,-4682,23,-43,-20,17
10,2179,0,-171,-4683,23,-43,-20,17
11,2179,0,-170,-4682,23,-43,-19,17
12,2178,1,-170,-4680,23,-43,-19,17
13,2178,1,-168,-4680,23,-43,-19,17
14,2177,0,-169,-4679,23,-43,-19,17
15,2178,1,-171,-4681,23,-44,-19,17
16,2178,0,-172,-4681,23,-44,-19,17
17,2178,0,-173,-4683,23,-43,-19,17
18,2178,1,-173,-4684,23,-43,-19,17
19,2180,-1,-173,-4683,23,-43,-19,17
20,2180,-2,-172,-4683,23,-43,-19,17
21,2179,-2,-172,-4681,23,-43,-19,17
22,2179,-1,-172,-4681,23,-43,-19,17
23,2179,0,-171,-4681,23,-43,-19,17
24,2179,-1,-172,-4681,23,-43,-19,17
25,2177,-2,-171,-4681,23,-43,-19,18
26,2176,0,-171,-4680,23,-43,-19,18
27,2177,-1,-170,-4680,23,-43,-19,18
28,2178,-1,-171,-4679,23,-43,-19,17
29,2178,-1,-171,-4678,23,-43,-19,17
30,2178,-2,-171,-4678,23,-43,-19,17
31,2179,-2,-172,-4677,23,-43,-19,17
32,2178,-2,-171,-4676,23,-43,-19,17
33,2179,-2,-172,-4677,23,-43,-19,17
34,2179,-2,-169,-4678,23,-43,-19,17
35,2179,-2,-168,-4678,23,-43,-19,17
36,2178,-2,-168,-4678,23,-43,-20,17
37,2177,-2,-167,-4680,23,-43,-20,17
38,2177,-1,-168,-4680,23,-43,-20,17
39,2177,-1,-169,-4679,23,-44,-20,17
40,2177,-1,-169,-4681,23,-44,-20,17
41,2177,-1,-169,-4678,23,-43,-20,17
42,2177,0,-169,-4679,23,-43,-20,17
43,2178,1,-168,-4679,23,-43,-20,17
44,2180,1,-168,-4678,23,-43,-20,17
45,2180,3,-170,-4679,23,-43,-20,17
46,2178,2,-170,-4677,23,-43,-19,17
47,2176,1,-170,-4679,23,-44,-19,18
48,2177,0,-172,-4679,23,-44,-19,17
49,2178,0,-173,-4679,23,-44,-19,17
50,2180,-1,-172,-4680,23,-43,-19,17
51,2180,-1,-172,-4680,23,-43,-19,18
52,2179,-2,-172,-4681,23,-43,-19,18
53,2178,-2,-172,-4681,23,-44,-19,18
54,2180,-2,-171,-4681,23,-43,-19,18
55,2178,-2,-171,-4681,23,-43,-19,18
56,2179,-2,-172,-4680,23,-43,-19,18
57,2179,-1,-171,-4679,23,-43,-19,18
58,2178,0,-170,-4680,23,-43,-19,18
59,2177,0,-171,-4680,23,-43,-20,17
60,2178,1,-169,-4680,23,-43,-19,17
61,2178,1,-168,-4679,23,-43,-19,18
62,2178,1,-167,-4678,23,-43,-19,17
63,2180,1,-170,-4679,23,-43,-19,17
64,2180,0,-169,-4679,23,-43,-20,17
65,2179,1,-168,-4677,23,-43,-20,17
66,2179,1,-169,-4677,23,-44,-20,17
67,2179,1,-170,-4677,23,-44,-20,17
68,2179,1,-171,-4679,23,-44,-20,17
69,2178,1,-170,-4678,23,-44,-19,17
70,2178,1,-169,-4679,23,-44,-20,17
71,2177,2,-170,-4679,23,-44,-20,17
72,2177,1,-171,-4679,23,-43,-20,17
73,2178,1,-171,-4678,23,-44,-20,17
74,2179,-1,-173,-4677,23,-44,-20,17
75,2178,-1,-173,-4678,23,-43,-20,17
76,2178,-1,-171,-4677,23,-43,-20,17
77,2177,-2,-172,-4677,23,-43,-20,17
78,2178,-3,-172,-4677,23,-43,-19,17
79,2178,-1,-173,-4678,23,-43,-19,17
80,2178,-2,-173,-4678,23,-43,-20,17
81,2179,-3,-173,-4677,23,-43,-20,17
82,2178,-2,-172,-4677,23,-43,-20,17
83,2178,-3,-171,-4678,23,-43,-20,17
84,2178,-2,-170,-4677,23,-43,-20,17
85,2178,-2,-170,-4676,23,-43,-20,17
86,2178,-2,-171,-4676,23,-43,-20,17
87,2178,-2,-171,-4677,23,-43,-20,18
88,2179,-1,-170,-4678,23,-43,-20,18
89,2178,-2,-169,-4677,23,-43,-20,17
90,2178,-2,-169,-4677,23,-43,-20,18
91,2177,-1,-169,-4678,23,-43,-20,18
92,2178,-2,-169,-4677,23,-43,-20,17
93,2178,-2,-171,-4677,23,-43,-20,18
94,2180,-1,-171,-4678,23,-43,-20,17
95,2181,-1,-171,-4678,23,-43,-20,17
96,2181,-2,-171,-4676,23,-44,-20,17
97,2181,-2,-169,-4674,23,-43,-19,17
98,2179,-1,-170,-4675,23,-43,-19,17
99,2179,-1,-171,-4675,23,-43,-19,17
100,2179,-1,-171,-4674,23,-43,-19,17
101,2178,-1,-169,-4675,23,-43,-19,17
102,2178,-2,-170,-4677,23,-43,-19,18
103,2178,-1,-171,-4678,23,-43,-19,18
104,2177,-1,-172,-4677,23,-43,-19,18
105,2178,-2,-171,-4677,23,-43,-19,18
106,2179,-2,-170,-4676,23,-43,-19,17
107,2180,-3,-169,-4678,23,-43,-19,17
108,2179,-2,-169,-4678,23,-43,-20,17
109,2179,-1,-170,-4677,23,-43,-20,17
110,2178,-1,-170,-4676,23,-43,-19,18
111,2178,0,-172,-4675,23,-43,-20,17
112,2179,1,-172,-4676,23,-43,-20,17
113,2180,0,-173,-4677,23,-43,-20,17
114,2179,-1,-172,-4676,23,-43,-20,17
115,2178,-1,-172,-4676,23,-43,-20,17
116,2178,0,-171,-4674,23,-43,-20,17
117,2178,-1,-171,-4674,23,-43,-20,17
118,2178,-1,-172,-4673,23,-43,-20,17
119,2179,-2,-171,-4673,23,-43,-20,17
120,2178,-1,-172,-4674,23,-43,-20,17
121,2178,-1,-172,-4673,23,-43,-20,17
122,2178,-2,-172,-4674,23,-43,-20,17
123,2178,-1,-173,-4675,23,-43,-20,17
124,2178,-1,-172,-4675,23,-43,-20,17
125,2178,-1,-171,-4673,23,-43,-19,17
126,2179,-1,-170,-4674,23,-43,-20,17
127,2180,-1,-169,-4673,23,-44,-20,17
128,2180,-3,-169,-4673,23,-43,-19,17
129,2178,-2,-170,-4673,23,-44,-20,17
130,2178,-1,-169,-4673,23,-44,-20,17
131,2180,0,-167,-4675,23,-44,-20,17
132,2180,0,-168,-4674,23,-43,-19,18
133,2180,0,-169,-4673,23,-43,-19,17
134,2179,0,-170,-4672,23,-43,-19,17
135,2180,-1,-170,-4674,23,-43,-19,17
136,2180,0,-172,-4675,23,-43,-19,17
137,2179,-1,-173,-4675,23,-44,-19,17
138,2180,-1,-171,-4677,23,-43,-19,17
139,2180,0,-172,-4678,23,-43,-20,17
140,2180,-1,-171,-4677,23,-44,-19,17
141,2180,-1,-170,-4675,23,-44,-19,17
142,2180,0,-170,-4675,23,-43,-19,17
143,2179,0,-168,-4674,23,-43,-19,18
144,2179,-1,-170,-4672,23,-43,-19,18
145,2178,0,-170,-4671,23,-43,-20,17
146,2178,0,-172,-4670,23,-43,-20,17
147,2179,-1,-172,-4671,23,-43,-20,17
148,2179,-1,-172,-4674,23,-43,-19,17
149,2179,-1,-170,-4674,23,-43,-19,17
150,2179,-1,-171,-4673,23,-43,-19,17
151,2179,-1,-170,-4673,23,-43,-19,17
152,2178,-1,-169,-4672,23,-43,-19,17
153,2179,-2,-169,-4671,23,-43,-19,17
