,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8667,-3,312,-4593,23,-175,-77,71
1,8662,-8,317,-4594,23,-174,-78,70
2,8671,-8,314,-4591,23,-174,-77,69
3,8666,-6,318,-4591,23,-173,-77,69
4,8664,-12,313,-4593,23,-174,-79,69
5,8664,-10,293,-4594,23,-173,-79,69
6,8653,-3,301,-4593,23,-174,-78,69
7,8652,-3,298,-4594,23,-173,-79,69
8,8656,-8,290,-4599,23,-175,-76,69
9,8667,-12,285,-4600,23,-173,-75,69
10,8663,-3,280,-4600,23,-173,-78,69
11,8673,-8,280,-4598,23,-174,-76,70
12,8681,-12,288,-4597,23,-172,-77,69
13,8678,-11,286,-4598,23,-172,-77,71
14,8680,-8,288,-4599,23,-173,-78,70
15,8674,-1,303,-4599,23,-172,-77,70
16,8676,-1,317,-4597,23,-173,-74,72
17,8673,-1,316,-4598,23,-173,-76,70
18,8672,-2,330,-4600,23,-173,-78,72
19,8668,-6,332,-4599,23,-174,-77,72
20,8670,-3,334,-4600,23,-175,-78,70
21,8669,4,335,-4595,23,-174,-78,69
22,8670,-4,326,-4590,23,-173,-79,68
23,8675,-2,318,-4590,23,-171,-80,70
24,8678,-9,296,-4591,23,-173,-80,71
25,8676,0,296,-4592,23,-174,-80,71
26,8679,-9,299,-4593,23,-175,-80,71
27,8684,-16,290,-4591,23,-175,-78,71
28,8672,-12,296,-4592,23,-174,-78,70
29,8673,-5,287,-4593,23,-174,-78,71
30,8672,-1,294,-4595,23,-173,-78,71
31,8676,-13,300,-4594,23,-174,-78,71
32,8669,-14,296,-4591,23,-175,-79,70
33,8675,-17,289,-4592,23,-173,-80,72
34,8673,-17,297,-4593,23,-173,-78,72
35,8678,-20,287,-4594,23,-173,-78,69
36,8683,-14,305,-4592,23,-171,-77,71
37,8676,-6,307,-4591,23,-172,-77,73
38,8676,-1,298,-4592,23,-174,-75,73
39,8689,0,313,-4594,23,-173,-75,73
40,8680,3,310,-4594,23,-172,-73,71
41,8672,-2,298,-4596,23,-175,-72,70
42,8664,1,290,-4595,23,-173,-72,71
43,8671,2,289,-4591,23,-174,-73,71
44,8684,-6,293,-4594,23,-175,-75,71
45,8671,-9,302,-4594,23,-174,-76,71
46,8675,-8,305,-4595,23,-174,-74,70
47,8667,-9,311,-4598,23,-173,-77,71
48,8658,-15,305,-4597,23,-172,-76,71
49,8662,-18,312,-4595,23,-173,-77,73
50,8663,-19,319,-4595,23,-172,-77,71
51,8670,-11,315,-4594,23,-172,-77,71
52,8675,-19,308,-4590,23,-171,-77,68
53,8672,-10,302,-4593,23,-171,-78,69
54,8673,-6,314,-4592,23,-171,-78,71
55,8679,9,319,-4589,23,-172,-77,70
56,8668,8,312,-4590,23,-171,-79,70
57,8667,6,316,-4596,23,-170,-79,69
58,8665,5,322,-4593,23,-171,-79,68
59,8668,-2,309,-4597,23,-169,-80,68
60,8667,-5,289,-4599,23,-171,-79,68
61,8666,-3,289,-4595,23,-172,-82,68
62,8670,-12,291,-4593,23,-172,-82,68
63,8666,-12,300,-4596,23,-172,-81,68
64,8672,-16,292,-4594,23,-173,-79,69
65,8676,-18,299,-4592,23,-172,-79,70
66,8668,-24,300,-4593,23,-172,-81,68
67,8677,-20,295,-4591,23,-172,-78,70
68,8668,-18,298,-4594,23,-171,-77,70
69,8672,-23,300,-4591,23,-170,-76,70
70,8672,-16,289,-4595,23,-171,-77,68
71,8676,-7,287,-4599,23,-172,-77,69
72,8668,-14,291,-4597,23,-170,-76,71
73,8674,-8,308,-4598,23,-171,-76,70
74,8672,-8,300,-4600,23,-173,-75,69
75,8667,-10,295,-4596,23,-173,-76,70
76,8674,-6,301,-4597,23,-174,-76,70
77,8672,-3,306,-4594,23,-174,-76,69
78,8663,-7,309,-4596,23,-174,-76,71
79,8665,-9,308,-4595,23,-174,-74,70
80,8683,-9,300,-4595,23,-173,-76,69
81,8676,-16,300,-4594,23,-172,-76,71
82,8675,-14,296,-4593,23,-172,-75,70
83,8682,-14,293,-4592,23,-172,-78,72
84,8686,-12,285,-4591,23,-171,-78,72
85,8677,-4,295,-4592,23,-172,-79,73
86,8687,-8,291,-4594,23,-172,-79,70
87,8683,-18,291,-4594,23,-171,-77,70
88,8672,-15,295,-4592,23,-173,-76,72
89,8666,-12,297,-4594,23,-172,-76,71
90,8671,-20,306,-4594,23,-172,-73,71
91,8669,-17,308,-4593,23,-173,-74,72
92,8668,-10,304,-4590,23,-174,-73,72
93,8674,-10,302,-4588,23,-174,-73,70
94,8676,-12,293,-4590,23,-173,-74,71
95,8676,-7,303,-4590,23,-172,-73,70
96,8670,-6,306,-4594,23,-173,-73,71
97,8666,-8,295,-4594,23,-173,-74,71
98,8663,-10,289,-4596,23,-174,-75,70
99,8664,-9,293,-4594,23,-172,-77,70
100,8661,-15,302,-4597,23,-174,-76,71
101,8657,-12,316,-4595,23,-172,-77,70
102,8661,-10,307,-4593,23,-174,-78,70
103,8668,-2,295,-4592,23,-174,-80,71
104,8661,-4,300,-4592,23,-173,-79,70
105,8667,-5,297,-4593,23,-174,-80,70
106,8670,-11,300,-4593,23,-174,-80,70
107,8676,-4,312,-4596,23,-173,-79,71
108,8679,-10,302,-4595,23,-174,-79,71
109,8677,-2,304,-4594,23,-173,-76,73
110,8675,-6,305,-4595,23,-173,-74,71
111,8677,-8,311,-4596,23,-173,-74,70
112,8668,-6,295,-4597,23,-173,-78,70
113,8669,-14,304,-4595,23,-173,-79,70
114,8662,-15,290,-4594,23,-173,-76,70
115,8668,-9,291,-4594,23,-174,-77,70
116,8669,-7,290,-4595,23,-175,-76,72
117,8667,-5,285,-4598,23,-176,-76,71
118,8667,1,292,-4596,23,-175,-77,73
119,8674,-2,277,-4597,23,-174,-77,71
120,8681,-8,283,-4598,23,-173,-76,70
121,8680,-2,287,-4599,23,-174,-77,71
122,8671,2,290,-4597,23,-172,-74,73
123,8668,-13,297,-4595,23,-172,-74,72
124,8665,-5,296,-4595,23,-173,-75,72
125,8674,0,294,-4600,23,-173,-76,73
126,8670,1,291,-4597,23,-171,-78,73
127,8658,-3,301,-4596,23,-172,-76,70
128,8659,-8,303,-4595,23,-174,-78,71
129,8669,-5,289,-4595,23,-174,-79,70
130,8675,0,288,-4594,23,-173,-77,71
131,8679,-1,294,-4593,23,-172,-76,71
132,8674,-12,294,-4595,23,-170,-77,69
133,8678,-15,301,-4598,23,-172,-78,69
134,8680,-5,291,-4599,23,-172,-77,70
135,8678,-6,294,-4599,23,-173,-77,70
136,8677,-4,297,-4598,23,-174,-77,71
137,8669,0,309,-4598,23,-173,-78,70
138,8672,-6,313,-4600,23,-174,-78,69
139,8670,-7,304,-4599,23,-174,-78,69
140,8678,-3,295,-4599,23,-173,-77,69
141,8678,0,289,-4599,23,-172,-77,70
142,8683,0,299,-4599,23,-172,-76,72
143,8683,-5,307,-4602,23,-172,-77,70
144,8685,-7,312,-4601,23,-173,-75,71
145,8672,-2,308,-4603,23,-173,-75,70
146,8671,-6,310,-4604,23,-174,-75,69
147,8661,-13,310,-4597,23,-174,-76,69
148,8667,-7,303,-4597,23,-174,-75,70
149,8670,-1,305,-4598,23,-176,-77,71
150,8670,-1,301,-4595,23,-173,-78,71
151,8664,2,294,-4596,23,-173,-77,70
152,8669,12,306,-4594,23,-175,-78,70
153,8674,2,300,-4594,23,-172,-78,69
154,8676,-4,298,-4594,23,-174,-79,72
155,8673,-6,290,-4594,23,-175,-78,71
156,8672,-1,295,-4591,23,-174,-77,71
157,8675,1,304,-4592,23,-175,-76,71
158,8677,2,300,-4590,23,-175,-78,72
159,8670,5,285,-4589,23,-174,-77,71
160,8676,-7,277,-4594,23,-173,-78,70
161,8681,-8,287,-4594,23,-173,-77,72
162,8675,-10,287,-4593,23,-173,-77,72
163,8670,-13,282,-4596,23,-172,-77,73
164,8671,-2,290,-4596,23,-173,-75,73
165,8674,-15,300,-4595,23,-174,-76,72
166,8665,-20,289,-4594,23,-172,-75,70
167,8671,-17,302,-4594,23,-171,-76,71
168,8671,-16,304,-4598,23,-171,-75,72
169,8668,-16,296,-4597,23,-172,-74,72
170,8665,-15,296,-4596,23,-175,-75,72
171,8668,-8,292,-4595,23,-174,-75,70
