,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,17390,-54,-1960,-4307,24,-343,-154,137
1,17396,-44,-2006,-4302,24,-351,-155,140
2,17406,-38,-2000,-4305,24,-354,-152,142
3,17388,6,-2064,-4310,24,-342,-157,135
4,17380,8,-2010,-4311,24,-337,-151,148
5,17388,44,-1992,-4302,24,-334,-152,125
6,17398,-16,-2014,-4309,24,-339,-144,141
7,17374,22,-2042,-4316,24,-348,-145,141
8,17412,0,-2024,-4309,24,-343,-151,129
9,17368,14,-1970,-4309,24,-348,-146,128
10,17428,30,-2004,-4304,24,-349,-164,148
11,17380,24,-1948,-4308,24,-350,-149,139
12,17416,2,-2004,-4306,24,-341,-151,150
13,17410,2,-1970,-4306,24,-352,-149,136
14,17426,-8,-2032,-4302,24,-347,-149,144
15,17374,14,-1966,-4306,24,-340,-157,137
16,17386,-6,-2026,-4301,24,-346,-147,143
17,17396,-48,-1992,-4307,24,-342,-148,139
18,17422,-18,-2074,-4309,24,-350,-158,135
19,17384,8,-2060,-4316,24,-337,-151,131
20,17416,-20,-2008,-4311,24,-341,-140,142
21,17372,-6,-1970,-4309,24,-348,-154,131
22,17398,4,-2006,-4309,24,-334,-150,143
23,17420,-10,-1956,-4305,24,-350,-163,139
24,17430,-12,-1904,-4307,24,-343,-157,140
25,17400,20,-2014,-4310,24,-345,-164,141
26,17326,-40,-1956,-4299,24,-352,-173,138
27,17374,-10,-1950,-4300,24,-353,-176,142
28,17432,-6,-2024,-4302,24,-337,-168,136
29,17362,-10,-1986,-4306,24,-345,-168,134
30,17362,-18,-2056,-4310,24,-341,-164,131
31,17416,-22,-2048,-4299,24,-348,-155,137
32,17418,-20,-2008,-4312,24,-347,-146,141
33,17374,-10,-1976,-4303,24,-335,-169,137
34,17374,-36,-2040,-4309,24,-349,-159,139
35,17438,2,-2020,-4309,24,-349,-160,132
36,17416,-6,-2090,-4307,24,-347,-152,130
37,17384,-10,-2034,-4306,24,-352,-157,141
38,17414,66,-2018,-4305,24,-347,-158,131
39,17378,-6,-1982,-4306,24,-345,-169,136
40,17370,26,-1982,-4304,24,-353,-167,135
41,17400,42,-2016,-4302,24,-349,-167,132
42,17418,12,-1974,-4301,24,-351,-144,132
43,17400,18,-2068,-4302,24,-348,-154,149
44,17396,48,-2006,-4303,24,-351,-145,148
45,17398,-10,-2004,-4302,24,-350,-149,149
46,17370,-4,-1998,-4310,24,-339,-147,143
47,17414,-20,-1976,-4297,24,-345,-153,148
48,17384,-14,-2006,-4305,24,-342,-139,145
49,17450,-12,-2042,-4306,24,-354,-158,137
50,17428,-6,-1932,-4305,24,-347,-155,147
