,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,2177,0,-156,-4763,22,-43,-20,17
1,2178,0,-156,-4763,22,-43,-20,17
2,2178,0,-158,-4762,22,-43,-20,17
3,2179,0,-160,-4763,22,-43,-20,18
4,2177,1,-160,-4763,22,-43,-20,17
5,2178,-1,-159,-4763,22,-43,-20,17
6,2178,0,-159,-4764,22,-43,-19,18
7,2178,2,-158,-4762,22,-43,-19,18
8,2176,2,-157,-4763,22,-43,-20,18
9,2177,2,-160,-4762,22,-43,-20,18
10,2177,2,-160,-4762,22,-43,-20,18
11,2178,1,-159,-4761,22,-43,-20,18
12,2177,1,-158,-4762,22,-43,-20,17
13,2177,0,-157,-4762,22,-43,-20,17
14,2177,1,-158,-4761,22,-44,-20,17
15,2177,0,-159,-4762,22,-44,-20,17
16,2177,0,-158,-4760,22,-44,-20,18
17,2179,0,-157,-4762,22,-43,-20,18
18,2178,1,-158,-4764,22,-43,-20,18
19,2180,1,-159,-4763,22,-43,-20,17
20,2179,0,-158,-4765,22,-43,-20,17
21,2179,0,-158,-4765,22,-43,-20,17
22,2179,0,-158,-4764,22,-43,-19,18
23,2180,1,-158,-4763,22,-43,-20,18
24,2179,1,-157,-4761,22,-43,-20,17
25,2178,0,-155,-4761,22,-43,-19,17
26,2179,0,-155,-4759,23,-43,-19,17
27,2178,0,-157,-4758,23,-43,-19,17
28,2179,0,-157,-4757,23,-43,-19,18
29,2178,0,-157,-4757,23,-43,-19,18
30,2179,0,-157,-4758,23,-43,-19,17
31,2178,-1,-156,-4758,23,-43,-19,17
32,2177,-1,-156,-4757,23,-43,-20,17
33,2177,-1,-157,-4757,23,-43,-20,17
34,2177,-2,-157,-4759,23,-43,-20,17
35,2177,-2,-159,-4758,23,-43,-20,17
36,2177,-1,-158,-4757,23,-43,-20,17
37,2177,-1,-158,-4757,23,-43,-20,17
38,2177,-1,-158,-4757,23,-43,-20,17
39,2177,-1,-157,-4757,23,-43,-20,17
40,2178,-1,-157,-4759,23,-43,-20,17
41,2178,-2,-157,-4759,23,-43,-20,17
42,2178,-1,-158,-4759,23,-43,-20,17
43,2179,-1,-158,-4759,23,-43,-20,17
44,2179,-1,-158,-4760,22,-43,-20,17
45,2180,0,-157,-4759,23,-43,-20,17
46,2179,1,-157,-4758,23,-43,-20,17
47,2179,2,-158,-4759,23,-43,-20,16
48,2180,0,-158,-4759,23,-43,-20,17
49,2180,-1,-157,-4756,23,-43,-20,17
50,2180,1,-157,-4759,23,-43,-20,17
51,2180,2,-155,-4761,22,-43,-20,17
52,2179,1,-156,-4758,23,-43,-20,17
53,2179,2,-159,-4759,23,-43,-20,17
54,2180,0,-158,-4758,23,-43,-20,17
55,2180,0,-157,-4757,23,-43,-20,17
56,2180,-1,-158,-4757,23,-43,-20,17
57,2180,-1,-158,-4755,23,-43,-20,17
58,2181,-1,-159,-4756,23,-43,-20,17
59,2179,-2,-157,-4758,23,-43,-20,18
60,2179,-2,-156,-4758,23,-43,-19,18
61,2181,-2,-156,-4758,23,-43,-19,18
62,2180,-1,-156,-4758,23,-43,-20,18
63,2180,0,-155,-4758,23,-43,-19,17
64,2180,0,-156,-4757,23,-43,-19,17
65,2180,-1,-157,-4759,23,-43,-19,17
66,2178,-1,-158,-4758,23,-43,-19,17
67,2178,-2,-160,-4758,23,-43,-20,17
68,2178,-1,-159,-4758,23,-43,-20,17
69,2179,-1,-159,-4757,23,-43,-20,17
70,2180,0,-158,-4758,23,-43,-20,17
71,2180,0,-159,-4758,23,-43,-20,17
