,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,17376,10,-1992,-4311,24,-342,-152,144
1,17428,36,-1982,-4314,24,-344,-162,137
2,17442,48,-2012,-4310,24,-349,-156,137
3,17422,32,-1974,-4307,24,-348,-167,136
4,17444,-30,-2004,-4321,24,-340,-153,143
5,17400,6,-2042,-4312,24,-355,-153,131
6,17358,-18,-1968,-4317,24,-339,-152,138
7,17390,8,-1992,-4322,24,-342,-162,135
8,17422,-18,-1990,-4314,24,-344,-145,145
9,17406,-22,-1958,-4311,24,-348,-152,142
10,17396,-6,-2000,-4314,24,-350,-154,141
11,17416,-30,-1960,-4304,24,-348,-150,140
12,17370,-30,-2010,-4306,24,-347,-150,134
13,17424,-16,-2006,-4321,24,-354,-147,143
14,17410,10,-1998,-4310,24,-346,-151,145
15,17410,10,-2028,-4305,24,-342,-152,139
16,17404,-38,-2050,-4303,24,-342,-153,140
17,17398,4,-2016,-4310,24,-351,-162,146
18,17392,2,-1998,-4314,24,-352,-157,150
19,17380,-32,-1948,-4306,24,-350,-155,145
20,17380,16,-1944,-4316,24,-347,-159,143
21,17418,10,-1996,-4313,24,-343,-159,140
22,17372,-44,-1980,-4303,24,-345,-159,138
23,17468,-42,-2050,-4316,24,-340,-150,132
24,17450,-12,-1884,-4316,24,-343,-151,136
25,17400,-34,-2026,-4316,24,-344,-156,148
26,17426,2,-1976,-4311,24,-345,-156,142
27,17384,4,-1982,-4310,24,-338,-161,139
28,17440,14,-1960,-4306,24,-342,-157,142
29,17414,-20,-2060,-4313,24,-346,-150,144
30,17358,4,-2034,-4311,24,-348,-154,140
31,17386,-8,-1986,-4312,24,-342,-156,139
32,17408,-18,-1954,-4308,24,-347,-159,138
33,17430,-40,-2030,-4310,24,-348,-151,143
34,17426,64,-1984,-4307,24,-355,-156,140
35,17400,16,-2028,-4315,24,-340,-160,142
36,17396,-20,-2004,-4309,24,-346,-155,140
37,17432,-44,-2010,-4313,24,-340,-165,141
38,17352,-36,-2010,-4312,24,-350,-166,142
39,17398,-4,-2006,-4319,24,-352,-155,135
40,17388,18,-1976,-4312,24,-340,-151,140
41,17460,12,-2012,-4317,24,-343,-157,139
42,17420,-14,-2010,-4304,24,-343,-161,130
43,17374,12,-1998,-4315,24,-352,-151,137
44,17378,6,-1950,-4318,24,-346,-160,142
45,17434,-18,-1934,-4307,24,-350,-157,148
46,17370,-44,-1994,-4315,24,-349,-159,141
47,17406,-50,-2016,-4306,24,-350,-151,141
48,17356,18,-2014,-4307,24,-339,-162,138
49,17424,-12,-1978,-4311,24,-356,-153,135
50,17426,2,-2044,-4314,24,-353,-156,142
51,17362,46,-2004,-4305,24,-349,-168,133
52,17420,78,-2000,-4312,24,-345,-157,143
53,17428,-28,-2016,-4312,24,-343,-157,138
54,17404,24,-2018,-4324,24,-344,-153,136
55,17360,-18,-2018,-4313,24,-339,-164,141
56,17356,48,-1992,-4311,24,-342,-164,139
57,17420,-4,-2022,-4318,24,-349,-148,141
58,17390,30,-1952,-4310,24,-362,-152,144
59,17374,28,-2002,-4306,24,-345,-155,148
60,17386,-22,-1932,-4305,24,-351,-160,140
61,17418,16,-1940,-4309,24,-348,-153,141
62,17394,16,-2000,-4312,24,-346,-150,139
63,17418,-4,-1974,-4315,24,-341,-164,142
64,17422,-62,-1982,-4311,24,-345,-159,136
65,17416,-6,-1982,-4308,24,-345,-167,138
