,raw_data,distance[cm]
0,98,1.6660000000000001
1,122,2.0740000000000003
2,232,3.9440000000000004
3,218,3.7060000000000004
4,187,3.1790000000000003
5,119,2.023
6,119,2.023
7,256,4.352
8,143,2.431
9,104,1.7680000000000002
10,104,1.7680000000000002
11,122,2.0740000000000003
12,143,2.431
13,238,4.046
14,262,4.454000000000001
15,214,3.6380000000000003
16,280,4.760000000000001
17,167,2.8390000000000004
18,125,2.125
19,124,2.108
20,145,2.4650000000000003
21,143,2.431
22,119,2.023
23,146,2.482
24,122,2.0740000000000003
25,124,2.108
26,101,1.717
27,125,2.125
28,118,2.0060000000000002
29,119,2.023
30,122,2.0740000000000003
31,121,2.057
32,122,2.0740000000000003
33,190,3.2300000000000004
34,221,3.757
35,157,2.669
36,161,2.737
37,190,3.2300000000000004
38,164,2.7880000000000003
39,191,3.2470000000000003
40,164,2.7880000000000003
41,161,2.737
42,247,4.199000000000001
43,160,2.72
44,188,3.196
45,226,3.842
46,247,4.199000000000001
47,244,4.148000000000001
48,190,3.2300000000000004
49,187,3.1790000000000003
50,161,2.737
51,187,3.1790000000000003
52,187,3.1790000000000003
53,244,4.148000000000001
54,163,2.7710000000000004
55,142,2.414
56,116,1.9720000000000002
57,292,4.964
58,262,4.454000000000001
59,604,10.268
60,208,3.5360000000000005
61,181,3.0770000000000004
62,182,3.0940000000000003
63,158,2.6860000000000004
64,158,2.6860000000000004
65,299,5.083
66,298,5.066000000000001
67,232,3.9440000000000004
68,122,2.0740000000000003
69,122,2.0740000000000003
70,142,2.414
71,506,8.602
72,529,8.993
73,292,4.964
74,304,5.168
75,280,4.760000000000001
76,214,3.6380000000000003
77,160,2.72
78,188,3.196
79,250,4.25
80,217,3.689
81,164,2.7880000000000003
82,160,2.72
83,160,2.72
84,218,3.7060000000000004
85,253,4.301
86,184,3.128
87,169447,2880.599
88,136,2.3120000000000003
89,229,3.8930000000000002
90,187,3.1790000000000003
91,188,3.196
92,188,3.196
93,143,2.431
94,121,2.057
95,104,1.7680000000000002
96,107,1.8190000000000002
97,124,2.108
98,148,2.516
99,127,2.1590000000000003
100,128,2.176
