,raw_data,distance[cm]
0,168825,2870.025
1,169562,2882.554
2,168985,2872.7450000000003
3,169451,2880.6670000000004
4,169497,2881.449
5,169770,2886.09
6,170143,2892.431
7,169563,2882.5710000000004
8,167797,2852.549
9,169239,2877.063
10,169357,2879.0690000000004
11,169226,2876.842
12,171281,2911.777
13,168388,2862.596
14,168744,2868.648
15,169151,2875.567
16,170308,2895.2360000000003
17,169312,2878.304
18,168064,2857.088
19,170045,2890.7650000000003
20,169895,2888.215
21,169834,2887.1780000000003
22,169299,2878.083
23,170161,2892.737
24,168730,2868.4100000000003
25,168800,2869.6000000000004
26,168705,2867.985
27,170813,2903.8210000000004
28,169974,2889.558
29,169058,2873.9860000000003
30,169355,2879.0350000000003
31,167997,2855.949
32,167903,2854.351
33,168101,2857.717
34,171305,2912.1850000000004
35,167916,2854.572
36,167481,2847.177
37,170677,2901.509
38,168813,2869.8210000000004
39,170349,2895.933
40,169327,2878.559
41,169617,2883.489
42,169537,2882.1290000000004
43,170858,2904.5860000000002
44,168686,2867.6620000000003
45,171624,2917.608
46,169602,2883.2340000000004
47,168973,2872.541
48,170332,2895.6440000000002
49,170935,2905.895
50,168278,2860.726
51,173553,2950.4010000000003
52,170250,2894.25
53,170879,2904.943
54,170740,2902.5800000000004
55,170490,2898.3300000000004
56,170438,2897.4460000000004
57,170371,2896.3070000000002
58,170333,2895.661
59,171647,2917.9990000000003
60,172385,2930.545
61,169969,2889.4730000000004
62,169323,2878.491
63,170185,2893.145
64,170396,2896.7320000000004
65,170222,2893.7740000000003
66,169817,2886.889
67,169358,2879.0860000000002
68,169082,2874.3940000000002
69,170424,2897.208
70,170221,2893.757
71,171922,2922.6740000000004
72,171339,2912.7630000000004
73,171571,2916.7070000000003
74,168320,2861.44
75,167722,2851.2740000000003
76,169335,2878.695
77,169046,2873.782
78,170459,2897.8030000000003
79,170459,2897.8030000000003
80,169767,2886.039
81,167949,2855.1330000000003
82,170748,2902.7160000000003
83,168269,2860.5730000000003
84,170808,2903.7360000000003
85,171487,2915.279
86,169103,2874.751
87,168136,2858.3120000000004
88,167968,2855.456
89,170811,2903.7870000000003
90,223,3.7910000000000004
91,169490,2881.3300000000004
92,223,3.7910000000000004
93,170138,2892.346
94,274,4.658
95,169706,2885.0020000000004
96,337,5.729
97,170017,2890.289
98,220,3.74
99,367,6.239000000000001
100,419,7.123
