,raw_data,distance[cm]
0,5142,87.414
1,5142,87.414
2,5142,87.414
3,5142,87.414
4,5142,87.414
5,5143,87.43100000000001
6,5144,87.44800000000001
7,5143,87.43100000000001
8,5142,87.414
9,5143,87.43100000000001
10,5142,87.414
11,5142,87.414
12,5141,87.397
13,5142,87.414
14,5142,87.414
15,5142,87.414
16,5144,87.44800000000001
17,5142,87.414
18,5142,87.414
19,5142,87.414
20,5142,87.414
21,5142,87.414
22,5142,87.414
23,5142,87.414
24,5142,87.414
25,5167,87.83900000000001
26,5142,87.414
27,5143,87.43100000000001
28,5142,87.414
29,5142,87.414
30,5142,87.414
31,5167,87.83900000000001
32,5144,87.44800000000001
33,5193,88.281
34,5169,87.873
35,5168,87.85600000000001
36,5145,87.465
37,5144,87.44800000000001
38,5166,87.822
39,5144,87.44800000000001
40,5170,87.89
41,5193,88.281
42,5166,87.822
43,5143,87.43100000000001
44,5143,87.43100000000001
45,5142,87.414
46,5142,87.414
47,5144,87.44800000000001
48,5142,87.414
49,5143,87.43100000000001
50,5144,87.44800000000001
51,5166,87.822
52,5165,87.805
53,5142,87.414
54,5168,87.85600000000001
55,5142,87.414
56,5142,87.414
57,5142,87.414
58,5142,87.414
59,5142,87.414
60,5144,87.44800000000001
61,5143,87.43100000000001
62,5143,87.43100000000001
63,5142,87.414
64,5144,87.44800000000001
65,5142,87.414
66,5141,87.397
67,5141,87.397
68,5142,87.414
69,5142,87.414
70,5142,87.414
71,5142,87.414
72,5142,87.414
73,5142,87.414
74,5142,87.414
75,5143,87.43100000000001
76,5142,87.414
77,5142,87.414
78,5142,87.414
79,5143,87.43100000000001
80,5142,87.414
81,5142,87.414
82,5142,87.414
83,5142,87.414
84,5143,87.43100000000001
85,5142,87.414
86,5142,87.414
87,5142,87.414
88,5142,87.414
89,5144,87.44800000000001
90,5142,87.414
91,5144,87.44800000000001
92,5144,87.44800000000001
93,5143,87.43100000000001
94,5144,87.44800000000001
95,5142,87.414
96,5142,87.414
97,5141,87.397
98,5142,87.414
99,5142,87.414
100,5142,87.414
