,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,2158,3,-427,-4719,23,-339,-150,137
1,2157,3,-428,-4718,23,-342,-147,137
2,2157,1,-429,-4719,23,-341,-151,136
3,2159,-1,-429,-4719,23,-344,-150,137
4,2159,-1,-428,-4718,23,-343,-146,138
5,2159,-1,-428,-4717,23,-343,-146,136
6,2158,3,-427,-4716,23,-344,-145,139
7,2161,2,-431,-4718,23,-340,-149,137
8,2161,2,-429,-4720,23,-341,-154,137
9,2160,-1,-433,-4719,23,-341,-151,140
10,2162,-3,-432,-4720,23,-338,-146,141
11,2160,-2,-432,-4717,23,-344,-150,143
12,2160,-1,-431,-4721,23,-345,-152,143
13,2159,0,-428,-4721,23,-350,-152,144
14,2160,0,-427,-4723,23,-350,-152,141
15,2162,1,-430,-4724,23,-347,-149,144
16,2160,0,-431,-4719,23,-343,-152,141
17,2161,3,-431,-4720,23,-340,-149,141
18,2160,3,-428,-4719,23,-342,-150,144
19,2159,3,-428,-4719,23,-343,-152,142
20,2156,0,-431,-4717,23,-345,-149,139
21,2156,2,-427,-4717,23,-344,-150,135
22,2158,2,-426,-4714,23,-342,-149,138
23,2156,3,-429,-4717,23,-342,-149,136
24,2158,3,-427,-4716,23,-341,-153,138
25,2159,1,-427,-4720,23,-342,-152,138
26,2160,0,-425,-4720,23,-343,-152,140
27,2160,0,-428,-4718,23,-349,-153,137
28,2160,-1,-426,-4719,23,-348,-153,139
29,2159,0,-425,-4720,23,-345,-152,141
30,2159,2,-426,-4720,23,-344,-152,135
31,2159,4,-426,-4720,23,-345,-149,139
32,2158,4,-428,-4719,23,-340,-151,137
33,2158,4,-428,-4721,23,-343,-150,140
34,2157,2,-429,-4721,23,-342,-151,139
35,2158,3,-427,-4720,23,-341,-157,138
36,2158,2,-425,-4721,23,-341,-157,139
37,2158,0,-426,-4722,23,-343,-157,136
38,2158,0,-427,-4721,23,-342,-157,135
39,2159,1,-431,-4721,23,-343,-153,138
40,2158,1,-428,-4722,23,-341,-148,142
41,2159,0,-427,-4727,23,-344,-151,141
42,2156,0,-428,-4725,23,-342,-150,139
43,2156,0,-427,-4724,23,-341,-148,141
44,2158,1,-427,-4721,23,-343,-146,138
45,2160,-1,-428,-4723,23,-342,-151,138
46,2159,0,-428,-4724,23,-340,-151,139
47,2158,1,-425,-4719,23,-341,-149,139
48,2158,1,-422,-4721,23,-346,-145,137
49,2159,-1,-427,-4723,23,-345,-149,139
50,2160,0,-427,-4721,23,-343,-152,140
51,2158,-1,-430,-4720,23,-336,-150,137
52,2159,-1,-426,-4722,23,-339,-150,136
53,2158,-2,-426,-4721,23,-341,-151,139
54,2158,1,-427,-4722,23,-345,-148,139
55,2159,2,-430,-4722,23,-341,-149,140
56,2159,2,-432,-4721,23,-342,-154,141
57,2158,1,-427,-4722,23,-337,-147,139
58,2158,1,-428,-4722,23,-342,-145,138
59,2158,1,-426,-4721,23,-345,-147,142
60,2160,0,-426,-4719,23,-346,-149,141
61,2158,0,-429,-4722,23,-346,-148,137
62,2157,-1,-431,-4721,23,-345,-154,139
63,2156,1,-428,-4718,23,-345,-152,139
64,2157,2,-428,-4719,23,-346,-154,139
65,2158,3,-427,-4721,23,-343,-151,141
66,2158,2,-427,-4721,23,-342,-153,139
67,2158,3,-431,-4719,23,-346,-154,140
68,2160,2,-430,-4716,23,-344,-150,136
69,2160,0,-431,-4720,23,-340,-151,136
70,2159,1,-429,-4722,23,-342,-151,141
71,2159,2,-426,-4723,23,-349,-151,141
72,2158,2,-428,-4720,23,-346,-155,140
73,2158,1,-430,-4721,23,-343,-155,144
74,2157,2,-431,-4720,23,-340,-153,139
75,2158,2,-433,-4723,23,-339,-154,141
76,2160,0,-436,-4721,23,-338,-149,139
77,2158,-2,-433,-4721,23,-340,-150,135
