,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,8632,14,-1699,-4763,22,-44,-20,16
1,8630,11,-1713,-4767,22,-43,-19,16
2,8638,15,-1714,-4768,22,-44,-20,16
3,8640,5,-1707,-4768,22,-44,-20,16
4,8641,13,-1707,-4770,22,-44,-20,16
5,8642,6,-1712,-4768,22,-43,-20,16
6,8652,-2,-1708,-4769,22,-43,-20,16
7,8643,-8,-1707,-4768,22,-43,-20,16
8,8638,-3,-1709,-4769,22,-43,-20,17
9,8635,0,-1724,-4769,22,-44,-20,16
10,8641,-7,-1727,-4767,22,-44,-19,16
11,8634,6,-1733,-4767,22,-44,-19,16
12,8640,9,-1719,-4766,22,-44,-19,16
13,8644,11,-1704,-4769,22,-44,-19,16
14,8646,3,-1714,-4767,22,-44,-19,16
15,8646,9,-1707,-4764,22,-44,-19,16
16,8641,12,-1709,-4765,22,-44,-20,16
17,8639,15,-1701,-4765,22,-44,-20,16
18,8630,19,-1708,-4764,22,-44,-20,16
19,8637,22,-1717,-4766,22,-44,-19,17
20,8652,25,-1727,-4765,22,-44,-19,17
21,8642,19,-1722,-4761,22,-44,-19,17
22,8633,17,-1732,-4761,22,-44,-19,17
23,8643,13,-1729,-4764,22,-44,-19,17
24,8640,7,-1714,-4767,22,-44,-19,17
25,8645,6,-1703,-4764,22,-44,-19,17
26,8646,1,-1697,-4767,22,-44,-19,16
27,8639,-3,-1705,-4763,22,-44,-19,17
28,8642,1,-1718,-4762,22,-44,-19,17
29,8641,0,-1729,-4760,22,-44,-19,17
30,8640,-3,-1727,-4759,23,-44,-19,17
31,8635,-4,-1719,-4762,22,-43,-19,17
32,8631,-9,-1707,-4760,22,-43,-20,17
33,8631,-8,-1704,-4762,22,-43,-20,17
34,8635,-4,-1716,-4764,22,-43,-20,17
35,8629,-11,-1711,-4762,22,-43,-20,16
36,8630,-1,-1714,-4762,22,-43,-21,16
37,8626,3,-1711,-4762,22,-44,-20,16
38,8640,0,-1717,-4766,22,-44,-21,16
39,8640,13,-1726,-4765,22,-44,-21,16
40,8634,7,-1731,-4767,22,-44,-20,16
41,8632,7,-1730,-4768,22,-43,-20,16
42,8628,12,-1742,-4770,22,-43,-20,16
43,8626,15,-1715,-4769,22,-43,-20,16
44,8638,13,-1708,-4769,22,-43,-20,16
45,8631,21,-1721,-4763,22,-43,-20,16
46,8633,18,-1717,-4761,22,-43,-19,17
47,8631,12,-1723,-4756,23,-43,-19,17
48,8630,5,-1717,-4756,23,-43,-19,17
49,8629,-3,-1722,-4758,23,-42,-19,17
50,8637,1,-1732,-4763,22,-42,-19,16
51,8644,7,-1740,-4766,22,-43,-19,17
52,8644,1,-1734,-4766,22,-43,-19,17
53,8645,3,-1727,-4766,22,-43,-19,18
54,8647,14,-1725,-4764,22,-43,-19,18
55,8639,20,-1719,-4767,22,-43,-19,18
56,8630,17,-1719,-4764,22,-44,-19,18
57,8633,12,-1710,-4764,22,-43,-19,18
58,8623,5,-1711,-4764,22,-43,-19,17
59,8627,5,-1717,-4767,22,-44,-19,17
60,8637,-2,-1719,-4764,22,-44,-19,18
61,8643,-4,-1723,-4764,22,-44,-19,17
62,8651,5,-1721,-4760,22,-43,-18,18
63,8645,5,-1728,-4763,22,-43,-18,17
64,8643,6,-1711,-4765,22,-43,-19,18
65,8635,12,-1710,-4765,22,-43,-18,18
66,8623,10,-1702,-4768,22,-44,-18,18
67,8622,17,-1705,-4768,22,-44,-19,18
68,8630,15,-1707,-4768,22,-44,-19,18
69,8637,17,-1704,-4768,22,-43,-19,17
70,8644,14,-1708,-4770,22,-43,-19,17
71,8645,2,-1707,-4767,22,-43,-19,17
72,8636,7,-1707,-4767,22,-43,-19,17
73,8635,15,-1703,-4771,22,-43,-19,17
74,8634,18,-1706,-4767,22,-43,-19,17
75,8641,9,-1706,-4765,22,-43,-18,17
76,8647,2,-1700,-4764,22,-43,-18,17
77,8644,0,-1721,-4763,22,-44,-18,17
78,8642,0,-1705,-4767,22,-44,-18,17
79,8636,2,-1696,-4766,22,-44,-18,17
80,8628,5,-1699,-4767,22,-44,-19,17
81,8628,-7,-1706,-4764,22,-44,-19,17
82,8635,-5,-1713,-4764,22,-44,-20,17
83,8638,-2,-1710,-4765,22,-44,-20,17
84,8636,3,-1723,-4764,22,-43,-20,17
85,8633,3,-1731,-4766,22,-43,-21,17
86,8650,10,-1730,-4766,22,-43,-20,18
87,8656,16,-1726,-4766,22,-44,-20,17
88,8647,16,-1724,-4765,22,-44,-20,17
89,8643,19,-1715,-4764,22,-44,-20,17
90,8642,16,-1720,-4763,22,-44,-20,16
91,8640,16,-1717,-4762,22,-44,-20,17
92,8630,6,-1729,-4761,22,-43,-20,17
93,8629,5,-1727,-4760,22,-43,-20,17
94,8633,2,-1723,-4761,22,-43,-20,16
95,8632,-4,-1726,-4763,22,-43,-20,17
96,8632,3,-1718,-4763,22,-43,-20,17
97,8629,2,-1723,-4762,22,-43,-20,17
98,8631,8,-1728,-4763,22,-44,-20,17
99,8625,12,-1721,-4764,22,-43,-20,18
100,8630,3,-1725,-4766,22,-43,-20,18
101,8629,-1,-1722,-4765,22,-44,-20,18
102,8631,12,-1721,-4770,22,-44,-19,17
103,8637,14,-1723,-4767,22,-43,-20,17
104,8633,20,-1715,-4765,22,-43,-19,17
105,8637,26,-1717,-4763,22,-43,-19,17
106,8622,15,-1721,-4766,22,-43,-19,17
107,8633,18,-1726,-4764,22,-44,-19,18
108,8633,17,-1738,-4766,22,-44,-19,17
109,8635,9,-1713,-4769,22,-43,-19,17
110,8632,4,-1722,-4770,22,-43,-19,17
111,8632,2,-1718,-4768,22,-43,-18,17
112,8633,-1,-1716,-4768,22,-44,-18,17
113,8629,3,-1714,-4766,22,-44,-18,17
114,8637,1,-1713,-4767,22,-43,-19,17
115,8640,5,-1714,-4767,22,-43,-19,16
116,8646,4,-1719,-4766,22,-44,-19,16
117,8641,-1,-1716,-4768,22,-43,-20,17
118,8638,13,-1701,-4768,22,-44,-20,17
119,8645,9,-1702,-4767,22,-44,-20,17
120,8638,10,-1717,-4767,22,-45,-19,17
121,8628,15,-1729,-4769,22,-44,-19,17
122,8638,9,-1724,-4767,22,-44,-19,17
