raw_data,distance
3,0.051000000000000004
103,1.7510000000000001
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
97,1.649
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
97,1.649
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
98,1.6660000000000001
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
98,1.6660000000000001
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
98,1.6660000000000001
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
98,1.6660000000000001
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
103,1.7510000000000001
103,1.7510000000000001
97,1.649
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
103,1.7510000000000001
104,1.7680000000000002
104,1.7680000000000002
97,1.649
103,1.7510000000000001
103,1.7510000000000001
104,1.7680000000000002
