raw_data,distance
54,0.918
5654,96.11800000000001
5626,95.64200000000001
5654,96.11800000000001
5654,96.11800000000001
5652,96.084
5653,96.10100000000001
5652,96.084
5653,96.10100000000001
5654,96.11800000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5679,96.543
5654,96.11800000000001
5653,96.10100000000001
5628,95.676
5653,96.10100000000001
5653,96.10100000000001
5678,96.52600000000001
5653,96.10100000000001
5653,96.10100000000001
5654,96.11800000000001
5654,96.11800000000001
5654,96.11800000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5652,96.084
5653,96.10100000000001
5654,96.11800000000001
5678,96.52600000000001
5654,96.11800000000001
5654,96.11800000000001
5653,96.10100000000001
5629,95.69300000000001
5653,96.10100000000001
5654,96.11800000000001
5654,96.11800000000001
5653,96.10100000000001
5653,96.10100000000001
5654,96.11800000000001
5654,96.11800000000001
5653,96.10100000000001
5653,96.10100000000001
5652,96.084
5652,96.084
5652,96.084
5680,96.56
5653,96.10100000000001
5652,96.084
5652,96.084
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5652,96.084
5652,96.084
5653,96.10100000000001
5652,96.084
5678,96.52600000000001
5653,96.10100000000001
5678,96.52600000000001
5626,95.64200000000001
5653,96.10100000000001
5678,96.52600000000001
5653,96.10100000000001
5652,96.084
5652,96.084
5678,96.52600000000001
5678,96.52600000000001
5652,96.084
5653,96.10100000000001
5680,96.56
5653,96.10100000000001
5653,96.10100000000001
5654,96.11800000000001
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5652,96.084
5653,96.10100000000001
5652,96.084
5653,96.10100000000001
5679,96.543
5653,96.10100000000001
5653,96.10100000000001
5653,96.10100000000001
5626,95.64200000000001
5654,96.11800000000001
5678,96.52600000000001
5653,96.10100000000001
5653,96.10100000000001
5629,95.69300000000001
5653,96.10100000000001
5653,96.10100000000001
