raw_data,distance
7536,128.11200000000002
7828,133.07600000000002
7875,133.875
5691,96.747
7641,129.89700000000002
5845,99.36500000000001
7876,133.892
7644,129.948
7637,129.829
5839,99.263
7853,133.501
7772,132.12400000000002
7533,128.061
5814,98.83800000000001
7853,133.501
7798,132.566
7533,128.061
5787,98.379
7853,133.501
7830,133.11
7536,128.11200000000002
5793,98.48100000000001
7831,133.127
7850,133.45000000000002
7561,128.537
5910,100.47000000000001
7702,130.934
7824,133.008
7560,128.52
5864,99.688
7775,132.175
7799,132.583
7535,128.095
5838,99.24600000000001
7802,132.63400000000001
7830,133.11
7539,128.163
5795,98.515
7832,133.144
7898,134.26600000000002
7511,127.68700000000001
5835,99.19500000000001
7754,131.818
7876,133.892
7508,127.63600000000001
5863,99.671
7779,132.24300000000002
7824,133.008
7509,127.653
5888,100.096
7777,132.209
5192,88.26400000000001
10174,172.958
5192,88.26400000000001
6015,102.25500000000001
7554,128.418
7979,135.643
7507,127.61900000000001
5936,100.912
7587,128.979
7901,134.317
7587,128.979
5970,101.49000000000001
7608,129.336
10062,171.054
5244,89.14800000000001
6017,102.289
7609,129.353
8005,136.085
7802,132.63400000000001
5585,94.94500000000001
7582,128.894
5814,98.83800000000001
7931,134.827
7705,130.985
7564,128.58800000000002
5789,98.41300000000001
7909,134.453
7825,133.025
7535,128.095
5883,100.01100000000001
5191,88.247
7832,133.144
7856,133.55200000000002
7636,129.812
5760,97.92
7808,132.73600000000002
7822,132.97400000000002
7612,129.404
5735,97.495
7830,133.11
7823,132.991
7585,128.94500000000002
5737,97.52900000000001
7829,133.09300000000002
7848,133.416
7566,128.622
5739,97.563
7830,133.11
5848,99.41600000000001
7263,123.471
7633,129.761
5715,97.155
7781,132.27700000000002
5841,99.29700000000001
7986,135.762
7394,125.69800000000001
7815,132.85500000000002
5769,98.07300000000001
7903,134.351
7697,130.84900000000002
5113,86.921
7879,133.943
7934,134.87800000000001
5770,98.09
7446,126.58200000000001
5142,87.414
7876,133.892
7981,135.67700000000002
7908,134.436
5241,89.09700000000001
7876,133.892
7909,134.453
7904,134.36800000000002
5342,90.81400000000001
7857,133.56900000000002
7903,134.351
7876,133.892
5242,89.114
7905,134.38500000000002
5763,97.971
7879,133.943
7529,127.99300000000001
5141,87.397
7886,134.062
5913,100.521
7901,134.317
7335,124.69500000000001
7826,133.042
5243,89.131
7985,135.745
7903,134.351
7849,133.43300000000002
5116,86.97200000000001
7883,134.011
5942,101.01400000000001
7729,131.393
7575,128.775
5140,87.38000000000001
7333,124.66100000000002
6536,111.11200000000001
7855,133.535
7401,125.81700000000001
7237,123.02900000000001
5260,89.42
7957,135.269
8030,136.51000000000002
7788,132.39600000000002
5139,87.363
7930,134.81
4611,78.387
8056,136.952
7958,135.286
5738,97.546
7385,125.54500000000002
7882,133.994
7953,135.20100000000002
5762,97.95400000000001
7459,126.80300000000001
7828,133.07600000000002
5116,86.97200000000001
7959,135.303
7981,135.67700000000002
7900,134.3
5115,86.95500000000001
7929,134.793
5193,88.281
4641,78.897
7935,134.895
8059,137.00300000000001
7981,135.67700000000002
5735,97.495
4608,78.33600000000001
5212,88.60400000000001
4660,79.22
7930,134.81
4586,77.962
4481,76.177
4811,81.787
4736,80.512
5168,87.85600000000001
7831,133.127
6120,104.04
4765,81.00500000000001
4761,80.93700000000001
5168,87.85600000000001
5738,97.546
5192,88.26400000000001
4486,76.262
7883,134.011
5066,86.122
6064,103.08800000000001
5110,86.87
7954,135.21800000000002
8057,136.96900000000002
7858,133.586
5091,86.54700000000001
5169,87.873
7908,134.436
7979,135.643
7926,134.74200000000002
5139,87.363
7905,134.38500000000002
5217,88.68900000000001
7885,134.04500000000002
5891,100.147
7904,134.36800000000002
5067,86.13900000000001
7960,135.32000000000002
7978,135.626
7928,134.776
5140,87.38000000000001
7904,134.36800000000002
5217,88.68900000000001
7935,134.895
7926,134.74200000000002
5193,88.281
7859,133.603
7954,135.21800000000002
5217,88.68900000000001
7907,134.419
7314,124.33800000000001
7953,135.20100000000002
5915,100.555
7851,133.467
7264,123.48800000000001
5192,88.26400000000001
7928,134.776
8031,136.52700000000002
7861,133.637
5140,87.38000000000001
7929,134.793
7985,135.745
7902,134.334
5141,87.397
5165,87.805
7904,134.36800000000002
7929,134.793
7905,134.38500000000002
5140,87.38000000000001
5193,88.281
7960,135.32000000000002
8032,136.544
7825,133.025
5141,87.397
7927,134.75900000000001
5169,87.873
7936,134.912
8053,136.901
5140,87.38000000000001
7833,133.161
7930,134.81
7979,135.643
5386,91.56200000000001
5115,86.95500000000001
5211,88.587
8007,136.119
8005,136.085
7760,131.92000000000002
5140,87.38000000000001
7954,135.21800000000002
8006,136.102
7882,133.994
5239,89.063
5186,88.162
7928,134.776
7904,134.36800000000002
7906,134.40200000000002
5140,87.38000000000001
5168,87.85600000000001
7883,134.011
8004,136.068
7902,134.334
5143,87.43100000000001
7901,134.317
5116,86.97200000000001
7902,134.334
7959,135.303
7953,135.20100000000002
5140,87.38000000000001
5141,87.397
7929,134.793
7929,134.793
7936,134.912
5289,89.91300000000001
5140,87.38000000000001
7901,134.317
7928,134.776
7905,134.38500000000002
5217,88.68900000000001
5144,87.44800000000001
7910,134.47
8003,136.05100000000002
6988,118.796
5194,88.298
8031,136.52700000000002
7928,134.776
7898,134.26600000000002
5092,86.56400000000001
7929,134.793
7955,135.235
5347,90.899
7799,132.583
5168,87.85600000000001
7929,134.793
7902,134.334
7929,134.793
5169,87.873
5246,89.182
7935,134.895
10713,182.121
5041,85.697
5116,86.97200000000001
7981,135.67700000000002
7954,135.21800000000002
7926,134.74200000000002
5112,86.90400000000001
5169,87.873
7878,133.92600000000002
7936,134.912
8052,136.88400000000001
5091,86.54700000000001
5193,88.281
7880,133.96
7929,134.793
7935,134.895
5316,90.372
5115,86.95500000000001
7901,134.317
7901,134.317
7904,134.36800000000002
5221,88.757
5168,87.85600000000001
7858,133.586
7978,135.626
7902,134.334
5168,87.85600000000001
7883,134.011
8129,138.193
5115,86.95500000000001
5246,89.182
7876,133.892
7860,133.62
7935,134.895
5344,90.84800000000001
5164,87.78800000000001
7853,133.501
7877,133.90900000000002
7904,134.36800000000002
5371,91.307
5143,87.43100000000001
7951,135.167
7877,133.90900000000002
7877,133.90900000000002
5186,88.162
5143,87.43100000000001
7880,133.96
5846,99.382
7929,134.793
7450,126.65
5216,88.67200000000001
7879,133.943
7984,135.728
5746,97.682
7395,125.715
5193,88.281
7852,133.484
8006,136.102
7910,134.47
5291,89.947
5115,86.95500000000001
7901,134.317
7954,135.21800000000002
7904,134.36800000000002
5192,88.26400000000001
7905,134.38500000000002
5168,87.85600000000001
7901,134.317
7953,135.20100000000002
7926,134.74200000000002
5162,87.754
7905,134.38500000000002
5168,87.85600000000001
7935,134.895
5991,101.84700000000001
5168,87.85600000000001
4515,76.75500000000001
5042,85.71400000000001
5861,99.637
5143,87.43100000000001
5942,101.01400000000001
4617,78.489
5014,85.238
5168,87.85600000000001
5906,100.402
5119,87.02300000000001
5313,90.32100000000001
5066,86.122
5094,86.59800000000001
6086,103.462
4914,83.53800000000001
5142,87.414
5241,89.09700000000001
5138,87.346
6115,103.95500000000001
4920,83.64
5163,87.771
5114,86.938
5290,89.93
5192,88.26400000000001
5191,88.247
5718,97.206
5066,86.122
5168,87.85600000000001
5417,92.08900000000001
5090,86.53
5934,100.87800000000001
4861,82.637
5142,87.414
5514,93.73800000000001
5120,87.04
5142,87.414
5637,95.82900000000001
5093,86.581
5167,87.83900000000001
5539,94.16300000000001
5041,85.697
7833,133.161
5065,86.105
5113,86.921
5588,94.99600000000001
5069,86.173
5167,87.83900000000001
5588,94.99600000000001
5050,85.85000000000001
5809,98.753
4889,83.113
5092,86.56400000000001
7537,128.12900000000002
5373,91.34100000000001
5785,98.34500000000001
4661,79.23700000000001
5241,89.09700000000001
5610,95.37
5041,85.697
5220,88.74000000000001
5402,91.834
5118,87.006
5220,88.74000000000001
5592,95.06400000000001
5089,86.513
5610,95.37
4939,83.96300000000001
5142,87.414
5746,97.682
7233,122.96100000000001
5167,87.83900000000001
5381,91.477
5093,86.581
7904,134.36800000000002
8031,136.52700000000002
7984,135.728
5113,86.921
5191,88.247
7900,134.3
7928,134.776
7903,134.351
5160,87.72000000000001
7929,134.793
5194,88.298
7901,134.317
7925,134.72500000000002
5192,88.26400000000001
7907,134.419
5191,88.247
7900,134.3
7881,133.977
7903,134.351
5166,87.822
5244,89.14800000000001
7901,134.317
7904,134.36800000000002
7884,134.02800000000002
5141,87.397
5218,88.706
7903,134.351
7928,134.776
7875,133.875
5166,87.822
5166,87.822
7903,134.351
7934,134.87800000000001
7924,134.708
5167,87.83900000000001
5167,87.83900000000001
7928,134.776
7981,135.67700000000002
7857,133.56900000000002
5142,87.414
5219,88.72300000000001
7900,134.3
7903,134.351
7875,133.875
5219,88.72300000000001
5167,87.83900000000001
7904,134.36800000000002
7909,134.453
8027,136.459
5089,86.513
5166,87.822
7928,134.776
8009,136.15300000000002
7833,133.161
5313,90.32100000000001
5117,86.989
10791,183.447
5118,87.006
7855,133.535
5142,87.414
7953,135.20100000000002
7953,135.20100000000002
7883,134.011
5142,87.414
5167,87.83900000000001
7910,134.47
7928,134.776
7925,134.72500000000002
5167,87.83900000000001
7901,134.317
5244,89.14800000000001
7910,134.47
7950,135.15
5142,87.414
7857,133.56900000000002
7953,135.20100000000002
5167,87.83900000000001
7910,134.47
7337,124.72900000000001
6041,102.697
7692,130.764
5142,87.414
7903,134.351
7331,124.62700000000001
7955,135.235
5785,98.34500000000001
5142,87.414
7978,135.626
7530,128.01000000000002
7827,133.059
5711,97.087
5117,86.989
5166,87.822
7929,134.793
7876,133.892
7882,133.994
5243,89.131
5141,87.397
7903,134.351
7976,135.592
7851,133.467
5188,88.19600000000001
7904,134.36800000000002
5142,87.414
7907,134.419
7950,135.15
7875,133.875
5194,88.298
7876,133.892
5219,88.72300000000001
7883,134.011
7953,135.20100000000002
7901,134.317
5139,87.363
5192,88.26400000000001
7904,134.36800000000002
7928,134.776
7882,133.994
5216,88.67200000000001
5191,88.247
7926,134.74200000000002
7876,133.892
7901,134.317
5217,88.68900000000001
7929,134.793
5192,88.26400000000001
7902,134.334
7388,125.596
7926,134.74200000000002
7852,133.484
5885,100.045
5140,87.38000000000001
7362,125.15400000000001
4608,78.33600000000001
7952,135.184
7439,126.46300000000001
7928,134.776
5718,97.206
5117,86.989
5141,87.397
7933,134.86100000000002
7953,135.20100000000002
7902,134.334
5166,87.822
7928,134.776
5191,88.247
7909,134.453
7899,134.28300000000002
5141,87.397
7903,134.351
7959,135.303
5194,88.298
7876,133.892
5191,88.247
7851,133.467
7928,134.776
7959,135.303
5142,87.414
5166,87.822
7928,134.776
7903,134.351
7902,134.334
5160,87.72000000000001
5247,89.19900000000001
7882,133.994
7882,133.994
7900,134.3
5268,89.55600000000001
5167,87.83900000000001
7903,134.351
7878,133.92600000000002
7909,134.453
5293,89.98100000000001
5185,88.14500000000001
7876,133.892
7850,133.45000000000002
7929,134.793
5214,88.638
5219,88.72300000000001
7885,134.04500000000002
7875,133.875
7900,134.3
5166,87.822
7935,134.895
5141,87.397
7902,134.334
7907,134.419
7954,135.21800000000002
5142,87.414
5216,88.67200000000001
7876,133.892
7905,134.38500000000002
7877,133.90900000000002
5192,88.26400000000001
5217,88.68900000000001
7926,134.74200000000002
7875,133.875
7850,133.45000000000002
5218,88.706
5166,87.822
7902,134.334
7881,133.977
7952,135.184
5166,87.822
5163,87.771
7928,134.776
7903,134.351
7903,134.351
5169,87.873
5218,88.706
7909,134.453
7876,133.892
7875,133.875
5166,87.822
7953,135.20100000000002
7901,134.317
5166,87.822
7882,133.994
7978,135.626
7925,134.72500000000002
5117,86.989
7875,133.875
5219,88.72300000000001
7909,134.453
7928,134.776
5268,89.55600000000001
7829,133.09300000000002
7904,134.36800000000002
5191,88.247
7885,134.04500000000002
5243,89.131
7904,134.36800000000002
7878,133.92600000000002
5219,88.72300000000001
7850,133.45000000000002
5237,89.02900000000001
7928,134.776
7878,133.92600000000002
7903,134.351
5167,87.83900000000001
5166,87.822
7959,135.303
7904,134.36800000000002
7875,133.875
5166,87.822
5219,88.72300000000001
7956,135.252
7937,134.929
7901,134.317
5240,89.08000000000001
5142,87.414
7876,133.892
10750,182.75
5117,86.989
5118,87.006
7900,134.3
5218,88.706
5244,89.14800000000001
5136,87.31200000000001
5117,86.989
5957,101.269
4692,79.76400000000001
5616,95.47200000000001
5164,87.78800000000001
5015,85.25500000000001
6038,102.646
4591,78.04700000000001
5139,87.363
5740,97.58000000000001
4988,84.796
5240,89.08000000000001
5462,92.85400000000001
5040,85.68
5114,86.938
5690,96.73
5117,86.989
5166,87.822
5492,93.364
5036,85.61200000000001
5191,88.247
5616,95.47200000000001
5236,89.012
5142,87.414
5437,92.429
5040,85.68
5141,87.397
5740,97.58000000000001
5118,87.006
5192,88.26400000000001
5415,92.055
5040,85.68
5114,86.938
5715,97.155
5142,87.414
5141,87.397
5437,92.429
5040,85.68
5215,88.655
5640,95.88000000000001
5163,87.771
5117,86.989
5433,92.361
5089,86.513
5220,88.74000000000001
5647,95.99900000000001
5247,89.19900000000001
5610,95.37
4812,81.804
5089,86.513
5718,97.206
5315,90.355
5089,86.513
5458,92.786
