raw_data,distance
28,0.47600000000000003
3124,53.108000000000004
3124,53.108000000000004
3125,53.12500000000001
3124,53.108000000000004
2535,43.095000000000006
2528,42.976000000000006
2504,42.568000000000005
2528,42.976000000000006
2504,42.568000000000005
2504,42.568000000000005
2510,42.67
2535,43.095000000000006
2510,42.67
2510,42.67
2457,41.769000000000005
2457,41.769000000000005
2451,41.667
2452,41.684000000000005
2451,41.667
2452,41.684000000000005
2427,41.259
2433,41.361000000000004
2433,41.361000000000004
2404,40.868
2559,43.503
2458,41.786
2457,41.769000000000005
2452,41.684000000000005
2451,41.667
2452,41.684000000000005
2452,41.684000000000005
2529,42.993
2534,43.078
3023,51.391000000000005
3023,51.391000000000005
3023,51.391000000000005
3023,51.391000000000005
2998,50.966
2998,50.966
2998,50.966
2998,50.966
2998,50.966
3023,51.391000000000005
3023,51.391000000000005
3024,51.408
3023,51.391000000000005
3050,51.85
2553,43.401
2553,43.401
2553,43.401
2577,43.809000000000005
3023,51.391000000000005
3051,51.867000000000004
3050,51.85
3051,51.867000000000004
2559,43.503
3023,51.391000000000005
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3045,51.765
3051,51.867000000000004
3050,51.85
3076,52.292
3075,52.275000000000006
3051,51.867000000000004
3051,51.867000000000004
3050,51.85
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3027,51.459
3051,51.867000000000004
3050,51.85
3026,51.442
3026,51.442
3026,51.442
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3073,52.24100000000001
3075,52.275000000000006
3076,52.292
3026,51.442
2429,41.293000000000006
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3051,51.867000000000004
3045,51.765
3049,51.833000000000006
3051,51.867000000000004
3023,51.391000000000005
3023,51.391000000000005
