,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-3791,-2,193,-4597,23,-89,-39,34
1,-3786,-3,195,-4599,23,-88,-38,34
2,-3783,-4,188,-4595,23,-88,-39,35
3,-3787,-5,186,-4593,23,-86,-38,35
4,-3783,-2,188,-4595,23,-85,-38,35
5,-3783,-1,183,-4596,23,-86,-38,35
6,-3790,-2,184,-4596,23,-87,-38,35
7,-3789,3,191,-4594,23,-87,-38,35
8,-3790,0,192,-4595,23,-88,-39,35
9,-3788,1,189,-4595,23,-87,-39,35
10,-3789,2,189,-4594,23,-88,-40,35
11,-3789,1,191,-4598,23,-88,-39,35
12,-3789,-4,186,-4597,23,-88,-38,36
13,-3787,-7,184,-4600,23,-88,-39,36
14,-3785,-6,187,-4603,23,-87,-39,35
15,-3785,-3,185,-4598,23,-88,-39,35
16,-3789,-4,184,-4602,23,-88,-39,35
17,-3792,-8,180,-4602,23,-87,-40,34
18,-3788,-5,176,-4604,23,-87,-38,35
19,-3791,-8,179,-4605,23,-87,-38,34
20,-3790,-9,182,-4600,23,-87,-38,34
21,-3787,-4,193,-4601,23,-88,-38,34
22,-3784,-1,191,-4602,23,-88,-37,34
23,-3788,-2,195,-4601,23,-89,-37,34
24,-3790,-3,190,-4603,23,-88,-37,34
25,-3789,1,187,-4601,23,-88,-38,34
26,-3787,-2,192,-4604,23,-88,-38,35
27,-3793,-2,191,-4601,23,-88,-38,35
28,-3790,0,191,-4599,23,-88,-39,35
29,-3789,-2,190,-4598,23,-88,-39,36
30,-3786,-2,189,-4599,23,-87,-38,35
31,-3791,-3,183,-4599,23,-87,-37,34
32,-3793,-5,188,-4599,23,-88,-37,35
33,-3793,-4,185,-4596,23,-87,-38,34
34,-3786,1,187,-4596,23,-87,-38,34
35,-3791,2,190,-4598,23,-88,-38,35
36,-3796,-1,191,-4598,23,-88,-39,34
37,-3794,-5,189,-4597,23,-88,-38,35
38,-3793,-7,186,-4598,23,-87,-38,35
39,-3794,-10,185,-4598,23,-89,-39,35
40,-3794,-8,188,-4595,23,-89,-40,34
41,-3790,-4,190,-4596,23,-89,-40,35
42,-3788,-8,189,-4601,23,-88,-39,35
43,-3787,-6,194,-4602,23,-89,-40,34
44,-3784,-3,199,-4600,23,-88,-39,34
45,-3786,2,197,-4600,23,-87,-38,34
46,-3790,2,194,-4600,23,-88,-38,35
47,-3790,-1,189,-4599,23,-87,-39,36
48,-3789,-2,189,-4598,23,-88,-40,35
49,-3789,-9,188,-4597,23,-88,-39,35
50,-3791,-3,187,-4597,23,-87,-39,35
51,-3792,-5,188,-4596,23,-87,-39,36
52,-3791,-5,188,-4596,23,-87,-39,36
53,-3792,-3,192,-4597,23,-87,-39,35
54,-3786,-1,194,-4599,23,-88,-39,36
55,-3787,-3,195,-4600,23,-88,-40,36
56,-3789,-4,191,-4600,23,-88,-40,35
57,-3790,-1,189,-4603,23,-87,-39,35
58,-3789,-4,191,-4600,23,-87,-39,35
59,-3795,-2,192,-4603,23,-87,-38,35
60,-3793,-2,190,-4599,23,-87,-39,34
61,-3793,2,190,-4596,23,-87,-39,34
62,-3792,0,198,-4596,23,-87,-40,35
63,-3797,0,190,-4597,23,-87,-39,35
64,-3796,-2,186,-4598,23,-88,-39,35
65,-3794,-6,186,-4597,23,-87,-39,35
66,-3792,-10,188,-4598,23,-88,-40,35
67,-3790,-9,187,-4599,23,-86,-39,35
68,-3785,-5,183,-4600,23,-86,-39,35
69,-3787,-4,187,-4601,23,-87,-39,36
70,-3788,-4,188,-4601,23,-87,-39,35
71,-3787,-7,186,-4597,23,-88,-40,34
72,-3789,-6,185,-4595,23,-88,-39,34
73,-3787,-4,187,-4598,23,-88,-40,34
74,-3785,-2,187,-4598,23,-88,-39,34
75,-3788,-5,187,-4598,23,-88,-39,34
76,-3786,-12,195,-4599,23,-88,-38,34
77,-3789,-6,197,-4595,23,-88,-39,34
78,-3789,-6,186,-4597,23,-89,-39,34
79,-3788,-4,183,-4600,23,-88,-40,35
80,-3788,1,186,-4599,23,-88,-40,34
81,-3788,-1,184,-4597,23,-87,-40,35
82,-3785,-4,185,-4595,23,-88,-40,35
83,-3790,-4,186,-4595,23,-89,-40,35
84,-3788,-3,184,-4597,23,-88,-38,35
85,-3788,-5,191,-4594,23,-87,-38,34
86,-3786,-5,195,-4597,23,-88,-39,33
87,-3784,-3,194,-4595,23,-88,-39,34
88,-3782,-2,190,-4599,23,-88,-39,34
89,-3785,-1,180,-4600,23,-88,-38,35
90,-3785,3,188,-4598,23,-88,-38,36
91,-3784,2,187,-4597,23,-88,-39,35
92,-3786,1,182,-4596,23,-88,-38,33
93,-3782,3,182,-4597,23,-88,-39,34
94,-3786,0,179,-4598,23,-88,-39,33
95,-3787,-2,181,-4598,23,-87,-39,33
96,-3789,-2,181,-4597,23,-86,-39,34
97,-3788,-1,179,-4595,23,-87,-38,35
98,-3788,5,182,-4594,23,-87,-38,36
99,-3787,0,186,-4600,23,-88,-38,36
100,-3787,-4,189,-4600,23,-87,-39,35
101,-3785,-2,192,-4598,23,-87,-38,35
102,-3787,-4,185,-4600,23,-87,-39,35
103,-3781,-4,197,-4598,23,-88,-40,35
104,-3787,-1,194,-4599,23,-88,-39,34
105,-3789,1,192,-4597,23,-87,-39,34
106,-3787,-2,191,-4598,23,-87,-38,34
107,-3785,-9,196,-4594,23,-87,-39,35
108,-3786,-4,190,-4597,23,-87,-38,35
109,-3785,-4,190,-4595,23,-88,-38,35
110,-3789,-4,186,-4596,23,-88,-38,34
111,-3791,-2,184,-4598,23,-87,-38,35
112,-3789,2,187,-4601,23,-87,-38,36
113,-3789,-3,184,-4597,23,-86,-39,34
114,-3788,-2,186,-4598,23,-87,-39,34
115,-3789,1,180,-4596,23,-87,-39,35
116,-3785,2,177,-4597,23,-89,-40,35
117,-3788,-1,177,-4601,23,-89,-39,35
118,-3789,1,181,-4604,23,-89,-40,34
119,-3788,1,188,-4602,23,-88,-39,34
120,-3790,-3,195,-4602,23,-88,-39,34
121,-3790,-5,191,-4602,23,-87,-38,35
122,-3789,-7,192,-4599,23,-87,-39,35
123,-3792,-8,190,-4597,23,-87,-38,35
124,-3791,-6,196,-4594,23,-88,-39,34
125,-3788,-4,193,-4595,23,-87,-38,33
126,-3786,-1,193,-4598,23,-87,-38,34
127,-3789,-3,196,-4595,23,-88,-39,34
128,-3792,-2,194,-4597,23,-88,-39,35
129,-3791,-3,193,-4598,23,-87,-39,34
130,-3787,-2,192,-4597,23,-88,-39,35
131,-3787,-4,184,-4597,23,-89,-40,35
132,-3793,-8,185,-4594,23,-87,-39,36
133,-3792,-4,188,-4597,23,-88,-39,35
134,-3789,-4,186,-4598,23,-88,-39,35
135,-3788,3,188,-4597,23,-87,-41,35
136,-3787,-1,189,-4597,23,-87,-40,34
137,-3791,-4,194,-4599,23,-87,-40,34
138,-3787,-5,196,-4596,23,-87,-39,34
139,-3793,-4,196,-4597,23,-88,-39,33
140,-3797,-6,189,-4596,23,-88,-39,35
141,-3793,-7,188,-4594,23,-89,-38,34
142,-3790,-7,176,-4592,23,-88,-39,34
143,-3788,-6,183,-4595,23,-89,-38,34
144,-3789,-6,184,-4593,23,-88,-39,34
145,-3791,-8,180,-4597,23,-89,-39,35
146,-3793,-5,180,-4596,23,-89,-39,35
147,-3794,-6,182,-4598,23,-89,-39,35
148,-3792,-3,180,-4599,23,-89,-39,35
149,-3793,-2,184,-4595,23,-89,-38,36
150,-3794,-3,192,-4594,23,-88,-38,35
151,-3792,1,188,-4596,23,-88,-38,34
152,-3793,-2,188,-4597,23,-88,-38,35
153,-3792,-3,182,-4594,23,-88,-39,35
154,-3788,-4,190,-4595,23,-88,-40,35
155,-3790,1,192,-4597,23,-87,-40,35
156,-3796,-1,190,-4598,23,-87,-40,35
157,-3794,1,188,-4595,23,-87,-40,34
158,-3790,-5,181,-4596,23,-88,-39,34
159,-3788,-1,182,-4592,23,-87,-40,34
160,-3792,-1,187,-4595,23,-86,-39,34
161,-3791,-3,189,-4594,23,-89,-39,34
162,-3791,-1,189,-4598,23,-88,-38,36
163,-3789,2,192,-4598,23,-88,-38,35
164,-3791,1,195,-4599,23,-87,-38,36
165,-3789,-1,188,-4598,23,-88,-37,36
166,-3789,-4,190,-4596,23,-88,-38,35
167,-3787,-4,192,-4595,23,-88,-38,35
168,-3790,-4,193,-4595,23,-88,-38,35
169,-3785,-2,191,-4595,23,-88,-39,35
170,-3785,-4,187,-4597,23,-87,-40,35
171,-3787,-3,193,-4596,23,-88,-39,34
172,-3787,0,195,-4598,23,-89,-39,34
173,-3786,-2,189,-4601,23,-88,-39,34
174,-3786,1,191,-4599,23,-87,-39,35
175,-3787,2,193,-4598,23,-88,-39,35
176,-3792,-2,191,-4596,23,-88,-39,35
177,-3790,-4,187,-4595,23,-87,-38,35
178,-3792,-4,187,-4594,23,-87,-39,34
179,-3791,-5,190,-4596,23,-88,-38,35
180,-3794,-1,191,-4598,23,-87,-38,34
181,-3793,-3,189,-4598,23,-88,-39,34
182,-3792,-5,190,-4599,23,-87,-39,35
183,-3793,-1,187,-4593,23,-88,-39,35
184,-3792,-3,193,-4597,23,-89,-39,35
185,-3793,-3,189,-4599,23,-88,-39,35
186,-3791,-1,188,-4598,23,-87,-39,34
187,-3790,1,184,-4601,23,-87,-39,34
188,-3789,0,182,-4600,23,-87,-38,34
189,-3789,-4,189,-4596,23,-87,-38,34
190,-3785,-4,194,-4598,23,-87,-39,35
191,-3787,-3,188,-4595,23,-88,-39,35
192,-3788,1,189,-4595,23,-88,-39,35
193,-3791,0,190,-4593,23,-89,-38,35
194,-3789,0,199,-4598,23,-89,-39,35
195,-3789,-3,196,-4597,23,-88,-39,34
196,-3789,2,190,-4598,23,-88,-39,34
197,-3786,-1,189,-4599,23,-88,-39,34
198,-3788,1,193,-4601,23,-88,-38,34
199,-3794,1,185,-4601,23,-88,-38,34
200,-3793,-1,188,-4600,23,-87,-38,34
201,-3789,-1,186,-4599,23,-88,-38,35
202,-3785,-3,191,-4600,23,-88,-39,34
203,-3787,-5,190,-4601,23,-89,-39,35
204,-3789,-3,191,-4600,23,-89,-39,34
205,-3788,-4,185,-4600,23,-88,-39,34
206,-3786,-1,184,-4602,23,-88,-40,34
207,-3791,-2,182,-4600,23,-87,-40,34
208,-3790,-1,182,-4596,23,-86,-40,34
209,-3786,-1,180,-4599,23,-88,-40,34
210,-3784,2,186,-4596,23,-89,-40,35
211,-3785,-1,191,-4597,23,-88,-40,35
212,-3787,-5,192,-4597,23,-88,-39,35
213,-3791,-6,194,-4598,23,-87,-40,35
214,-3788,-2,185,-4598,23,-87,-40,35
215,-3790,-2,183,-4597,23,-88,-39,35
216,-3793,-5,189,-4596,23,-88,-39,34
217,-3790,-4,188,-4594,23,-87,-38,34
218,-3792,-7,194,-4597,23,-86,-37,34
219,-3793,-9,192,-4595,23,-88,-38,35
220,-3792,-7,189,-4595,23,-88,-38,36
221,-3792,-6,187,-4599,23,-88,-38,35
222,-3791,-3,179,-4596,23,-89,-38,35
223,-3791,-2,181,-4600,23,-87,-38,34
224,-3787,-6,185,-4598,23,-87,-39,34
225,-3788,-7,184,-4595,23,-89,-39,34
226,-3789,-5,185,-4591,23,-89,-39,35
227,-3785,-5,185,-4591,23,-88,-38,35
228,-3789,-3,187,-4591,23,-87,-38,35
229,-3787,-4,185,-4591,23,-87,-38,36
230,-3789,-3,182,-4595,23,-87,-39,35
231,-3789,0,179,-4597,23,-87,-39,35
232,-3789,-2,184,-4597,23,-87,-38,34
233,-3793,-3,183,-4598,23,-88,-40,35
234,-3794,-3,186,-4598,23,-88,-40,35
235,-3791,-5,190,-4600,23,-87,-39,35
236,-3794,-4,182,-4597,23,-87,-39,36
237,-3796,-3,183,-4594,23,-88,-38,35
238,-3793,-1,191,-4595,23,-87,-38,35
239,-3792,-4,196,-4593,23,-87,-39,34
240,-3790,-5,192,-4593,23,-87,-39,35
241,-3789,-6,195,-4595,23,-87,-39,36
242,-3789,-4,186,-4591,23,-87,-40,35
243,-3790,-3,183,-4593,23,-88,-39,36
244,-3791,-6,190,-4593,23,-88,-39,37
245,-3788,-5,184,-4594,23,-87,-39,36
246,-3788,-4,190,-4597,23,-87,-38,36
247,-3791,-3,188,-4595,23,-87,-38,36
248,-3786,-4,185,-4596,23,-88,-38,35
249,-3787,-2,185,-4597,23,-89,-39,34
250,-3789,-3,181,-4600,23,-89,-38,35
251,-3795,-3,186,-4599,23,-89,-38,34
252,-3791,-4,190,-4600,23,-88,-39,34
253,-3790,-5,185,-4600,23,-87,-38,35
254,-3786,-1,183,-4598,23,-88,-39,36
255,-3790,2,189,-4596,23,-88,-39,36
256,-3786,0,188,-4599,23,-88,-40,35
257,-3787,3,187,-4597,23,-87,-40,36
258,-3789,2,183,-4596,23,-87,-38,35
259,-3787,-2,186,-4597,23,-87,-37,36
260,-3785,-4,186,-4595,23,-87,-38,35
261,-3791,-2,186,-4598,23,-88,-38,36
262,-3787,-4,188,-4601,23,-88,-38,36
263,-3790,-2,189,-4601,23,-88,-39,34
264,-3792,3,186,-4599,23,-87,-39,34
265,-3787,-4,185,-4601,23,-89,-38,35
266,-3791,-5,182,-4596,23,-88,-39,35
267,-3791,-1,184,-4597,23,-88,-39,34
268,-3787,3,187,-4595,23,-87,-39,35
269,-3788,-5,187,-4594,23,-87,-38,34
270,-3790,-6,186,-4597,23,-87,-39,35
271,-3790,-7,183,-4600,23,-88,-39,34
272,-3788,-7,183,-4600,23,-88,-39,35
273,-3791,-7,185,-4596,23,-88,-40,35
274,-3794,-9,181,-4595,23,-88,-38,35
275,-3792,-6,185,-4597,23,-88,-39,34
276,-3789,-4,180,-4597,23,-87,-40,33
277,-3789,-4,179,-4595,23,-88,-40,34
278,-3787,-9,179,-4595,23,-87,-39,34
279,-3785,-3,176,-4597,23,-87,-38,34
280,-3787,-3,181,-4597,23,-88,-39,34
281,-3789,0,185,-4597,23,-88,-39,34
282,-3790,-2,184,-4597,23,-88,-39,34
283,-3791,-1,183,-4596,23,-88,-38,34
284,-3789,0,185,-4602,23,-88,-39,33
285,-3788,-4,183,-4601,23,-89,-39,34
286,-3787,-1,183,-4601,23,-88,-38,34
287,-3789,-3,181,-4601,23,-88,-38,35
288,-3790,-8,179,-4606,23,-88,-39,35
289,-3791,-1,183,-4603,23,-87,-39,34
290,-3791,-1,186,-4599,23,-87,-39,34
291,-3788,-4,193,-4601,23,-87,-38,33
292,-3788,-5,195,-4599,23,-87,-40,33
293,-3790,-3,192,-4600,23,-87,-40,33
294,-3790,-3,188,-4601,23,-88,-39,34
295,-3789,-3,184,-4598,23,-88,-39,34
296,-3791,1,185,-4599,23,-88,-40,35
297,-3790,1,184,-4600,23,-88,-39,34
298,-3791,-1,181,-4600,23,-88,-39,34
299,-3787,-1,176,-4599,23,-88,-39,34
300,-3789,-3,185,-4598,23,-88,-39,35
301,-3790,-2,186,-4599,23,-87,-39,34
302,-3792,-4,184,-4602,23,-87,-39,34
303,-3792,-6,186,-4597,23,-88,-38,34
304,-3790,-3,190,-4595,23,-88,-39,35
305,-3786,-2,193,-4597,23,-89,-39,35
306,-3790,-1,193,-4599,23,-89,-39,35
307,-3791,-7,188,-4600,23,-88,-39,35
308,-3792,-4,195,-4599,23,-87,-40,36
309,-3794,-3,197,-4599,23,-87,-40,35
310,-3793,-4,186,-4598,23,-87,-40,35
311,-3793,-4,184,-4596,23,-87,-39,35
312,-3792,-3,186,-4594,23,-87,-39,36
313,-3794,1,184,-4593,23,-87,-38,36
314,-3794,-1,184,-4593,23,-87,-38,35
315,-3790,-4,181,-4594,23,-88,-38,36
316,-3792,0,184,-4595,23,-88,-40,35
317,-3790,-4,189,-4595,23,-88,-40,35
318,-3791,-8,186,-4595,23,-89,-39,35
319,-3792,-3,180,-4599,23,-89,-39,35
320,-3791,1,182,-4596,23,-88,-39,36
321,-3794,-3,184,-4597,23,-87,-39,35
322,-3794,-2,189,-4597,23,-87,-39,37
323,-3793,-2,189,-4601,23,-88,-39,35
324,-3794,-3,187,-4599,23,-88,-38,35
325,-3791,-4,189,-4600,23,-88,-39,35
326,-3790,-4,187,-4598,23,-88,-39,34
327,-3791,-1,190,-4598,23,-87,-38,35
328,-3788,-1,192,-4599,23,-88,-39,34
329,-3787,-5,190,-4597,23,-88,-39,34
330,-3788,-3,189,-4596,23,-88,-40,34
331,-3785,-4,190,-4599,23,-88,-39,34
332,-3792,2,187,-4599,23,-89,-39,34
333,-3792,2,183,-4598,23,-89,-39,34
334,-3793,-2,186,-4597,23,-88,-38,35
335,-3792,-5,185,-4597,23,-88,-37,35
336,-3793,-5,185,-4600,23,-88,-38,36
337,-3792,-3,192,-4598,23,-87,-39,35
338,-3791,0,196,-4597,23,-87,-38,34
339,-3789,4,187,-4599,23,-86,-39,36
340,-3791,8,183,-4601,23,-86,-39,35
341,-3793,5,180,-4601,23,-88,-39,35
342,-3792,2,191,-4601,23,-87,-38,36
343,-3791,-2,188,-4598,23,-88,-38,35
344,-3789,-5,189,-4601,23,-89,-39,35
345,-3791,-5,191,-4598,23,-88,-39,35
346,-3792,1,187,-4601,23,-87,-39,35
347,-3786,-3,185,-4600,23,-88,-38,35
348,-3784,-4,185,-4598,23,-88,-40,35
349,-3785,-4,193,-4599,23,-88,-40,34
350,-3785,1,189,-4600,23,-88,-39,34
351,-3788,0,196,-4601,23,-88,-39,34
352,-3788,2,194,-4597,23,-88,-38,34
353,-3787,2,190,-4595,23,-88,-38,34
354,-3791,2,192,-4599,23,-88,-39,35
355,-3791,0,189,-4602,23,-87,-39,35
356,-3783,-2,186,-4599,23,-88,-38,36
357,-3787,0,193,-4597,23,-87,-38,35
