,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-3791,-9,180,-4667,23,-176,-76,70
1,-3788,5,191,-4672,23,-182,-79,74
2,-3777,4,179,-4675,23,-172,-79,67
3,-3784,-1,192,-4666,23,-176,-82,71
4,-3793,-1,205,-4672,23,-173,-75,68
5,-3793,-12,190,-4671,23,-172,-78,66
6,-3794,-10,195,-4674,23,-179,-76,66
7,-3795,-1,191,-4678,23,-172,-76,73
8,-3791,-12,172,-4678,23,-172,-82,69
9,-3788,-3,169,-4663,23,-173,-72,69
10,-3789,2,188,-4679,23,-178,-75,72
11,-3791,0,188,-4666,23,-176,-74,67
12,-3785,-8,209,-4669,23,-175,-75,69
13,-3792,-8,190,-4662,23,-176,-84,70
14,-3788,6,185,-4660,23,-176,-79,72
15,-3793,-3,190,-4678,23,-174,-75,72
16,-3781,-9,200,-4678,23,-171,-80,75
17,-3789,6,188,-4668,23,-174,-76,70
18,-3796,-4,160,-4671,23,-172,-78,72
19,-3794,7,188,-4657,23,-175,-80,68
20,-3789,-8,188,-4666,23,-171,-80,68
21,-3789,7,182,-4671,23,-171,-73,69
22,-3777,-6,177,-4670,23,-172,-81,68
23,-3792,-8,196,-4660,23,-174,-81,66
24,-3789,3,197,-4661,23,-173,-78,65
25,-3795,-6,177,-4667,23,-175,-74,67
26,-3799,-3,192,-4666,23,-175,-74,69
27,-3797,1,188,-4663,23,-177,-78,67
28,-3795,-1,181,-4673,23,-175,-83,68
29,-3796,-2,196,-4669,23,-171,-76,71
30,-3783,-7,203,-4666,23,-169,-79,69
31,-3785,3,180,-4664,23,-175,-81,71
32,-3782,-6,182,-4672,23,-171,-75,71
33,-3796,-1,182,-4673,23,-172,-74,68
34,-3791,-5,187,-4666,23,-171,-76,70
35,-3788,-1,172,-4663,23,-176,-79,68
36,-3790,-6,200,-4668,23,-180,-82,67
37,-3791,-2,188,-4660,23,-171,-77,69
38,-3788,-13,187,-4665,23,-175,-80,73
39,-3793,4,183,-4667,23,-175,-78,68
40,-3796,-12,184,-4665,23,-167,-81,71
41,-3795,1,193,-4659,23,-176,-82,71
42,-3795,7,182,-4665,23,-171,-77,69
43,-3789,4,187,-4669,23,-172,-75,70
44,-3795,9,198,-4667,23,-172,-75,69
45,-3791,8,171,-4669,23,-174,-78,67
46,-3786,-2,187,-4670,23,-176,-78,72
47,-3789,-5,193,-4669,23,-176,-77,68
48,-3798,-9,183,-4671,23,-176,-74,70
49,-3788,-8,186,-4663,23,-168,-79,71
50,-3788,1,190,-4670,23,-175,-77,67
51,-3788,2,179,-4662,23,-171,-78,74
52,-3783,-1,173,-4661,23,-173,-78,72
53,-3787,-5,199,-4669,23,-169,-77,69
54,-3784,-10,184,-4665,23,-177,-77,68
55,-3786,3,196,-4668,23,-179,-75,70
56,-3794,-8,192,-4667,23,-171,-74,71
57,-3794,-5,182,-4668,23,-173,-79,71
58,-3786,-1,201,-4671,23,-174,-81,69
59,-3784,-11,180,-4669,23,-175,-75,71
60,-3781,-10,177,-4664,23,-179,-73,71
61,-3784,-11,196,-4667,23,-175,-75,65
62,-3788,-9,190,-4673,23,-176,-80,69
63,-3792,-7,181,-4665,23,-172,-76,73
64,-3796,-3,181,-4666,23,-171,-78,75
65,-3778,-4,171,-4660,23,-175,-76,65
66,-3788,-4,178,-4669,23,-172,-78,67
67,-3787,2,199,-4669,23,-175,-75,66
68,-3783,2,182,-4674,23,-178,-75,72
69,-3791,9,188,-4666,23,-178,-81,73
70,-3784,-7,193,-4666,23,-172,-80,69
71,-3790,-10,197,-4660,23,-174,-75,74
72,-3782,-18,178,-4667,23,-174,-84,65
73,-3796,-1,205,-4669,23,-179,-77,67
74,-3785,7,198,-4672,23,-174,-77,64
75,-3783,-2,189,-4671,23,-178,-76,66
76,-3795,-6,195,-4671,23,-171,-73,66
77,-3776,-1,192,-4668,23,-168,-78,72
78,-3783,-14,172,-4668,23,-179,-81,68
79,-3788,9,180,-4669,23,-174,-79,66
80,-3784,-10,205,-4668,23,-172,-84,68
81,-3782,2,179,-4662,23,-179,-78,71
82,-3785,-1,188,-4671,23,-176,-75,71
83,-3783,1,178,-4669,23,-175,-75,73
84,-3785,-1,188,-4672,23,-168,-76,73
85,-3804,-8,185,-4669,23,-172,-77,66
86,-3786,-3,188,-4670,23,-172,-84,68
87,-3790,-3,179,-4665,23,-169,-83,70
88,-3786,-2,183,-4665,23,-174,-75,77
89,-3785,3,197,-4666,23,-175,-78,68
90,-3789,-5,192,-4662,23,-174,-77,69
91,-3786,4,196,-4666,23,-175,-77,70
92,-3793,9,194,-4669,23,-175,-84,73
93,-3792,-11,194,-4670,23,-178,-72,70
94,-3786,-4,196,-4668,23,-173,-85,69
95,-3790,0,206,-4664,23,-177,-78,70
96,-3781,1,177,-4667,23,-178,-75,70
97,-3777,-2,192,-4675,23,-171,-74,68
98,-3798,-7,201,-4672,23,-166,-74,69
99,-3788,-4,189,-4663,23,-175,-78,68
100,-3787,9,171,-4660,23,-174,-81,72
101,-3787,-9,177,-4665,23,-169,-75,68
102,-3785,-4,193,-4674,23,-172,-76,68
103,-3783,-9,187,-4666,23,-176,-77,66
104,-3791,-9,199,-4670,23,-176,-82,66
105,-3786,-9,191,-4666,23,-174,-79,68
106,-3800,-6,187,-4665,23,-170,-77,70
107,-3788,9,180,-4664,23,-174,-78,70
108,-3801,-8,188,-4674,23,-173,-78,69
109,-3790,-11,207,-4666,23,-176,-81,68
110,-3783,-11,188,-4664,23,-173,-77,68
111,-3783,-14,179,-4671,23,-174,-80,68
112,-3790,-12,190,-4668,23,-175,-78,69
113,-3789,-10,182,-4669,23,-177,-74,69
114,-3787,-4,183,-4668,23,-175,-76,67
115,-3789,-8,180,-4664,23,-171,-73,73
116,-3796,-14,177,-4672,23,-172,-73,69
117,-3790,-12,180,-4670,23,-169,-78,73
118,-3792,-8,187,-4667,23,-176,-83,64
119,-3794,-3,174,-4669,23,-174,-75,69
120,-3784,3,192,-4672,23,-173,-75,69
121,-3790,-5,192,-4665,23,-176,-76,70
122,-3792,-1,185,-4668,23,-172,-77,72
123,-3790,-6,187,-4654,23,-176,-76,67
124,-3800,-10,181,-4660,23,-175,-81,68
125,-3784,-11,182,-4671,23,-176,-78,74
126,-3780,2,189,-4671,23,-175,-78,71
127,-3782,2,173,-4657,23,-173,-78,69
128,-3781,-6,197,-4667,23,-176,-76,68
129,-3787,-7,189,-4666,23,-171,-76,69
130,-3794,-5,188,-4667,23,-171,-80,70
131,-3783,-10,189,-4660,23,-174,-80,71
132,-3786,-2,184,-4668,23,-178,-79,71
133,-3791,-4,189,-4670,23,-170,-79,69
134,-3796,-12,182,-4660,23,-172,-75,69
135,-3788,-9,180,-4665,23,-173,-81,69
136,-3793,-1,188,-4667,23,-170,-78,70
137,-3788,-1,188,-4662,23,-174,-79,70
138,-3788,0,191,-4670,23,-173,-76,75
139,-3795,-13,191,-4666,23,-176,-79,66
140,-3787,-11,188,-4672,23,-177,-79,70
141,-3780,-2,178,-4669,23,-172,-76,72
142,-3793,5,183,-4669,23,-171,-75,73
143,-3799,4,188,-4663,23,-175,-79,72
144,-3800,-5,181,-4671,23,-172,-80,71
145,-3793,-5,178,-4663,23,-172,-78,67
146,-3796,-4,186,-4673,23,-172,-80,71
147,-3791,-12,187,-4664,23,-170,-79,67
148,-3790,7,196,-4672,23,-176,-82,72
149,-3776,3,203,-4664,23,-175,-74,67
150,-3784,-17,189,-4662,23,-175,-78,72
151,-3790,-2,189,-4667,23,-174,-77,76
152,-3784,-6,197,-4667,23,-174,-76,68
153,-3789,-2,190,-4671,23,-173,-76,65
154,-3793,-6,197,-4668,23,-177,-74,66
155,-3786,-9,209,-4668,23,-175,-77,73
156,-3788,1,188,-4675,23,-176,-75,77
157,-3776,-10,195,-4668,23,-176,-75,72
158,-3789,-15,191,-4667,23,-176,-78,67
159,-3795,4,179,-4670,23,-175,-79,71
160,-3799,-3,170,-4671,23,-169,-74,67
161,-3798,-5,182,-4665,23,-171,-78,71
162,-3794,0,195,-4665,23,-175,-80,74
163,-3786,-2,189,-4666,23,-177,-77,69
164,-3776,-2,205,-4666,23,-175,-83,71
165,-3792,-11,195,-4666,23,-175,-75,62
166,-3789,1,188,-4673,23,-175,-82,69
167,-3790,-3,182,-4667,23,-170,-83,70
168,-3789,7,181,-4673,23,-172,-80,70
169,-3776,-11,181,-4668,23,-177,-76,73
170,-3793,-1,188,-4662,23,-169,-78,71
171,-3794,3,178,-4670,23,-174,-77,72
172,-3798,-4,184,-4669,23,-175,-87,71
173,-3785,-3,193,-4670,23,-177,-79,72
174,-3791,-1,197,-4664,23,-175,-80,68
175,-3780,-2,168,-4670,23,-177,-76,65
176,-3788,-3,178,-4668,23,-174,-80,69
177,-3783,-14,204,-4673,23,-172,-75,69
178,-3788,-6,187,-4668,23,-173,-78,70
179,-3776,-5,183,-4664,23,-177,-77,71
180,-3789,-17,183,-4666,23,-171,-75,77
181,-3785,-6,180,-4673,23,-178,-78,69
182,-3783,4,184,-4665,23,-172,-81,72
183,-3793,3,178,-4670,23,-175,-77,68
184,-3789,-1,180,-4668,23,-176,-71,68
185,-3783,5,191,-4672,23,-176,-79,68
186,-3790,-9,190,-4669,23,-166,-75,69
187,-3786,3,197,-4667,23,-176,-77,67
188,-3785,0,220,-4664,23,-173,-75,72
189,-3791,-7,188,-4662,23,-173,-77,68
190,-3793,-4,207,-4667,23,-171,-74,70
191,-3789,-2,182,-4662,23,-172,-79,72
192,-3791,2,188,-4668,23,-173,-78,69
193,-3799,6,200,-4672,23,-176,-77,70
194,-3787,-4,183,-4670,23,-174,-78,72
195,-3787,-15,194,-4662,23,-173,-78,74
196,-3790,-8,193,-4665,23,-176,-77,70
197,-3786,-9,176,-4670,23,-177,-70,73
198,-3783,2,203,-4671,23,-173,-78,68
199,-3788,-12,202,-4667,23,-174,-77,67
200,-3780,-1,218,-4667,23,-171,-75,68
201,-3801,-15,192,-4666,23,-172,-74,65
202,-3801,-3,183,-4667,23,-173,-70,68
203,-3790,-8,198,-4668,23,-171,-75,72
204,-3792,-11,184,-4674,23,-171,-77,70
205,-3787,-17,177,-4669,23,-176,-77,73
206,-3785,-5,194,-4671,23,-167,-77,70
207,-3803,0,189,-4661,23,-171,-81,66
208,-3787,-1,195,-4669,23,-174,-72,72
209,-3790,0,196,-4673,23,-171,-78,73
210,-3798,-4,197,-4670,23,-174,-78,74
211,-3791,10,193,-4669,23,-173,-73,71
212,-3795,2,181,-4663,23,-176,-75,70
213,-3789,-2,183,-4669,23,-179,-78,75
214,-3798,-9,186,-4677,23,-175,-77,69
215,-3794,-8,183,-4664,23,-171,-75,68
216,-3784,4,191,-4674,23,-172,-75,68
217,-3787,-10,188,-4667,23,-177,-75,73
218,-3793,-3,175,-4671,23,-176,-77,67
219,-3787,7,187,-4669,23,-171,-78,69
220,-3789,-10,173,-4664,23,-171,-72,69
221,-3793,-14,191,-4660,23,-174,-73,72
222,-3773,-7,175,-4663,23,-170,-76,72
223,-3781,-9,186,-4665,23,-173,-79,68
224,-3785,-21,196,-4673,23,-175,-79,70
225,-3786,-3,194,-4659,23,-178,-75,71
226,-3788,-6,199,-4660,23,-180,-76,75
227,-3784,-5,195,-4665,23,-176,-71,69
228,-3783,-2,196,-4666,23,-172,-76,73
229,-3789,-2,177,-4668,23,-178,-72,69
230,-3786,-2,182,-4661,23,-175,-75,72
231,-3788,-7,191,-4672,23,-172,-78,69
232,-3797,-7,193,-4674,23,-166,-78,70
233,-3796,2,187,-4672,23,-172,-75,65
234,-3785,2,172,-4660,23,-173,-80,71
235,-3799,-7,187,-4670,23,-176,-76,71
236,-3787,-11,183,-4671,23,-171,-72,70
237,-3796,-1,184,-4670,23,-175,-78,73
238,-3782,-5,181,-4660,23,-176,-77,69
239,-3786,-10,190,-4665,23,-172,-78,69
240,-3796,0,187,-4670,23,-174,-74,66
241,-3799,-10,186,-4667,23,-177,-74,72
