,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-1893,-3,94,-4744,23,-173,-79,67
1,-1894,-3,95,-4743,23,-172,-79,68
2,-1895,-3,94,-4744,23,-173,-79,69
3,-1895,-4,94,-4744,23,-172,-79,69
4,-1894,-3,93,-4746,23,-173,-78,69
5,-1893,-3,91,-4747,23,-174,-78,69
6,-1892,-3,90,-4746,23,-174,-78,69
7,-1893,-3,90,-4746,23,-174,-78,69
8,-1893,-3,91,-4745,23,-174,-77,70
9,-1893,-2,90,-4746,23,-174,-77,71
10,-1893,-3,90,-4745,23,-174,-77,70
11,-1894,-3,90,-4744,23,-173,-78,70
12,-1893,-2,91,-4744,23,-173,-78,70
13,-1893,-4,93,-4746,23,-174,-79,70
14,-1894,-4,93,-4746,23,-174,-79,70
15,-1894,-3,91,-4744,23,-173,-79,71
16,-1894,-4,92,-4744,23,-174,-79,71
17,-1894,-3,93,-4746,23,-174,-78,70
18,-1894,-4,93,-4745,23,-175,-77,69
19,-1894,-3,93,-4744,23,-175,-78,69
20,-1895,-3,92,-4746,23,-174,-77,69
21,-1895,-2,93,-4745,23,-174,-77,68
22,-1895,-2,93,-4745,23,-175,-76,70
23,-1895,-2,94,-4746,23,-175,-77,69
24,-1896,-3,95,-4746,23,-174,-77,68
25,-1895,-3,95,-4745,23,-174,-78,69
26,-1895,-4,94,-4744,23,-173,-77,69
27,-1894,-3,95,-4742,23,-173,-78,69
28,-1895,-3,94,-4742,23,-174,-78,69
29,-1895,-3,93,-4742,23,-174,-78,70
30,-1895,-3,94,-4741,23,-175,-79,70
31,-1895,-2,95,-4741,23,-174,-78,70
32,-1895,-1,94,-4741,23,-174,-78,69
33,-1895,-2,95,-4740,23,-174,-79,70
34,-1895,-3,94,-4741,23,-173,-79,71
35,-1895,-3,95,-4743,23,-173,-79,70
36,-1894,-3,95,-4742,23,-172,-79,69
37,-1894,-4,93,-4744,23,-173,-78,69
38,-1894,-3,91,-4745,23,-172,-77,69
39,-1894,-3,92,-4744,23,-173,-78,69
40,-1894,-2,91,-4746,23,-172,-80,70
41,-1893,-2,91,-4745,23,-173,-79,69
42,-1893,-1,94,-4743,23,-172,-79,71
43,-1892,-1,94,-4745,23,-172,-78,69
44,-1892,0,94,-4744,23,-173,-79,70
45,-1892,0,94,-4745,23,-175,-79,70
46,-1893,0,94,-4746,23,-174,-78,71
47,-1894,-1,94,-4745,23,-173,-77,70
48,-1893,-2,95,-4744,23,-175,-76,70
49,-1894,-3,96,-4745,23,-174,-76,70
50,-1895,-4,93,-4746,23,-174,-77,71
51,-1895,-3,93,-4745,23,-174,-78,70
52,-1895,-3,92,-4745,23,-174,-77,69
53,-1895,-2,92,-4746,23,-174,-77,69
54,-1895,-2,92,-4746,23,-174,-76,67
55,-1894,-3,93,-4749,23,-173,-77,68
56,-1894,-3,93,-4747,23,-173,-78,67
57,-1894,-3,92,-4743,23,-173,-76,66
58,-1895,-3,92,-4744,23,-174,-77,66
59,-1892,-2,92,-4743,23,-173,-78,66
60,-1892,-2,93,-4742,23,-173,-78,67
61,-1891,-1,95,-4742,23,-174,-79,68
62,-1891,0,92,-4742,23,-173,-78,68
63,-1891,-1,90,-4742,23,-173,-78,67
