,acc_X,acc_Y,acc_Z,temp,tempC,gyr_X,gyr_Y,gyr_Z
0,-3788,5,197,-4641,23,-87,-38,35
1,-3791,-4,199,-4642,23,-86,-37,35
2,-3783,-4,199,-4642,23,-86,-37,35
3,-3791,-4,190,-4642,23,-87,-37,36
4,-3793,-5,189,-4639,23,-87,-39,35
5,-3786,-9,189,-4633,23,-87,-38,35
6,-3794,-7,183,-4637,23,-85,-39,33
7,-3790,-9,188,-4639,23,-86,-38,35
8,-3789,-8,192,-4648,23,-87,-38,34
9,-3788,4,197,-4646,23,-88,-36,34
10,-3779,2,194,-4643,23,-87,-38,35
11,-3781,3,194,-4644,23,-87,-37,36
12,-3783,0,193,-4640,23,-87,-39,36
13,-3782,-1,186,-4642,23,-86,-39,35
14,-3785,-6,186,-4642,23,-87,-38,35
15,-3787,-3,184,-4639,23,-86,-40,35
16,-3789,-2,185,-4643,23,-88,-38,33
17,-3793,4,187,-4643,23,-86,-38,34
18,-3788,-3,192,-4647,23,-87,-39,34
19,-3790,-9,184,-4650,23,-87,-39,35
20,-3789,-5,181,-4645,23,-86,-40,35
21,-3793,-7,185,-4644,23,-86,-38,33
22,-3794,0,196,-4644,23,-86,-39,34
23,-3788,-6,198,-4644,23,-87,-38,34
24,-3783,-5,188,-4642,23,-89,-37,35
25,-3786,-10,189,-4650,23,-88,-39,35
26,-3788,-3,190,-4647,23,-88,-38,36
27,-3774,-4,184,-4643,23,-89,-38,35
28,-3785,-9,188,-4645,23,-88,-38,35
29,-3779,-13,181,-4649,23,-88,-38,35
30,-3780,-2,181,-4643,23,-89,-38,34
31,-3789,-6,181,-4640,23,-88,-37,35
32,-3790,-5,180,-4642,23,-87,-38,36
33,-3797,-8,187,-4646,23,-88,-37,34
34,-3791,-5,189,-4642,23,-88,-37,34
35,-3785,-4,178,-4646,23,-88,-38,35
36,-3791,-2,186,-4644,23,-86,-41,35
37,-3787,2,193,-4647,23,-87,-40,36
38,-3786,-3,182,-4645,23,-88,-39,35
39,-3792,-6,172,-4643,23,-87,-39,37
40,-3786,-4,188,-4648,23,-87,-39,36
41,-3789,0,186,-4651,23,-87,-39,35
42,-3788,-6,181,-4646,23,-87,-38,35
43,-3788,-5,189,-4647,23,-87,-39,35
44,-3785,-1,190,-4638,23,-87,-38,35
45,-3785,-3,197,-4639,23,-86,-39,35
46,-3783,4,196,-4644,23,-87,-37,35
47,-3794,2,199,-4640,23,-86,-39,36
48,-3796,-2,189,-4638,23,-87,-38,35
49,-3795,-4,191,-4642,23,-87,-37,35
50,-3795,-3,195,-4640,23,-88,-39,36
51,-3790,-9,186,-4637,23,-87,-38,33
52,-3781,-6,180,-4641,23,-88,-39,36
