1472,3310,47548,64889,65330,62,62101
1472,3314,47546,64888,65331,62,62101
1472,3318,47544,64888,65330,63,62101
1476,3316,47544,64888,65331,64,62101
1478,3322,47552,64888,65331,64,62101
1482,3322,47554,64888,65329,63,62101
1478,3324,47548,64888,65331,64,62100
1482,3322,47536,64889,65330,65,62100
1478,3320,47538,64889,65330,66,62100
1482,3316,47538,64888,65330,65,62100
1488,3322,47538,64887,65330,64,62100
1488,3322,47544,64888,65331,64,62101
1488,3322,47538,64889,65332,64,62100
1482,3322,47538,64889,65334,65,62101
1484,3318,47542,64889,65335,65,62102
1490,3312,47538,64888,65333,65,62100
1488,3318,47534,64888,65332,65,62101
1486,3314,47532,64887,65333,64,62100
1482,3314,47524,64887,65335,64,62100
1486,3308,47520,64886,65333,63,62100
1488,3314,47522,64886,65332,63,62100
1488,3318,47518,64886,65333,63,62101
1484,3322,47516,64887,65332,63,62101
1484,3324,47524,64888,65332,62,62100
1484,3328,47526,64888,65331,62,62099
1480,3322,47526,64886,65331,61,62099
1480,3320,47528,64886,65330,60,62099
1478,3316,47524,64886,65332,61,62100
1480,3320,47520,64884,65332,62,62100
1486,3322,47516,64885,65333,62,62100
1484,3320,47516,64885,65334,63,62100
1488,3320,47520,64885,65335,63,62099
1488,3318,47520,64884,65335,64,62100
1488,3314,47526,64885,65334,65,62100
1482,3314,47530,64884,65334,64,62101
1480,3314,47526,64884,65333,64,62100
1478,3320,47522,64886,65333,64,62101
1480,3316,47528,64886,65334,65,62100
1480,3312,47534,64886,65334,64,62100
1474,3314,47530,64888,65333,64,62101
1472,3316,47532,64888,65333,64,62099
1466,3318,47542,64889,65334,63,62099
1468,3318,47542,64888,65334,64,62099
1474,3318,47546,64888,65335,63,62100
1474,3318,47554,64886,65335,63,62099
1472,3310,47550,64887,65336,63,62099
1472,3306,47542,64886,65337,63,62099
1478,3304,47532,64885,65336,64,62099
1478,3310,47538,64883,65337,63,62099
1478,3312,47540,64883,65335,64,62099
1482,3310,47538,64884,65335,63,62099
1484,3310,47546,64885,65334,62,62100
1484,3304,47536,64885,65336,61,62101
1482,3302,47540,64886,65334,60,62101
1474,3310,47538,64888,65332,60,62101
1474,3304,47542,64889,65333,60,62101
1472,3308,47546,64888,65332,60,62101
1474,3312,47552,64888,65332,60,62100
1470,3318,47544,64889,65332,59,62101
1468,3320,47542,64888,65330,59,62101
1470,3322,47542,64887,65330,60,62101
1470,3316,47540,64887,65330,60,62101
1466,3314,47532,64888,65329,61,62102
1466,3316,47532,64887,65329,60,62102
1468,3316,47534,64887,65330,59,62101
1468,3316,47538,64887,65332,59,62100
1472,3312,47546,64887,65333,59,62100
1480,3308,47540,64888,65333,59,62101
1482,3306,47534,64887,65332,59,62100
1480,3308,47532,64888,65332,59,62099
1476,3302,47522,64887,65333,60,62099
1480,3300,47522,64885,65332,60,62100
1480,3300,47524,64885,65332,60,62100
1476,3298,47528,64884,65332,60,62100
1476,3304,47530,64885,65332,62,62099
1476,3314,47526,64886,65334,63,62100
1470,3316,47526,64886,65335,63,62099
1472,3316,47526,64886,65334,64,62100
1476,3322,47534,64888,65333,63,62099
1480,3326,47534,64888,65333,63,62098
1474,3326,47528,64886,65334,63,62100
1470,3330,47528,64887,65334,62,62099
1476,3326,47528,64887,65334,61,62098
1478,3324,47530,64887,65334,62,62099
1478,3324,47536,64889,65333,61,62099
1480,3314,47532,64889,65333,62,62099
1484,3314,47530,64889,65334,61,62098
1482,3312,47536,64889,65334,61,62098
1480,3314,47532,64889,65335,62,62098
1478,3312,47528,64889,65335,62,62098
1478,3312,47532,64889,65335,62,62097
1480,3304,47544,64888,65336,63,62097
1482,3306,47546,64888,65336,62,62097
1480,3304,47538,64889,65334,63,62097
1476,3308,47540,64889,65334,64,62097
1470,3302,47544,64890,65334,64,62097
1470,3300,47546,64891,65334,64,62097
1464,3296,47548,64890,65335,64,62096
1466,3296,47546,64890,65334,64,62096
1472,3306,47546,64890,65334,63,62097
1470,3310,47546,64890,65335,63,62097
1472,3306,47548,64889,65336,64,62099
1480,3304,47540,64891,65335,62,62099
1478,3300,47546,64891,65335,63,62099
1470,3306,47538,64890,65335,62,62098
1468,3310,47542,64890,65336,62,62098
1472,3314,47540,64891,65336,62,62098
1472,3312,47534,64892,65335,60,62099
1470,3310,47532,64892,65334,60,62100
1470,3310,47530,64891,65334,59,62100
1478,3312,47536,64891,65335,59,62099
1474,3310,47534,64892,65335,59,62099
1480,3304,47538,64892,65334,59,62098
1474,3298,47530,64892,65334,59,62097
1478,3300,47532,64892,65336,61,62097
1476,3298,47538,64892,65336,60,62098
1480,3302,47546,64892,65336,60,62099
1474,3296,47550,64890,65335,61,62099
1474,3306,47554,64892,65335,61,62099
1472,3308,47552,64891,65335,60,62098
1472,3312,47544,64891,65335,61,62098
1472,3320,47544,64890,65335,61,62098
1472,3322,47546,64890,65336,62,62099
1460,3328,47542,64890,65338,63,62098
1458,3330,47540,64890,65339,63,62098
1458,3328,47532,64890,65339,62,62098
1458,3322,47524,64889,65339,62,62098
1462,3324,47528,64888,65338,62,62099
1466,3324,47528,64888,65338,61,62100
1470,3324,47528,64888,65338,60,62099
1476,3328,47532,64888,65339,61,62099
1478,3328,47532,64888,65338,61,62098
1486,3328,47540,64888,65337,61,62098
1486,3332,47540,64888,65337,62,62098
1488,3332,47534,64887,65337,62,62098
1488,3328,47536,64887,65337,62,62098
1480,3326,47536,64887,65337,62,62097
1480,3330,47534,64887,65339,64,62095
1480,3326,47528,64886,65338,64,62095
1480,3326,47528,64885,65339,64,62094
1480,3324,47540,64886,65338,64,62095
1476,3320,47542,64886,65337,64,62095
1474,3320,47546,64885,65337,64,62095
1464,3324,47550,64884,65337,63,62095
1460,3326,47550,64885,65337,62,62095
1458,3320,47556,64885,65336,62,62095
1466,3320,47560,64886,65336,63,62095
1464,3320,47562,64886,65336,64,62096
1462,3320,47560,64886,65336,64,62097
1466,3322,47558,64886,65337,64,62098
1464,3328,47544,64887,65337,63,62097
1470,3328,47542,64885,65334,63,62097
1474,3332,47544,64885,65333,62,62097
1472,3336,47540,64887,65335,62,62096
1474,3344,47532,64889,65335,61,62097
1476,3344,47536,64887,65335,62,62097
1478,3344,47548,64887,65334,61,62098
1476,3340,47562,64888,65333,62,62098
1482,3340,47560,64888,65333,64,62098
1486,3338,47558,64887,65334,64,62099
1482,3330,47552,64888,65334,64,62099
1478,3326,47552,64889,65333,63,62098
1478,3324,47550,64889,65332,64,62099
1478,3320,47556,64890,65332,63,62099
1476,3314,47556,64890,65331,63,62099
1472,3310,47548,64889,65332,63,62099
1474,3310,47552,64889,65332,63,62099
1476,3308,47558,64889,65331,62,62099
1470,3310,47564,64889,65331,61,62098
1472,3312,47560,64888,65331,61,62099
1478,3314,47550,64888,65332,60,62099
1470,3316,47550,64889,65333,61,62099
1470,3318,47548,64888,65334,60,62098
1470,3320,47546,64888,65334,60,62098
1460,3318,47540,64889,65334,59,62099
1458,3318,47540,64889,65334,60,62098
1462,3314,47546,64889,65335,60,62097
1470,3316,47542,64889,65334,61,62098
1468,3324,47550,64890,65334,63,62099
1462,3322,47534,64891,65333,64,62099
1464,3318,47526,64890,65333,64,62099
1470,3316,47532,64889,65333,64,62098
1470,3314,47532,64891,65333,63,62099
1470,3312,47528,64890,65333,64,62099
1474,3312,47530,64890,65331,64,62099
1476,3314,47526,64891,65333,64,62100
1478,3314,47524,64890,65334,63,62099
1476,3318,47526,64890,65333,64,62099
1472,3320,47532,64890,65331,63,62099
1472,3320,47538,64890,65332,63,62099
1478,3324,47538,64889,65331,64,62100
1474,3322,47540,64888,65333,63,62099
1468,3316,47540,64888,65333,64,62099
1468,3320,47538,64888,65334,63,62098
1470,3324,47534,64888,65334,63,62099
1468,3322,47538,64889,65334,64,62099
1468,3324,47536,64889,65334,63,62100
1470,3324,47534,64888,65334,62,62099
1470,3322,47540,64889,65337,62,62099
1468,3324,47542,64888,65338,63,62099
1470,3320,47546,64888,65336,62,62099
1466,3316,47538,64888,65336,62,62100
1468,3308,47542,64888,65335,62,62101
1470,3304,47544,64888,65335,63,62101
1474,3310,47550,64887,65335,62,62101
1478,3308,47544,64886,65335,64,62101
1476,3308,47544,64886,65335,64,62101
1478,3306,47548,64885,65334,63,62100
1478,3308,47552,64886,65333,63,62100
1474,3310,47552,64885,65335,64,62100
1474,3314,47558,64885,65333,64,62101
1474,3314,47556,64884,65333,64,62102
1476,3310,47562,64883,65331,64,62102
1476,3312,47558,64884,65330,65,62103
1476,3314,47560,64884,65330,63,62103
1478,3316,47564,64884,65330,64,62103
1474,3318,47562,64883,65330,64,62102
1470,3316,47566,64882,65329,64,62102
1476,3308,47558,64884,65329,65,62102
1478,3310,47556,64885,65328,63,62102
1478,3310,47554,64884,65327,63,62102
1476,3310,47548,64885,65327,64,62102
1478,3308,47546,64887,65326,64,62101
1478,3314,47544,64887,65328,64,62102
1474,3316,47546,64886,65329,65,62102
1468,3308,47542,64887,65328,65,62102
1460,3310,47538,64887,65330,65,62102
1462,3306,47532,64887,65329,64,62102
1464,3304,47534,64887,65331,63,62102
1472,3312,47522,64888,65331,64,62102
1474,3308,47532,64889,65332,63,62101
1468,3306,47540,64888,65332,63,62101
1466,3312,47550,64888,65331,64,62100
1464,3318,47550,64886,65332,64,62099
1470,3322,47552,64887,65332,64,62099
1470,3328,47546,64888,65331,63,62100
1470,3324,47548,64887,65332,62,62100
1472,3324,47548,64888,65331,63,62100
1472,3324,47540,64888,65332,63,62100
1468,3328,47532,64888,65333,62,62100
1470,3324,47532,64887,65334,62,62101
1470,3326,47536,64888,65334,62,62100
1470,3330,47544,64889,65334,62,62099
1470,3328,47552,64889,65333,62,62099
1474,3322,47556,64890,65333,61,62100
1472,3320,47554,64891,65334,61,62100
1474,3322,47544,64890,65334,62,62098
1470,3320,47538,64890,65336,62,62098
1470,3328,47540,64891,65336,63,62096
1468,3322,47544,64890,65335,63,62096
1474,3320,47540,64890,65334,64,62095
1478,3318,47542,64888,65336,63,62096
1478,3318,47540,64887,65336,64,62095
1472,3312,47544,64886,65336,65,62096
1472,3312,47540,64887,65337,65,62096
1472,3308,47548,64886,65336,64,62097
1474,3310,47550,64886,65336,65,62098
1474,3312,47554,64886,65334,64,62098
1472,3314,47554,64886,65335,64,62098
1472,3308,47554,64887,65335,64,62099
1472,3312,47552,64887,65334,64,62099
1470,3316,47546,64887,65334,63,62099
1470,3316,47544,64888,65335,63,62099
1466,3316,47546,64886,65335,63,62099
1464,3320,47548,64885,65335,63,62100
1464,3324,47548,64886,65335,64,62100
1468,3322,47554,64886,65335,63,62100
1466,3320,47558,64886,65334,63,62100
1470,3322,47556,64886,65335,63,62099
1472,3320,47548,64886,65335,63,62099
1472,3310,47544,64887,65335,64,62100
1468,3300,47550,64888,65335,64,62100
1468,3296,47548,64888,65335,64,62100
1474,3296,47544,64887,65336,65,62100
1474,3292,47550,64888,65335,65,62099
1472,3298,47550,64888,65334,65,62098
1466,3298,47546,64890,65335,66,62099
1470,3298,47544,64888,65336,64,62098
1474,3290,47538,64888,65337,63,62099
1474,3290,47540,64887,65335,63,62098
1482,3294,47548,64886,65333,62,62097
1488,3300,47554,64887,65333,61,62096
1488,3306,47550,64887,65333,62,62097
1488,3310,47550,64887,65334,61,62097
1488,3306,47548,64887,65333,60,62097
1484,3308,47542,64888,65333,62,62096
1486,3306,47542,64888,65334,61,62096
1484,3308,47542,64889,65335,62,62096
1484,3312,47542,64889,65334,62,62096
1480,3310,47538,64890,65334,63,62095
1480,3310,47542,64889,65334,63,62096
1478,3310,47554,64890,65333,63,62096
1474,3312,47554,64891,65334,62,62097
1476,3312,47560,64891,65336,62,62097
1474,3308,47564,64890,65336,63,62098
1472,3308,47566,64890,65337,63,62098
1478,3308,47570,64888,65337,64,62099
1482,3304,47568,64887,65337,64,62099
1484,3302,47564,64887,65336,64,62100
1484,3304,47564,64887,65338,64,62099
1480,3302,47562,64888,65337,65,62098
1480,3302,47562,64887,65337,65,62098
1484,3300,47562,64889,65337,65,62098
1486,3308,47566,64889,65338,65,62098
1486,3306,47570,64890,65337,66,62098
1486,3302,47564,64889,65335,65,62099
1486,3300,47564,64887,65335,65,62099
1486,3298,47560,64887,65334,64,62099
1486,3308,47560,64886,65334,65,62099
1482,3306,47564,64887,65334,64,62099
1486,3308,47556,64888,65334,63,62099
1488,3308,47556,64888,65335,63,62099
1482,3304,47550,64887,65336,64,62099
1482,3304,47546,64886,65334,65,62099
1484,3306,47548,64887,65335,64,62098
1482,3308,47548,64887,65335,65,62097
1482,3308,47552,64885,65334,65,62098
1482,3312,47550,64885,65333,65,62098
1482,3316,47556,64884,65333,65,62098
1480,3312,47560,64884,65332,65,62098
1476,3312,47564,64882,65332,66,62098
1474,3310,47562,64882,65332,65,62099
1480,3308,47554,64881,65332,65,62099
1476,3304,47550,64883,65332,65,62098
1482,3302,47542,64883,65332,64,62099
1482,3304,47540,64882,65333,62,62099
1482,3306,47534,64882,65333,62,62098
1482,3304,47526,64883,65332,61,62098
1480,3300,47530,64884,65333,60,62099
1482,3300,47522,64884,65332,59,62099
1482,3300,47518,64884,65333,59,62099
1482,3296,47522,64883,65332,60,62099
1486,3294,47520,64884,65331,61,62100
1486,3298,47524,64884,65332,62,62100
1490,3300,47530,64885,65332,63,62100
1484,3302,47516,64886,65334,63,62100
1486,3314,47516,64886,65334,62,62100
1488,3316,47512,64888,65335,62,62100
1488,3322,47512,64888,65335,62,62101
1490,3324,47514,64888,65334,62,62100
1486,3324,47518,64888,65333,62,62100
1478,3320,47516,64886,65333,62,62099
1478,3316,47520,64887,65334,62,62098
1480,3308,47522,64886,65334,62,62098
1476,3310,47526,64887,65335,62,62097
1476,3316,47524,64888,65336,62,62097
1472,3314,47538,64885,65338,61,62098
1472,3318,47536,64887,65337,60,62099
1464,3324,47540,64888,65337,60,62098
1464,3316,47536,64890,65336,61,62099
1460,3316,47530,64888,65337,61,62098
1464,3316,47534,64888,65336,60,62098
1464,3320,47528,64888,65336,60,62097
1462,3320,47532,64888,65336,60,62097
1462,3316,47530,64887,65336,60,62097
1464,3322,47522,64886,65335,60,62098
1470,3320,47522,64884,65333,61,62098
1474,3318,47522,64885,65334,62,62097
1474,3314,47526,64886,65334,62,62097
1476,3322,47522,64886,65334,62,62098
1480,3326,47528,64886,65335,63,62098
1476,3324,47526,64888,65334,64,62099
1478,3324,47530,64887,65334,64,62099
1486,3322,47534,64886,65335,64,62099
1480,3326,47534,64886,65335,63,62100
1482,3324,47548,64887,65334,63,62100
1484,3328,47558,64886,65335,63,62102
1488,3330,47558,64887,65336,63,62102
1490,3328,47548,64889,65334,63,62103
1492,3322,47564,64888,65335,62,62101
1494,3322,47564,64888,65334,62,62100
1492,3320,47566,64890,65333,61,62099
1488,3308,47570,64890,65333,61,62100
1490,3314,47564,64890,65334,62,62100
1492,3310,47568,64888,65333,63,62101
1492,3308,47570,64888,65334,63,62101
1490,3312,47582,64886,65333,63,62101
1488,3316,47572,64887,65332,63,62101
1488,3318,47560,64887,65332,63,62101
1486,3314,47554,64888,65333,64,62101
1486,3318,47550,64888,65333,65,62101
1482,3318,47550,64887,65335,64,62102
1482,3314,47550,64888,65335,63,62103
1482,3318,47552,64887,65334,65,62103
1484,3318,47550,64888,65335,65,62102
1478,3320,47546,64888,65334,65,62102
1476,3316,47548,64888,65333,65,62102
1474,3316,47544,64888,65333,66,62102
1472,3318,47548,64887,65334,65,62102
1472,3314,47546,64887,65332,65,62103
1464,3308,47544,64888,65332,63,62103
1466,3310,47544,64887,65332,63,62104
1470,3318,47542,64887,65332,63,62104
1466,3316,47536,64888,65334,62,62105
1464,3314,47538,64890,65334,62,62104
1464,3314,47532,64890,65334,63,62103
1468,3310,47528,64889,65334,62,62103
1466,3314,47540,64887,65332,62,62102
1466,3320,47542,64888,65332,62,62102
1468,3322,47536,64889,65331,61,62102
1466,3320,47536,64889,65332,62,62102
1464,3318,47548,64889,65333,62,62101
1472,3320,47554,64891,65334,62,62101
1470,3320,47554,64890,65332,62,62101
1468,3312,47554,64891,65331,63,62101
1468,3314,47548,64892,65327,64,62101
1470,3318,47560,64892,65325,64,62101
1482,3310,47564,64893,65324,65,62101
1478,3308,47570,64894,65323,64,62101
1476,3308,47570,64894,65320,64,62101
1478,3314,47568,64895,65321,64,62102
1484,3310,47568,64894,65321,64,62102
1486,3314,47568,64894,65321,63,62102
1486,3316,47570,64894,65322,63,62102
1488,3318,47572,64893,65323,64,62103
1488,3318,47572,64893,65323,63,62102
1486,3316,47582,64894,65324,64,62102
1482,3322,47572,64893,65324,64,62101
1482,3330,47568,64894,65327,64,62102
1486,3338,47564,64893,65326,63,62102
1488,3340,47564,64893,65327,63,62100
1490,3336,47554,64894,65326,64,62100
1486,3338,47546,64895,65327,64,62101
1486,3338,47542,64895,65327,64,62100
1492,3340,47546,64896,65327,65,62099
1494,3340,47556,64896,65328,64,62099
1494,3338,47550,64897,65326,64,62098
1490,3332,47544,64896,65326,65,62098
1486,3328,47548,64897,65326,64,62099
1478,3322,47550,64896,65326,63,62100
1478,3326,47558,64896,65328,64,62100
1472,3330,47552,64895,65328,63,62099
1472,3332,47548,64893,65328,64,62099
1478,3330,47554,64893,65328,63,62100
1480,3330,47554,64895,65328,63,62100
1484,3334,47552,64893,65329,63,62100
1482,3336,47550,64894,65330,62,62100
1480,3328,47552,64893,65330,62,62099
1474,3320,47550,64890,65330,62,62099
1472,3322,47552,64891,65329,62,62100
1472,3316,47546,64890,65330,61,62099
1468,3312,47554,64889,65331,62,62100
1472,3306,47548,64888,65333,63,62101
1472,3306,47546,64887,65333,63,62101
1468,3308,47554,64886,65334,62,62101
1468,3310,47562,64885,65334,63,62100
1466,3308,47570,64885,65335,63,62099
1466,3310,47566,64882,65335,64,62099
1464,3312,47564,64884,65336,64,62099
1464,3312,47562,64884,65336,65,62100
1470,3318,47564,64884,65336,64,62100
1474,3318,47562,64884,65335,64,62101
1480,3320,47564,64885,65336,64,62102
1480,3314,47564,64886,65336,64,62101
1476,3312,47564,64886,65338,64,62101
1476,3316,47562,64887,65337,65,62101
1476,3316,47554,64886,65337,65,62101
1478,3316,47548,64886,65337,64,62102
1478,3312,47540,64887,65336,65,62102
1480,3312,47540,64887,65337,64,62101
1484,3312,47540,64885,65336,64,62101
1484,3312,47536,64884,65336,63,62101
1484,3312,47536,64884,65336,62,62101
1484,3310,47536,64884,65335,63,62102
1486,3312,47532,64883,65334,64,62102
1486,3314,47538,64882,65334,63,62101
1484,3312,47538,64882,65335,63,62101
1482,3312,47536,64882,65334,64,62102
1482,3318,47542,64884,65336,64,62102
1480,3316,47552,64884,65336,65,62102
1478,3310,47548,64885,65335,65,62102
1480,3306,47552,64885,65333,65,62101
1474,3304,47546,64884,65334,65,62101
1476,3308,47550,64885,65333,65,62100
1478,3310,47544,64886,65331,65,62100
1476,3312,47546,64886,65331,65,62100
1480,3306,47552,64886,65331,65,62099
1482,3310,47554,64886,65331,64,62100
1484,3312,47552,64886,65333,64,62101
1486,3312,47550,64887,65333,65,62101
1488,3312,47542,64887,65333,65,62102
1486,3304,47540,64889,65333,65,62102
1490,3304,47534,64889,65333,64,62103
1492,3302,47538,64890,65333,64,62102
1496,3306,47538,64890,65334,65,62102
1498,3306,47532,64889,65332,64,62102
1494,3300,47524,64891,65333,65,62102
1492,3296,47532,64891,65331,64,62102
1496,3296,47528,64890,65331,65,62101
1496,3292,47518,64890,65331,65,62101
1490,3292,47516,64889,65331,66,62100
1486,3292,47516,64890,65331,66,62100
1482,3296,47518,64889,65332,66,62100
1480,3294,47512,64888,65332,65,62099
1476,3292,47508,64888,65332,65,62098
1474,3292,47518,64888,65333,65,62099
1474,3294,47522,64888,65334,66,62098
1474,3296,47530,64888,65334,65,62098
1474,3298,47536,64889,65334,65,62099
1474,3298,47542,64889,65334,64,62100
1474,3296,47536,64887,65333,64,62099
1476,3298,47534,64888,65333,63,62099
1478,3302,47536,64886,65334,61,62100
1482,3304,47548,64887,65333,62,62100
1480,3306,47548,64888,65333,62,62100
1480,3304,47556,64888,65333,64,62099
1486,3312,47556,64889,65332,63,62099
1488,3312,47552,64888,65331,64,62099
1492,3314,47546,64889,65330,63,62099
1494,3316,47544,64888,65331,63,62099
1496,3316,47540,64888,65331,65,62098
1492,3316,47540,64886,65330,64,62098
1486,3320,47542,64886,65331,64,62098
1476,3314,47538,64886,65330,64,62099
1480,3314,47530,64885,65330,64,62100
1478,3312,47534,64886,65331,64,62098
1478,3314,47534,64885,65331,65,62098
1474,3318,47536,64887,65330,64,62096
1474,3312,47534,64887,65331,65,62097
1470,3312,47542,64887,65331,65,62097
1468,3314,47546,64887,65329,64,62099
1466,3316,47550,64887,65330,63,62098
1464,3314,47542,64886,65330,63,62097
1462,3314,47546,64886,65330,62,62097
1464,3310,47548,64886,65331,62,62097
1466,3312,47544,64887,65331,62,62097
1462,3314,47542,64887,65331,61,62097
1458,3316,47544,64888,65332,60,62098
1462,3314,47550,64889,65332,61,62098
1460,3314,47552,64889,65333,62,62098
1462,3310,47548,64888,65333,62,62098
1460,3302,47548,64889,65334,63,62100
1456,3300,47538,64889,65333,64,62099
1456,3304,47538,64890,65334,63,62098
1460,3310,47542,64890,65332,64,62099
1464,3318,47540,64891,65334,64,62100
1468,3318,47542,64891,65333,63,62100
1472,3318,47546,64891,65336,63,62100
1474,3318,47542,64892,65336,62,62100
1482,3324,47534,64892,65335,62,62099
1484,3328,47528,64891,65335,62,62099
1484,3332,47528,64890,65335,61,62100
1484,3334,47532,64891,65335,62,62100
1484,3334,47540,64890,65334,62,62100
1486,3334,47534,64889,65335,61,62100
1484,3336,47538,64888,65335,60,62100
1484,3330,47536,64889,65334,62,62101
1480,3324,47544,64890,65334,62,62102
1484,3314,47548,64889,65334,61,62101
1484,3310,47550,64890,65333,61,62101
1486,3312,47544,64890,65332,62,62102
1482,3312,47538,64890,65333,63,62102
1474,3310,47550,64890,65333,65,62102
