,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
105,173,65534,1837,65268,65421,77,61119
106,174,0,1842,65267,65415,72,61118
107,172,65535,1840,65267,65416,70,61120
108,170,1,1838,65267,65419,74,61119
109,172,1,1839,65267,65419,72,61122
110,171,1,1840,65267,65420,73,61120
111,171,1,1842,65267,65416,71,61118
112,172,1,1842,65267,65414,72,61116
113,172,0,1841,65267,65417,73,61120
114,172,0,1839,65270,65417,72,61119
115,173,1,1839,65266,65417,72,61121
116,172,1,1841,65266,65417,73,61121
117,173,2,1838,65267,65414,76,61121
118,171,0,1840,65268,65412,75,61122
119,171,65534,1838,65266,65413,76,61120
120,173,0,1838,65265,65416,75,61119
121,171,1,1839,65268,65416,72,61120
122,171,1,1839,65266,65415,72,61121
123,173,1,1836,65266,65417,72,61120
124,173,2,1840,65267,65415,75,61117
125,173,2,1841,65265,65415,73,61119
126,173,1,1838,65266,65417,69,61120
127,171,0,1839,65268,65417,71,61119
128,173,0,1839,65267,65416,70,61120
129,174,0,1838,65264,65419,75,61124
130,174,0,1837,65266,65418,73,61124
131,173,0,1839,65266,65415,73,61122
132,172,0,1837,65267,65418,73,61121
133,172,65535,1840,65266,65416,74,61119
134,171,0,1839,65267,65418,73,61118
135,173,1,1839,65265,65416,75,61120
136,172,1,1836,65266,65414,74,61123
137,173,0,1839,65267,65412,75,61121
138,172,0,1838,65266,65413,73,61121
139,173,1,1839,65268,65414,74,61120
140,171,0,1839,65265,65416,72,61119
141,172,65535,1836,65264,65411,71,61118
142,173,1,1839,65268,65411,71,61118
143,173,2,1840,65266,65416,73,61116
144,171,2,1842,65267,65414,70,61115
145,172,1,1839,65267,65417,73,61118
146,173,1,1839,65267,65417,73,61121
147,172,2,1841,65265,65414,74,61124
148,173,1,1841,65266,65415,72,61119
149,173,0,1837,65267,65413,71,61116
150,172,2,1840,65266,65414,72,61116
151,171,1,1838,65266,65418,74,61117
152,171,1,1839,65265,65418,70,61118
153,172,1,1838,65265,65420,70,61115
154,171,3,1840,65269,65418,74,61119
155,172,2,1841,65265,65419,78,61118
156,173,0,1840,65266,65419,74,61116
157,172,65534,1839,65268,65414,71,61113
158,172,65535,1839,65266,65416,74,61114
159,172,0,1840,65268,65414,74,61116
160,174,0,1839,65265,65417,77,61117
161,171,1,1840,65267,65415,75,61116
162,172,1,1839,65265,65413,71,61118
163,173,0,1841,65266,65413,68,61115
164,172,1,1842,65266,65414,71,61115
165,172,0,1842,65267,65415,75,61115
166,174,0,1838,65267,65415,72,61115
167,172,2,1841,65267,65417,72,61117
168,172,0,1839,65268,65416,74,61116
169,174,2,1838,65268,65418,75,61118
170,172,0,1840,65267,65414,70,61115
171,172,1,1837,65265,65415,69,61115
172,172,1,1839,65267,65413,71,61117
173,173,0,1840,65266,65414,75,61116
174,172,0,1840,65266,65417,70,61118
175,172,0,1840,65265,65419,70,61116
176,172,1,1841,65265,65418,69,61116
177,171,1,1841,65267,65417,72,61118
178,172,2,1841,65267,65417,72,61118
179,172,1,1840,65267,65416,68,61117
180,172,2,1840,65269,65413,72,61115
181,172,1,1838,65267,65417,67,61114
182,173,65535,1839,65267,65415,72,61113
183,172,1,1839,65268,65413,73,61115
184,171,1,1841,65267,65418,75,61113
185,171,0,1836,65266,65419,72,61115
186,171,1,1841,65267,65417,71,61118
187,171,0,1836,65267,65417,70,61118
188,172,2,1841,65266,65417,74,61118
189,174,3,1842,65267,65415,74,61117
190,172,1,1840,65266,65413,69,61113
191,171,1,1840,65266,65418,72,61116
192,172,1,1839,65264,65420,72,61114
193,172,1,1840,65265,65419,73,61114
194,173,0,1837,65267,65420,68,61116
195,171,2,1838,65266,65417,69,61115
196,170,2,1840,65269,65415,76,61117
197,172,1,1837,65267,65419,73,61118
198,173,65535,1838,65265,65416,69,61119
199,170,2,1841,65264,65415,73,61118
200,172,1,1839,65264,65417,76,61117
201,173,0,1843,65265,65417,71,61120
202,174,3,1839,65266,65418,74,61121
203,172,0,1841,65267,65418,67,61118
204,171,0,1840,65269,65415,74,61120
205,171,1,1839,65267,65417,69,61117
206,172,3,1841,65266,65417,71,61115
207,174,2,1838,65267,65416,75,61115
208,173,4,1841,65265,65418,76,61112
209,173,3,1840,65267,65415,76,61111
210,170,2,1838,65268,65411,75,61114
211,173,1,1840,65268,65414,72,61115
212,172,1,1837,65266,65416,74,61117
213,174,2,1839,65266,65416,75,61117
214,171,2,1839,65268,65416,73,61117
215,172,0,1838,65267,65414,69,61119
216,172,1,1841,65266,65413,74,61119
217,172,0,1842,65270,65417,72,61118
218,173,0,1840,65267,65419,71,61116
219,173,2,1839,65267,65421,76,61117
220,173,1,1841,65267,65421,72,61114
221,173,2,1844,65265,65418,71,61116
222,173,1,1840,65267,65418,73,61116
223,173,2,1839,65267,65417,73,61116
224,171,4,1838,65266,65416,73,61115
225,171,1,1839,65266,65416,72,61118
226,171,2,1838,65267,65416,72,61117
227,173,1,1840,65265,65413,73,61115
228,172,1,1840,65266,65413,71,61116
229,173,0,1838,65266,65413,75,61117
230,174,65535,1839,65267,65414,69,61118
231,172,0,1839,65267,65416,71,61118
232,171,0,1841,65264,65414,73,61112
233,173,2,1841,65264,65415,71,61116
234,174,1,1840,65266,65416,73,61114
235,173,1,1840,65268,65418,74,61114
236,172,0,1839,65266,65418,68,61115
237,172,2,1839,65268,65417,71,61118
238,172,1,1838,65268,65417,70,61115
239,172,1,1840,65266,65416,75,61114
240,171,2,1842,65265,65417,70,61115
241,173,1,1838,65268,65418,69,61116
242,172,0,1839,65269,65417,68,61114
243,172,65535,1841,65267,65417,69,61114
244,172,2,1838,65268,65419,72,61117
245,171,1,1840,65269,65419,71,61119
246,171,1,1839,65269,65417,72,61115
247,172,0,1839,65266,65417,74,61114
248,173,65534,1838,65267,65418,73,61114
249,173,2,1840,65266,65419,74,61115
250,172,1,1841,65266,65415,75,61117
251,171,0,1839,65268,65410,71,61115
252,169,1,1840,65267,65415,74,61115
253,170,1,1842,65264,65417,70,61115
254,171,1,1838,65266,65416,72,61115
255,171,1,1839,65267,65415,71,61116
256,170,65535,1844,65264,65417,68,61115
257,171,0,1838,65266,65418,73,61114
258,171,65535,1840,65266,65418,76,61115
259,172,0,1843,65266,65413,72,61117
260,172,2,1840,65268,65418,77,61114
261,173,2,1838,65265,65415,71,61113
262,173,1,1839,65267,65415,73,61115
263,173,2,1840,65265,65416,74,61115
264,172,1,1841,65267,65418,74,61116
265,172,0,1837,65263,65416,72,61114
266,172,1,1841,65268,65416,72,61117
267,173,1,1842,65266,65417,71,61118
268,174,3,1841,65266,65414,73,61117
269,175,3,1840,65267,65413,73,61114
270,173,2,1837,65267,65416,77,61111
271,172,2,1840,65266,65416,73,61111
272,172,1,1841,65267,65415,72,61112
273,173,2,1839,65267,65417,71,61115
274,172,2,1837,65268,65418,73,61114
275,172,1,1837,65267,65417,72,61114
276,174,3,1839,65264,65418,71,61113
277,172,3,1838,65267,65418,70,61114
278,171,3,1841,65268,65417,70,61113
279,171,3,1838,65268,65416,73,61115
280,171,2,1839,65267,65418,71,61114
281,173,0,1842,65266,65414,73,61115
282,173,1,1838,65266,65412,70,61114
283,173,1,1838,65266,65414,73,61115
284,174,1,1840,65269,65414,73,61111
285,172,2,1838,65268,65413,73,61114
286,174,2,1840,65265,65415,75,61114
287,172,65534,1840,65268,65418,72,61115
288,173,0,1840,65268,65417,80,61110
289,173,1,1840,65268,65416,76,61111
290,172,65535,1838,65267,65418,73,61112
291,171,0,1839,65268,65413,71,61114
292,173,1,1839,65269,65415,72,61114
293,173,1,1840,65268,65416,71,61113
294,171,0,1839,65267,65416,72,61112
295,174,1,1841,65267,65416,74,61111
296,172,65535,1840,65269,65414,73,61111
297,171,2,1843,65268,65415,71,61109
298,174,1,1839,65268,65412,76,61110
299,172,1,1839,65267,65417,74,61115
300,173,1,1839,65264,65413,70,61111
301,170,1,1842,65264,65415,72,61110
302,171,0,1840,65268,65414,75,61110
303,172,1,1838,65268,65420,74,61112
304,172,1,1843,65268,65418,73,61114
305,171,1,1840,65267,65421,71,61113
306,172,0,1837,65263,65416,71,61110
307,173,0,1838,65263,65414,76,61111
308,172,2,1838,65265,65415,74,61111
309,173,0,1836,65264,65412,74,61111
310,172,1,1836,65265,65413,77,61114
311,172,65535,1839,65269,65417,75,61112
312,171,0,1841,65271,65416,70,61114
313,171,1,1840,65268,65414,69,61110
314,171,2,1839,65265,65414,67,61115
315,171,1,1839,65266,65412,73,61113
316,172,2,1838,65265,65415,73,61114
317,173,1,1838,65267,65416,73,61114
318,173,2,1842,65267,65416,73,61114
319,174,65534,1837,65268,65414,70,61114
320,173,65534,1839,65268,65414,73,61110
321,171,1,1840,65266,65417,70,61112
322,169,0,1837,65267,65416,74,61108
323,172,0,1837,65270,65417,72,61111
324,173,0,1840,65266,65417,74,61109
325,174,2,1841,65266,65414,73,61106
326,172,0,1841,65267,65415,75,61110
327,173,1,1843,65269,65413,72,61108
328,174,65535,1840,65266,65415,73,61109
329,174,1,1839,65265,65415,71,61109
330,172,2,1839,65266,65417,75,61109
331,171,3,1839,65266,65414,75,61110
332,172,65535,1838,65268,65418,74,61110
333,173,2,1840,65267,65418,74,61108
334,175,0,1843,65267,65417,73,61108
335,173,0,1842,65268,65416,70,61110
336,173,65535,1841,65266,65415,73,61112
337,171,1,1841,65263,65416,69,61110
338,170,1,1840,65270,65418,71,61108
339,173,1,1839,65266,65417,76,61108
340,171,1,1841,65266,65415,72,61110
341,172,1,1841,65264,65413,71,61107
342,173,1,1839,65263,65417,69,61111
343,173,0,1839,65269,65418,72,61112
344,171,1,1839,65268,65416,75,61109
345,173,1,1838,65267,65418,73,61112
346,172,0,1839,65263,65416,73,61110
347,171,1,1841,65265,65412,77,61109
348,172,0,1839,65266,65416,75,61109
349,171,3,1842,65268,65414,73,61106
350,173,1,1843,65268,65416,71,61111
351,173,1,1842,65268,65418,71,61107
352,171,1,1841,65269,65417,73,61108
353,172,65535,1842,65268,65415,72,61112
354,173,1,1837,65265,65415,74,61112
355,171,1,1839,65267,65417,74,61111
356,172,2,1839,65266,65416,73,61116
357,171,2,1838,65266,65417,72,61113
358,172,2,1837,65266,65416,71,61111
359,174,0,1840,65266,65414,71,61113
360,173,3,1838,65267,65415,74,61110
361,173,4,1840,65265,65417,69,61109
362,172,1,1838,65266,65416,67,61111
363,172,1,1840,65265,65418,73,61113
364,172,0,1840,65267,65414,75,61113
365,173,0,1837,65267,65416,71,61111
366,173,1,1838,65265,65417,73,61108
367,171,1,1839,65264,65419,72,61108
368,171,0,1839,65266,65418,73,61109
369,172,65535,1838,65265,65419,77,61106
370,172,1,1840,65267,65416,75,61108
371,170,2,1838,65266,65418,72,61109
372,172,3,1841,65264,65418,72,61109
373,171,2,1839,65265,65415,71,61111
374,172,1,1839,65266,65415,74,61113
375,172,1,1843,65265,65412,72,61110
376,172,1,1841,65264,65413,72,61111
377,173,2,1840,65265,65418,72,61108
378,173,2,1839,65267,65415,73,61110
379,171,2,1842,65264,65415,77,61108
380,171,0,1841,65265,65413,72,61108
381,171,0,1841,65268,65413,72,61110
382,172,3,1839,65266,65411,73,61109
383,168,2,1837,65269,65414,69,61109
384,169,1,1839,65270,65417,73,61112
385,171,2,1837,65264,65418,76,61112
386,173,2,1839,65265,65420,74,61110
387,172,2,1838,65268,65415,73,61110
388,172,1,1839,65267,65413,72,61112
389,173,2,1837,65264,65412,69,61110
390,173,1,1837,65265,65418,73,61114
391,174,1,1838,65267,65416,71,61113
392,173,3,1838,65265,65418,70,61112
393,173,2,1840,65265,65415,70,61112
394,171,65535,1839,65263,65418,66,61109
395,170,1,1836,65267,65416,71,61108
396,171,2,1839,65270,65416,72,61111
397,171,1,1836,65267,65415,71,61108
398,170,1,1840,65268,65413,72,61107
399,173,0,1839,65268,65412,71,61108
400,174,65535,1839,65268,65414,73,61109
401,173,0,1838,65266,65414,72,61107
402,173,65535,1839,65264,65414,72,61112
403,173,1,1837,65265,65417,71,61109
404,173,0,1838,65266,65416,76,61106
405,172,65535,1840,65264,65415,74,61109
406,170,1,1839,65265,65415,74,61110
407,170,0,1839,65268,65416,72,61107
408,171,1,1835,65269,65415,74,61109
409,174,1,1839,65269,65416,76,61109
410,171,0,1838,65269,65417,73,61109
411,172,1,1838,65269,65417,72,61108
412,172,1,1838,65268,65420,75,61109
413,170,0,1839,65267,65417,70,61108
414,170,1,1840,65268,65413,74,61110
415,172,0,1840,65268,65413,72,61107
416,170,0,1837,65267,65416,74,61107
417,171,1,1836,65267,65416,73,61105
418,172,2,1839,65266,65414,70,61103
419,171,1,1836,65266,65414,71,61104
420,174,1,1840,65265,65415,70,61107
421,172,0,1837,65265,65413,68,61105
422,170,1,1841,65268,65416,72,61104
423,171,1,1839,65266,65417,70,61103
424,171,3,1839,65266,65416,71,61105
425,170,1,1840,65266,65415,70,61104
426,171,0,1839,65265,65418,72,61105
427,172,65535,1840,65264,65417,67,61106
428,171,65535,1842,65264,65414,66,61105
429,172,2,1838,65262,65415,72,61109
430,173,3,1838,65265,65413,73,61109
431,172,2,1838,65265,65415,74,61107
432,174,1,1841,65265,65412,73,61109
433,173,2,1836,65266,65415,73,61107
434,172,1,1835,65267,65410,70,61104
435,173,1,1839,65265,65413,70,61103
436,172,3,1842,65267,65415,72,61104
437,172,2,1840,65268,65414,70,61105
438,173,2,1838,65270,65415,72,61109
439,170,1,1839,65267,65415,71,61108
440,171,1,1840,65266,65416,71,61105
441,171,2,1840,65264,65414,68,61107
442,172,2,1841,65267,65413,71,61104
443,172,0,1838,65267,65414,75,61105
444,172,2,1838,65268,65417,73,61105
445,173,1,1840,65268,65413,75,61105
446,171,3,1843,65266,65414,75,61106
447,174,3,1839,65267,65415,76,61105
448,173,0,1839,65266,65416,75,61103
449,173,1,1838,65266,65418,73,61108
450,172,1,1838,65267,65418,72,61107
451,171,1,1837,65265,65416,73,61109
452,171,0,1839,65263,65418,75,61107
453,173,0,1839,65265,65417,75,61108
454,174,0,1838,65267,65413,72,61109
455,172,1,1838,65268,65414,73,61108
456,173,2,1839,65265,65414,77,61108
457,170,3,1841,65268,65415,76,61111
458,172,3,1840,65266,65412,75,61110
459,173,2,1841,65267,65413,72,61111
460,172,2,1840,65266,65414,74,61106
461,172,0,1840,65269,65418,75,61107
462,172,65535,1839,65268,65416,73,61105
463,172,65534,1836,65267,65414,75,61107
464,172,0,1840,65269,65416,72,61105
465,173,3,1838,65267,65417,75,61105
466,172,1,1838,65267,65417,76,61104
467,172,1,1837,65266,65415,72,61105
468,173,0,1835,65265,65415,71,61107
469,172,1,1836,65267,65417,70,61108
470,171,1,1839,65268,65417,73,61108
471,173,0,1837,65268,65413,75,61108
472,171,2,1837,65267,65409,69,61107
473,174,2,1837,65266,65413,69,61106
474,172,1,1840,65266,65413,71,61107
475,172,2,1838,65264,65416,73,61106
476,172,0,1841,65265,65413,75,61107
477,173,0,1837,65265,65412,76,61108
478,171,2,1840,65266,65412,76,61108
479,172,1,1838,65268,65413,75,61109
480,173,1,1839,65267,65415,74,61108
481,172,0,1839,65267,65416,71,61104
482,171,0,1835,65265,65412,71,61103
483,172,1,1838,65268,65415,71,61104
484,172,1,1841,65265,65416,70,61101
485,172,0,1841,65265,65416,68,61104
486,170,1,1839,65267,65416,69,61108
487,171,1,1839,65266,65412,73,61108
488,172,0,1839,65265,65415,74,61108
489,173,1,1839,65269,65417,72,61108
490,174,2,1838,65267,65419,70,61106
491,173,0,1841,65266,65416,71,61104
492,174,0,1839,65263,65414,70,61107
493,172,1,1839,65264,65417,72,61106
494,173,1,1838,65266,65419,74,61106
495,172,1,1839,65266,65417,69,61106
496,172,0,1838,65266,65416,71,61107
497,172,0,1840,65265,65420,70,61106
498,172,0,1839,65267,65417,76,61106
499,172,0,1840,65266,65416,72,61105
500,172,2,1838,65266,65417,74,61105
501,171,2,1839,65266,65415,74,61103
502,171,1,1837,65266,65415,76,61101
503,172,3,1839,65264,65415,74,61101
504,172,2,1838,65267,65415,75,61099
505,173,1,1841,65266,65415,74,61104
506,172,1,1841,65266,65416,76,61101
507,171,1,1838,65265,65414,71,61102
508,173,1,1841,65264,65410,74,61106
509,173,3,1840,65266,65413,72,61106
510,172,1,1839,65267,65415,71,61103
511,172,1,1840,65267,65414,73,61103
512,173,65535,1841,65266,65414,73,61103
513,171,0,1839,65265,65414,71,61102
514,171,1,1840,65266,65417,70,61102
515,172,2,1841,65264,65419,72,61101
516,172,0,1842,65265,65417,71,61101
517,170,1,1838,65268,65417,73,61101
518,171,0,1841,65266,65414,75,61103
519,172,65535,1837,65265,65415,76,61102
520,172,0,1838,65267,65414,73,61103
521,171,1,1839,65268,65416,71,61101
522,173,0,1837,65266,65416,74,61103
523,173,0,1840,65266,65414,73,61103
524,172,0,1838,65265,65417,70,61102
525,173,2,1840,65266,65417,71,61101
526,173,2,1838,65265,65416,73,61102
527,174,3,1839,65267,65416,72,61098
528,171,2,1840,65267,65417,77,61097
529,171,3,1839,65265,65415,74,61099
530,172,2,1840,65268,65416,73,61098
531,171,2,1839,65265,65412,73,61102
532,171,0,1838,65269,65413,74,61103
533,175,3,1839,65267,65412,72,61104
534,173,2,1840,65265,65414,66,61103
535,173,2,1840,65264,65411,71,61101
536,172,2,1842,65266,65416,72,61101
537,172,1,1842,65267,65414,73,61105
538,171,0,1839,65269,65413,76,61104
539,169,0,1838,65268,65416,75,61105
540,170,65534,1837,65264,65415,73,61100
541,169,0,1837,65266,65415,74,61100
542,172,1,1840,65264,65419,74,61101
543,172,0,1840,65267,65416,74,61105
544,172,0,1843,65265,65419,74,61101
545,173,0,1841,65266,65414,72,61101
546,171,0,1841,65267,65415,71,61102
547,171,1,1842,65267,65413,74,61100
548,173,65535,1839,65266,65414,74,61100
549,172,0,1838,65265,65416,70,61103
550,171,0,1838,65265,65410,71,61102
551,172,1,1838,65266,65412,72,61102
552,171,0,1838,65269,65412,74,61100
553,170,1,1839,65266,65415,73,61100
554,171,1,1840,65268,65414,75,61101
555,172,0,1840,65265,65410,77,61101
556,172,0,1840,65262,65417,79,61100
557,172,65535,1839,65266,65415,71,61102
558,172,65535,1839,65264,65417,71,61103
559,171,3,1839,65265,65414,72,61103
560,171,0,1840,65267,65412,74,61098
561,174,2,1838,65264,65412,74,61100
562,172,0,1838,65267,65412,74,61102
563,174,1,1840,65267,65414,76,61103
564,173,1,1839,65267,65415,76,61104
565,172,3,1839,65269,65413,75,61104
566,173,2,1839,65269,65415,77,61104
567,172,2,1841,65269,65412,75,61103
568,170,3,1843,65268,65414,77,61103
569,170,65535,1843,65268,65414,72,61106
570,172,1,1841,65267,65415,71,61108
571,173,2,1841,65268,65411,71,61109
572,172,1,1840,65268,65413,71,61106
573,174,2,1840,65266,65415,70,61105
574,173,1,1837,65267,65416,71,61104
575,172,2,1839,65269,65416,69,61104
576,171,0,1838,65266,65415,66,61104
577,173,65535,1839,65266,65414,71,61102
578,171,1,1839,65267,65415,71,61101
579,171,1,1839,65268,65414,73,61101
580,171,0,1840,65266,65415,71,61102
581,173,0,1836,65266,65413,69,61103
582,172,1,1836,65267,65415,72,61103
583,171,0,1836,65263,65413,75,61101
584,172,2,1838,65267,65412,75,61102
585,173,2,1837,65261,65415,70,61099
586,173,3,1840,65264,65415,74,61101
587,171,1,1840,65267,65415,74,61101
588,171,0,1842,65267,65414,74,61104
589,170,65534,1839,65266,65413,72,61104
590,171,0,1839,65268,65411,71,61104
591,172,65535,1839,65265,65411,70,61103
592,172,65535,1838,65265,65416,73,61101
593,171,2,1840,65266,65418,68,61100
594,172,1,1839,65266,65412,72,61099
595,172,2,1838,65265,65415,71,61100
596,174,3,1837,65263,65415,74,61102
597,173,1,1841,65266,65413,71,61099
598,173,0,1839,65264,65413,71,61100
599,174,2,1839,65265,65415,71,61099
600,172,0,1838,65265,65414,72,61097
601,173,2,1839,65264,65412,70,61099
602,171,0,1840,65263,65412,71,61103
603,170,1,1840,65265,65415,71,61099
604,171,2,1840,65267,65415,72,61098
605,172,1,1839,65266,65415,72,61099
606,173,1,1839,65264,65416,68,61096
607,172,65535,1840,65265,65416,69,61095
608,172,2,1840,65265,65418,70,61099
609,173,1,1840,65263,65416,71,61103
610,171,1,1837,65264,65411,72,61105
611,172,0,1838,65264,65413,67,61102
612,170,0,1840,65264,65416,70,61098
613,173,1,1838,65265,65415,71,61099
614,171,0,1839,65266,65413,76,61100
615,172,0,1838,65267,65415,75,61101
616,173,3,1839,65268,65415,74,61099
617,173,3,1839,65267,65413,74,61097
618,171,2,1839,65269,65412,75,61100
619,173,1,1838,65265,65416,75,61101
620,173,0,1841,65265,65412,71,61102
621,172,1,1841,65267,65413,73,61100
622,171,65535,1843,65264,65413,73,61101
623,173,1,1840,65266,65417,72,61100
624,170,1,1843,65266,65416,70,61102
625,172,3,1841,65266,65415,71,61100
626,171,2,1839,65268,65415,71,61101
627,171,1,1839,65267,65415,74,61100
628,170,65535,1838,65266,65416,73,61100
629,172,65534,1841,65265,65418,70,61103
630,172,65534,1836,65266,65419,74,61101
631,174,0,1838,65270,65414,74,61100
632,173,1,1839,65269,65417,75,61102
633,172,1,1842,65267,65414,75,61102
634,171,0,1842,65267,65413,79,61103
635,173,3,1840,65267,65415,77,61100
636,173,1,1839,65269,65413,71,61100
637,172,65535,1839,65264,65415,69,61101
638,171,1,1838,65267,65416,69,61101
639,170,65535,1842,65265,65415,68,61097
640,173,1,1840,65265,65415,69,61099
641,172,3,1838,65269,65413,70,61098
642,173,3,1837,65268,65415,70,61099
643,171,3,1839,65267,65414,72,61100
644,173,1,1839,65266,65415,69,61099
645,173,1,1838,65267,65414,67,61100
646,171,1,1837,65267,65413,71,61103
647,170,0,1838,65267,65414,71,61101
648,171,2,1840,65266,65417,70,61099
649,173,1,1840,65266,65417,71,61098
650,173,2,1839,65266,65413,71,61100
651,174,1,1839,65265,65415,74,61098
652,172,0,1839,65267,65412,70,61101
653,171,2,1837,65266,65415,71,61101
654,172,4,1837,65267,65415,70,61101
655,171,2,1839,65266,65415,71,61099
656,171,1,1839,65268,65417,74,61100
657,172,1,1840,65267,65414,73,61099
658,173,0,1840,65268,65413,74,61099
659,170,0,1841,65266,65417,73,61099
660,171,65535,1841,65265,65415,76,61100
661,174,1,1838,65265,65415,76,61099
662,173,1,1842,65267,65415,71,61099
663,173,2,1839,65265,65415,70,61097
664,173,3,1841,65267,65415,73,61097
665,173,2,1840,65267,65414,72,61099
666,175,0,1837,65267,65415,71,61096
667,174,65534,1840,65268,65416,72,61099
668,175,0,1840,65268,65417,75,61100
669,172,0,1838,65264,65416,69,61100
670,172,0,1837,65265,65418,69,61098
671,174,0,1839,65265,65415,70,61099
672,172,0,1839,65266,65413,70,61100
673,171,1,1839,65265,65411,70,61099
674,172,1,1836,65270,65413,72,61103
675,173,0,1837,65269,65412,74,61101
676,171,1,1845,65267,65412,70,61099
677,170,0,1842,65269,65413,75,61101
678,170,0,1841,65268,65415,71,61102
679,173,0,1840,65266,65416,71,61100
680,171,2,1840,65265,65417,73,61098
681,172,1,1841,65266,65415,72,61096
682,170,0,1841,65268,65414,73,61099
683,170,0,1839,65266,65416,73,61098
684,172,2,1839,65265,65415,75,61097
685,174,1,1837,65268,65414,74,61097
686,171,1,1838,65268,65413,74,61099
687,174,1,1839,65266,65414,71,61096
688,173,2,1839,65268,65419,74,61099
689,172,1,1841,65264,65415,71,61099
690,171,65535,1842,65267,65414,75,61099
691,173,0,1838,65267,65416,76,61099
692,173,0,1840,65267,65414,77,61098
