,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
636,170,1,1840,65266,65414,78,61159
637,172,1,1837,65268,65416,79,61160
638,172,65535,1834,65269,65420,76,61160
639,174,1,1839,65266,65417,75,61161
640,171,2,1843,65266,65417,71,61160
641,170,1,1841,65268,65415,70,61160
642,172,1,1838,65266,65416,72,61157
643,171,1,1838,65266,65414,71,61161
644,171,2,1840,65268,65417,73,61160
645,172,0,1838,65268,65419,73,61162
646,171,1,1840,65267,65417,72,61159
647,171,1,1840,65268,65419,76,61160
648,170,0,1837,65268,65412,72,61161
649,172,0,1838,65269,65412,73,61158
650,172,0,1840,65264,65414,75,61161
651,171,0,1838,65265,65414,74,61161
652,172,1,1838,65268,65415,70,61157
653,172,2,1839,65266,65415,77,61157
654,173,0,1841,65265,65415,76,61159
655,172,65535,1838,65268,65417,72,61159
656,172,0,1837,65268,65416,72,61158
657,172,0,1841,65269,65417,71,61156
658,172,1,1840,65266,65416,71,61157
659,171,65535,1838,65267,65419,68,61158
660,172,1,1839,65267,65418,69,61158
661,174,65535,1838,65266,65416,73,61157
662,173,1,1839,65264,65411,71,61157
663,174,2,1841,65263,65413,72,61159
664,173,0,1841,65267,65416,75,61161
665,172,1,1840,65267,65419,71,61160
666,173,1,1841,65266,65417,73,61159
667,172,1,1839,65266,65413,73,61159
668,173,1,1841,65266,65416,71,61157
669,174,0,1841,65265,65418,72,61160
670,173,0,1840,65263,65417,76,61158
671,174,1,1839,65270,65419,69,61162
672,173,1,1836,65266,65414,72,61160
673,172,0,1834,65266,65417,68,61161
674,172,1,1840,65267,65418,73,61159
675,173,0,1838,65267,65416,68,61156
676,173,0,1838,65266,65416,67,61159
677,171,2,1840,65265,65419,74,61161
678,171,2,1842,65265,65419,73,61158
679,171,3,1844,65264,65418,71,61157
680,172,1,1838,65266,65417,73,61160
681,173,0,1841,65269,65415,73,61156
682,171,0,1839,65266,65419,72,61157
683,172,0,1839,65265,65417,71,61157
684,173,1,1842,65267,65413,72,61157
