,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
165,171,1,1837,65273,65415,75,61203
166,172,1,1838,65269,65414,78,61199
167,170,65533,1841,65269,65411,77,61203
168,172,65533,1842,65266,65411,77,61203
169,175,65535,1838,65266,65412,71,61199
170,172,1,1841,65265,65415,74,61203
171,171,0,1842,65271,65414,72,61205
172,171,0,1837,65267,65415,70,61200
173,173,1,1836,65271,65406,70,61200
174,173,3,1843,65266,65411,73,61198
175,170,4,1842,65267,65414,76,61199
176,170,2,1842,65268,65414,74,61194
177,169,2,1840,65266,65415,67,61197
178,168,65535,1839,65272,65413,75,61204
179,173,0,1840,65268,65415,70,61199
180,172,1,1838,65274,65412,72,61201
181,173,0,1843,65267,65413,72,61199
182,173,65535,1839,65268,65413,75,61199
183,170,65534,1840,65265,65411,78,61200
184,172,1,1839,65266,65414,66,61203
185,170,2,1838,65270,65415,76,61200
186,172,0,1843,65267,65413,74,61200
187,173,1,1840,65271,65415,71,61201
188,170,1,1840,65270,65416,69,61198
189,170,0,1836,65269,65417,68,61199
190,173,1,1836,65270,65411,71,61203
191,170,5,1838,65267,65410,69,61202
192,171,3,1839,65268,65411,69,61203
193,172,2,1841,65267,65417,71,61202
194,172,65535,1840,65268,65415,73,61205
195,172,65534,1841,65265,65417,71,61203
196,172,65535,1839,65266,65412,67,61204
197,174,65535,1840,65268,65413,72,61205
198,172,1,1841,65269,65410,65,61205
199,172,65535,1839,65266,65413,68,61201
200,171,0,1842,65268,65414,73,61202
201,172,65533,1839,65267,65412,76,61200
202,171,65535,1837,65264,65409,76,61202
203,173,1,1838,65268,65409,76,61204
204,171,3,1844,65268,65415,67,61203
205,171,0,1839,65265,65417,71,61200
206,176,65534,1835,65270,65410,68,61201
207,172,0,1839,65271,65410,67,61207
208,171,0,1840,65265,65417,72,61207
209,171,1,1842,65268,65414,75,61202
210,171,1,1840,65266,65417,74,61202
211,171,2,1837,65266,65417,69,61202
212,172,1,1839,65266,65416,65,61205
213,171,2,1840,65263,65411,77,61208
214,171,1,1835,65266,65415,72,61200
215,172,0,1839,65272,65412,78,61202
216,169,65534,1839,65272,65416,79,61202
217,173,65535,1840,65268,65409,69,61198
218,172,65535,1840,65263,65417,72,61202
219,174,65535,1841,65270,65421,71,61203
220,174,65533,1841,65265,65414,65,61203
221,171,0,1838,65263,65412,73,61204
222,172,65535,1840,65265,65421,70,61204
223,172,3,1843,65267,65415,77,61205
224,171,1,1841,65270,65414,72,61207
225,168,0,1842,65267,65413,76,61205
226,169,65534,1843,65266,65415,74,61205
227,172,2,1837,65269,65414,70,61206
228,174,0,1841,65266,65415,79,61201
229,174,2,1838,65269,65421,72,61203
230,174,2,1839,65268,65414,70,61207
231,171,65535,1842,65264,65413,77,61208
232,171,65534,1836,65271,65415,77,61203
233,173,0,1838,65264,65414,70,61206
234,176,2,1839,65267,65411,74,61205
235,175,65534,1837,65264,65413,68,61200
236,171,1,1841,65265,65412,72,61204
237,170,2,1839,65264,65419,68,61204
238,170,65535,1839,65268,65415,68,61203
239,172,1,1840,65264,65413,71,61201
240,171,1,1839,65265,65416,70,61204
241,171,65534,1839,65264,65413,75,61198
242,171,0,1839,65269,65412,74,61199
243,175,65534,1843,65266,65413,71,61200
244,171,0,1836,65263,65411,69,61205
245,173,65535,1844,65267,65417,75,61206
246,172,0,1840,65266,65408,78,61211
247,171,0,1843,65267,65413,69,61207
248,173,1,1839,65265,65409,76,61208
249,172,3,1841,65269,65410,75,61200
250,172,65534,1840,65266,65414,76,61207
251,172,65535,1837,65267,65411,73,61209
252,173,0,1839,65265,65411,74,61205
253,173,2,1838,65264,65409,73,61203
254,169,1,1842,65267,65404,70,61207
255,170,1,1839,65261,65415,79,61204
256,174,4,1841,65264,65413,70,61205
257,172,3,1839,65266,65414,75,61204
258,170,65535,1834,65261,65415,74,61205
259,171,65534,1840,65266,65417,72,61209
260,172,1,1837,65267,65411,71,61206
261,173,5,1844,65266,65414,69,61207
262,172,3,1839,65269,65414,73,61206
263,172,2,1838,65266,65415,77,61204
264,174,1,1836,65264,65413,72,61204
265,173,0,1837,65264,65416,75,61201
266,172,65535,1837,65270,65411,75,61207
267,170,1,1837,65266,65414,72,61204
268,173,3,1839,65268,65416,73,61200
269,172,1,1841,65269,65411,75,61205
270,172,2,1842,65267,65418,72,61207
271,173,2,1843,65268,65415,69,61202
272,175,0,1839,65263,65416,74,61202
273,172,1,1842,65266,65413,71,61204
274,172,65535,1842,65267,65416,74,61204
275,172,0,1838,65267,65413,71,61208
276,172,1,1839,65266,65414,73,61208
277,171,0,1842,65267,65415,75,61205
278,173,1,1837,65265,65411,70,61208
279,173,3,1834,65268,65411,71,61205
280,174,1,1838,65265,65414,80,61203
281,171,1,1838,65270,65414,78,61202
282,171,3,1842,65271,65412,72,61203
283,172,1,1837,65268,65419,76,61204
284,173,1,1835,65268,65420,72,61202
285,171,0,1839,65267,65418,72,61202
286,170,65535,1839,65266,65416,73,61200
287,170,65534,1839,65263,65415,70,61204
288,168,65535,1837,65266,65411,70,61205
289,171,2,1838,65268,65414,65,61201
290,174,2,1837,65267,65412,77,61206
291,175,0,1840,65265,65412,74,61204
292,170,0,1840,65264,65415,70,61200
293,171,0,1840,65266,65411,75,61201
294,172,65533,1841,65265,65414,66,61199
295,170,65533,1844,65269,65419,75,61204
296,173,0,1840,65269,65417,74,61198
297,172,65535,1845,65269,65413,74,61203
298,172,65535,1839,65264,65420,74,61207
299,173,1,1839,65266,65409,77,61207
300,175,3,1836,65268,65417,69,61205
301,174,2,1840,65269,65415,76,61205
302,172,65533,1841,65266,65413,72,61205
303,172,1,1838,65267,65414,68,61203
304,172,65533,1838,65265,65413,71,61209
305,172,65535,1842,65267,65413,74,61202
306,170,1,1839,65266,65412,75,61207
307,170,65534,1841,65266,65414,72,61209
308,171,1,1839,65266,65413,70,61205
309,173,1,1840,65269,65413,70,61208
310,172,3,1837,65268,65413,72,61206
311,173,0,1841,65268,65412,65,61204
312,173,2,1837,65264,65415,75,61205
313,172,1,1839,65266,65415,74,61206
314,172,65535,1843,65268,65417,65,61208
315,171,65534,1841,65267,65412,70,61208
316,168,3,1841,65268,65417,71,61205
317,173,1,1839,65264,65413,71,61209
318,172,0,1837,65263,65410,68,61205
319,171,3,1840,65266,65414,78,61205
320,170,2,1840,65269,65417,74,61208
321,172,2,1839,65271,65411,73,61208
322,171,0,1843,65264,65409,81,61207
323,174,0,1840,65266,65410,73,61204
324,169,65534,1837,65270,65417,72,61204
325,171,1,1837,65270,65414,72,61203
326,169,1,1841,65263,65413,74,61208
327,172,65535,1838,65266,65413,74,61210
328,170,65535,1839,65269,65415,71,61210
329,172,65535,1841,65269,65414,73,61204
330,174,65534,1838,65266,65413,72,61202
331,169,1,1841,65266,65414,71,61206
332,170,2,1837,65266,65415,76,61212
333,170,65533,1839,65268,65410,74,61207
334,170,65534,1840,65267,65415,70,61209
335,171,3,1839,65267,65416,74,61209
336,171,1,1839,65268,65414,72,61212
337,174,0,1839,65265,65414,73,61206
338,172,65535,1842,65267,65413,70,61205
339,173,65535,1839,65267,65412,75,61205
340,172,1,1844,65270,65415,76,61208
341,169,0,1841,65266,65416,74,61206
342,171,1,1837,65263,65414,72,61207
343,173,2,1838,65270,65417,73,61211
344,172,2,1838,65264,65417,73,61205
345,172,0,1839,65266,65414,71,61206
346,174,1,1839,65267,65417,66,61204
347,172,0,1838,65266,65410,67,61203
348,169,2,1836,65266,65412,71,61202
349,170,65534,1840,65267,65416,66,61204
350,168,2,1843,65272,65410,69,61205
351,171,2,1839,65270,65413,77,61201
352,171,2,1838,65268,65414,70,61205
353,172,65535,1839,65267,65414,71,61204
354,173,65534,1839,65264,65410,75,61206
355,170,1,1842,65270,65415,70,61208
356,171,2,1835,65269,65418,75,61205
357,172,2,1840,65264,65419,75,61203
358,172,65535,1837,65263,65423,70,61207
359,172,1,1841,65269,65417,72,61207
360,169,1,1837,65266,65414,69,61205
361,173,0,1843,65269,65417,71,61207
362,169,1,1842,65267,65416,75,61206
363,170,65534,1839,65269,65415,74,61205
364,170,65533,1839,65267,65416,72,61202
365,172,0,1844,65264,65412,72,61201
366,171,1,1842,65265,65414,75,61204
367,170,1,1835,65265,65414,76,61204
368,173,1,1842,65271,65410,65,61203
369,170,0,1844,65269,65421,73,61206
370,171,1,1838,65266,65418,74,61203
371,173,0,1834,65264,65410,75,61201
372,174,65535,1836,65264,65408,72,61201
373,171,2,1836,65268,65412,74,61205
374,169,65535,1839,65271,65412,73,61209
375,173,1,1842,65269,65414,74,61201
376,172,2,1839,65270,65414,76,61205
377,172,0,1838,65268,65413,71,61202
378,175,1,1839,65268,65416,74,61204
379,173,3,1837,65269,65419,78,61208
380,172,1,1838,65267,65419,73,61209
381,171,0,1839,65266,65413,74,61205
382,173,3,1837,65266,65423,70,61206
383,169,65535,1839,65268,65412,74,61206
384,171,0,1841,65266,65412,76,61205
385,170,1,1842,65269,65409,72,61210
386,173,2,1841,65268,65412,67,61209
387,174,1,1837,65264,65415,72,61205
388,172,0,1842,65268,65411,74,61206
389,174,65535,1843,65271,65412,73,61208
390,172,0,1840,65263,65420,80,61205
391,171,3,1837,65266,65413,79,61205
392,173,0,1838,65268,65415,69,61204
393,175,2,1842,65272,65420,79,61202
394,169,2,1842,65268,65416,74,61207
395,171,1,1842,65267,65408,71,61205
396,172,2,1835,65268,65416,66,61205
397,170,65535,1839,65265,65415,78,61208
398,173,1,1838,65267,65414,68,61206
399,173,65534,1840,65266,65410,65,61205
400,172,65534,1840,65266,65416,74,61207
401,170,1,1839,65266,65417,80,61206
402,173,2,1840,65267,65411,77,61207
403,171,2,1838,65270,65411,79,61208
404,170,1,1841,65268,65409,74,61209
405,170,3,1841,65269,65411,78,61210
406,171,3,1839,65268,65415,73,61204
407,171,1,1843,65271,65415,75,61206
408,171,1,1838,65266,65417,77,61204
409,169,65535,1838,65268,65414,67,61200
410,171,3,1840,65265,65412,71,61207
411,172,1,1842,65267,65415,74,61207
412,171,1,1841,65263,65411,76,61210
413,174,1,1833,65268,65412,68,61206
414,174,65535,1840,65268,65412,72,61205
415,172,1,1839,65266,65414,75,61207
416,170,0,1837,65266,65414,71,61207
417,169,0,1835,65270,65417,68,61204
418,171,1,1838,65270,65412,74,61206
419,173,65535,1841,65266,65414,66,61209
420,171,2,1838,65266,65419,65,61217
421,171,2,1836,65265,65414,74,61210
422,171,2,1837,65271,65418,74,61214
423,169,65535,1842,65269,65412,75,61212
424,171,0,1837,65274,65410,73,61215
425,169,2,1838,65269,65414,74,61209
426,172,65535,1843,65273,65415,67,61204
427,174,3,1843,65266,65419,72,61206
428,172,0,1839,65266,65414,71,61207
429,172,65535,1842,65266,65414,75,61207
430,171,3,1838,65267,65417,77,61209
431,172,3,1840,65266,65416,70,61210
432,173,1,1835,65269,65421,69,61209
433,175,0,1842,65268,65415,68,61207
434,171,65535,1841,65268,65415,75,61211
435,173,1,1841,65268,65411,69,61211
436,172,1,1838,65269,65407,72,61207
437,169,0,1838,65268,65410,73,61210
438,170,0,1844,65268,65412,73,61208
439,170,2,1840,65263,65413,72,61211
440,173,0,1839,65266,65412,72,61206
441,172,1,1841,65267,65415,70,61207
442,169,65535,1841,65267,65412,68,61206
443,174,0,1840,65270,65415,76,61208
444,171,0,1839,65264,65412,71,61206
445,170,1,1841,65266,65408,71,61208
446,172,0,1840,65268,65412,69,61205
447,172,2,1836,65268,65418,70,61204
448,172,1,1836,65265,65410,69,61204
449,171,65533,1840,65265,65413,72,61209
450,172,0,1837,65267,65414,72,61208
451,173,0,1839,65267,65413,70,61207
452,169,65533,1837,65268,65411,76,61207
453,171,1,1839,65269,65410,76,61209
454,173,1,1838,65267,65411,75,61209
455,170,4,1837,65266,65411,74,61210
456,172,2,1839,65267,65414,69,61205
457,171,0,1838,65266,65412,76,61207
458,174,1,1843,65265,65418,76,61205
459,171,2,1838,65266,65411,77,61205
460,173,2,1840,65267,65413,73,61211
461,171,2,1844,65268,65416,72,61210
462,172,2,1838,65268,65407,71,61208
463,171,65533,1840,65265,65412,66,61207
464,171,1,1837,65267,65411,73,61202
465,171,0,1840,65268,65417,77,61200
466,174,65535,1839,65265,65414,68,61206
467,176,2,1838,65269,65416,68,61202
468,175,0,1836,65266,65414,79,61204
469,171,5,1841,65267,65407,72,61201
470,173,65534,1839,65266,65413,74,61203
471,171,65534,1837,65269,65411,66,61206
472,172,65535,1839,65266,65415,76,61211
473,172,2,1839,65270,65417,70,61204
474,169,65534,1841,65265,65413,73,61208
475,174,65534,1841,65265,65418,72,61207
476,170,65535,1839,65264,65405,69,61206
477,168,1,1845,65268,65410,72,61206
478,171,2,1836,65269,65411,69,61209
479,170,0,1839,65267,65409,73,61213
480,173,2,1842,65266,65415,73,61209
481,172,1,1844,65266,65416,73,61202
482,171,1,1842,65267,65411,74,61205
483,171,0,1843,65270,65416,72,61206
484,172,0,1842,65266,65416,75,61204
485,169,65535,1843,65265,65413,74,61204
486,174,2,1837,65265,65415,75,61204
487,172,2,1839,65268,65415,72,61203
488,173,0,1836,65268,65410,69,61203
489,170,0,1839,65265,65413,69,61209
490,172,65535,1841,65264,65414,71,61204
491,171,65535,1842,65266,65415,73,61206
492,172,0,1835,65266,65412,75,61211
493,170,2,1842,65268,65408,73,61206
494,171,2,1838,65267,65411,77,61207
495,170,1,1842,65268,65413,71,61206
496,171,65534,1839,65263,65408,71,61203
497,171,0,1841,65268,65413,65,61202
498,170,0,1840,65265,65414,69,61210
499,172,0,1843,65269,65411,71,61206
500,172,1,1839,65271,65414,69,61205
501,172,65535,1836,65266,65415,75,61202
502,171,4,1836,65268,65415,71,61210
503,172,3,1840,65264,65411,76,61209
504,172,0,1841,65263,65419,75,61209
505,172,65534,1840,65270,65418,68,61209
506,171,1,1840,65267,65412,69,61206
507,172,3,1842,65268,65414,70,61211
508,169,0,1839,65270,65416,73,61212
509,171,1,1838,65264,65412,66,61207
510,172,2,1846,65268,65415,75,61208
511,173,65533,1840,65271,65416,72,61208
512,170,65535,1842,65266,65414,76,61208
513,168,0,1836,65268,65417,73,61209
514,171,0,1839,65268,65414,75,61210
515,172,1,1841,65270,65412,73,61206
516,173,2,1839,65266,65412,71,61208
517,170,1,1841,65265,65416,68,61210
518,172,0,1839,65264,65415,74,61208
519,172,1,1835,65265,65413,76,61209
520,172,1,1839,65270,65415,77,61209
521,169,0,1839,65265,65412,72,61207
522,172,1,1837,65269,65416,72,61204
523,171,4,1838,65265,65414,72,61207
524,170,0,1840,65269,65416,74,61209
525,170,1,1841,65267,65416,69,61205
526,172,0,1840,65267,65415,73,61205
527,172,1,1839,65265,65416,68,61208
528,176,0,1840,65268,65417,71,61207
529,171,1,1837,65267,65413,74,61207
530,172,65535,1837,65267,65411,73,61206
531,175,1,1841,65270,65414,69,61203
532,175,3,1840,65265,65414,75,61204
533,172,3,1839,65261,65418,72,61205
534,174,2,1837,65265,65418,75,61210
535,173,0,1837,65267,65417,77,61212
536,170,65534,1839,65268,65417,76,61207
537,171,1,1839,65269,65416,72,61205
538,173,65535,1839,65267,65411,77,61212
539,171,0,1844,65269,65415,76,61211
540,170,2,1838,65270,65418,66,61207
541,170,1,1839,65268,65415,65,61210
542,166,65535,1842,65266,65415,73,61213
543,171,0,1837,65269,65416,74,61212
544,173,0,1841,65265,65412,77,61213
545,174,1,1836,65266,65412,69,61208
546,171,65534,1839,65268,65411,71,61209
547,173,2,1837,65265,65413,76,61209
548,171,1,1840,65269,65417,74,61209
549,173,2,1839,65267,65417,75,61212
550,170,1,1840,65267,65411,69,61206
551,171,0,1838,65268,65416,76,61209
552,171,0,1842,65268,65414,76,61207
553,171,0,1838,65267,65410,73,61211
554,171,0,1838,65267,65413,74,61212
555,173,0,1839,65268,65411,70,61209
556,173,1,1838,65266,65413,75,61209
557,169,0,1840,65268,65417,70,61208
558,169,0,1839,65265,65412,70,61209
559,170,1,1839,65266,65416,72,61211
560,172,1,1837,65268,65411,69,61212
561,174,65535,1835,65267,65410,75,61211
562,173,65534,1837,65270,65414,74,61209
563,174,2,1843,65271,65412,78,61210
564,171,0,1838,65269,65414,71,61209
565,173,65535,1838,65271,65413,71,61208
566,175,2,1841,65269,65415,71,61205
567,172,0,1840,65266,65419,72,61208
568,172,0,1840,65266,65416,72,61207
569,173,2,1838,65270,65413,68,61205
570,173,0,1841,65265,65416,74,61210
571,170,65534,1840,65273,65413,73,61206
572,172,65535,1838,65267,65411,71,61212
573,171,1,1842,65273,65417,70,61207
574,172,0,1841,65268,65416,74,61204
575,170,65533,1841,65271,65414,70,61206
576,174,1,1836,65264,65412,72,61210
577,172,65534,1841,65267,65414,76,61208
578,170,65534,1838,65269,65412,72,61208
579,171,65535,1841,65267,65417,74,61212
580,170,65535,1842,65266,65413,70,61209
581,169,65535,1840,65272,65412,72,61213
582,173,65534,1844,65270,65412,74,61216
583,173,1,1841,65265,65414,73,61212
584,172,2,1838,65266,65411,76,61210
585,171,0,1839,65268,65412,74,61211
586,172,2,1838,65270,65412,69,61209
587,173,65535,1839,65267,65417,72,61206
588,172,1,1841,65268,65420,74,61210
589,172,65533,1837,65266,65411,71,61214
590,174,65535,1842,65263,65419,75,61218
591,175,65534,1836,65270,65415,74,61214
592,173,65535,1836,65270,65417,71,61215
593,171,1,1842,65270,65415,72,61210
594,171,0,1838,65266,65410,72,61217
595,171,2,1840,65266,65412,71,61215
596,171,0,1838,65264,65417,70,61214
597,175,0,1838,65267,65414,72,61210
598,170,0,1839,65269,65414,72,61211
599,171,65535,1837,65266,65414,75,61215
600,170,0,1838,65265,65416,71,61213
601,173,2,1840,65267,65413,71,61212
602,170,1,1839,65264,65417,71,61213
603,174,65535,1838,65267,65419,73,61211
604,172,0,1838,65268,65411,73,61217
605,171,65534,1841,65268,65415,73,61216
606,170,1,1835,65267,65418,67,61218
607,169,1,1838,65266,65419,72,61215
608,171,4,1842,65266,65411,71,61217
609,172,0,1838,65269,65410,73,61214
610,171,65535,1838,65269,65412,75,61215
611,172,1,1842,65267,65417,73,61216
612,173,2,1839,65266,65416,79,61217
613,171,0,1843,65270,65409,73,61215
614,172,3,1841,65267,65413,71,61215
615,172,1,1839,65264,65409,67,61213
616,172,65535,1837,65267,65410,72,61212
617,171,0,1841,65266,65415,74,61206
618,171,1,1837,65265,65414,75,61210
619,172,65535,1841,65262,65412,74,61214
620,171,65535,1839,65264,65414,67,61215
621,170,0,1838,65261,65414,70,61216
622,171,65535,1842,65265,65410,77,61213
623,171,0,1836,65266,65412,78,61213
624,172,65535,1841,65267,65417,71,61209
625,170,0,1836,65268,65415,79,61217
626,173,65535,1842,65268,65417,71,61215
627,173,65535,1837,65264,65413,72,61204
628,173,0,1839,65266,65416,72,61212
629,173,65534,1843,65262,65411,72,61219
630,170,2,1834,65262,65415,71,61219
631,170,3,1835,65264,65416,69,61214
632,174,65533,1837,65267,65409,71,61217
633,172,1,1838,65268,65411,73,61214
634,174,0,1839,65269,65416,77,61214
635,172,0,1836,65267,65413,74,61215
636,173,65534,1836,65269,65416,70,61215
637,171,65535,1839,65266,65418,67,61215
638,172,0,1838,65265,65415,76,61218
639,170,1,1841,65268,65412,79,61214
640,171,0,1842,65267,65414,72,61219
641,172,2,1842,65268,65415,68,61217
642,171,1,1845,65264,65417,80,61214
643,170,1,1844,65264,65412,70,61214
644,171,65535,1838,65267,65415,73,61217
645,170,2,1839,65266,65414,76,61217
646,172,5,1837,65267,65415,70,61216
647,172,0,1840,65269,65417,76,61216
648,174,2,1838,65267,65412,72,61216
649,170,0,1841,65267,65414,71,61214
650,171,1,1839,65271,65414,71,61214
651,173,2,1838,65269,65414,71,61218
652,173,0,1843,65268,65412,74,61217
653,171,1,1840,65266,65411,79,61220
654,171,65535,1841,65266,65413,72,61212
655,174,1,1840,65268,65412,70,61218
656,174,1,1839,65267,65408,73,61221
657,170,65533,1840,65269,65416,71,61220
658,174,0,1838,65264,65411,73,61217
659,172,0,1834,65270,65414,77,61221
660,173,2,1839,65270,65414,73,61214
661,170,1,1841,65267,65415,67,61221
662,171,65535,1840,65264,65413,73,61220
663,171,0,1835,65270,65416,70,61213
664,172,65534,1837,65265,65415,79,61218
665,170,0,1838,65267,65414,73,61217
666,171,1,1839,65267,65417,69,61213
667,171,65535,1839,65266,65412,72,61217
668,172,3,1842,65263,65418,73,61214
669,173,65535,1840,65266,65414,74,61219
670,173,65535,1842,65269,65407,76,61216
671,172,65534,1841,65269,65408,75,61217
672,172,0,1839,65269,65411,71,61218
673,172,2,1835,65264,65410,73,61212
674,170,0,1835,65266,65413,71,61215
675,173,0,1832,65260,65416,70,61211
676,171,1,1840,65264,65410,74,61217
677,171,3,1841,65266,65415,67,61217
678,172,65534,1839,65268,65411,74,61214
679,170,3,1842,65265,65416,74,61214
680,172,0,1840,65264,65410,70,61215
681,172,2,1836,65264,65411,70,61214
682,173,65535,1837,65268,65413,75,61216
683,169,1,1841,65265,65413,69,61214
684,174,0,1841,65266,65412,70,61219
685,174,65535,1842,65265,65413,69,61216
