CH1,CH2,Start,Increment,
Volt,Volt,9.44000e-04,2.00000e-07
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
2.64e+00,4.00e-02,
2.64e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
3.16e+00,4.00e-02,
3.16e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.32e+00,4.00e-02,
3.32e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.32e+00,4.00e-02,
3.32e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
0.00e+00,2.00e+00,
0.00e+00,2.00e+00,
0.00e+00,3.24e+00,
0.00e+00,3.24e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
8.00e-02,3.28e+00,
8.00e-02,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
0.00e+00,3.28e+00,
9.20e-01,3.44e+00,
9.20e-01,3.44e+00,
3.28e+00,3.32e+00,
3.28e+00,3.32e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.32e+00,3.28e+00,
3.32e+00,3.28e+00,
3.32e+00,3.28e+00,
3.32e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.32e+00,3.28e+00,
3.32e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
3.28e+00,3.28e+00,
0.00e+00,0.00e+00,
0.00e+00,0.00e+00,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
3.12e+00,4.00e-02,
3.12e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
3.28e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
0.00e+00,4.00e-02,
